City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ghaziabad,Very Poor,307,"PM
10",4/4,Uttar Pradesh
Ballabgarh,Poor,296,"PM
2.5",1/1,Haryana
Noida,Poor,288,"PM
10",4/4,Uttar Pradesh
Bhiwadi,Poor,277,"PM , PM
10 2.5",2/2,Rajasthan
Greater Noida,Poor,272,"O
3",2/2,Uttar Pradesh
Gurugram,Poor,260,"PM , PM
10 2.5",2/4,Haryana
Delhi,Poor,245,"PM
10",37/39,Delhi
Hapur,Poor,236,"PM
2.5",1/1,Uttar Pradesh
Bhopal,Poor,233,"PM
2.5",3/3,Madhya Pradesh
Hanumangarh,Poor,229,"PM
2.5",1/1,Rajasthan
Panipat,Poor,225,"PM
2.5",1/1,Haryana
Bulandshahr,Poor,220,"PM
10",1/1,Uttar Pradesh
Mandideep,Poor,219,"PM
2.5",1/1,Madhya Pradesh
Panchkula,Poor,214,"PM
2.5",1/1,Haryana
Rohtak,Poor,214,"PM
2.5",1/1,Haryana
Sagar,Poor,206,"PM
2.5",1/2,Madhya Pradesh
Sri Ganganagar,Poor,206,"PM
2.5",1/1,Rajasthan
Meerut,Poor,202,"PM , PM , O
10 2.5 3",3/3,Uttar Pradesh
Dhule,Poor,201,"PM
2.5",1/1,Maharashtra
Bahadurgarh,Moderate,200,"PM
10",1/1,Haryana
Khanna,Moderate,193,"PM
2.5",1/1,Punjab
Bharatpur,Moderate,184,"PM
2.5",1/1,Rajasthan
Baddi,Moderate,183,"PM
2.5",1/1,Himachal Pradesh
Nandesari,Moderate,181,"PM
2.5",1/1,Gujarat
Jalore,Moderate,180,"PM
10",1/1,Rajasthan
Thanjavur,Moderate,179,"PM
2.5",1/1,Tamil Nadu
Jalgaon,Moderate,179,"PM
2.5",1/1,Maharashtra
Bileipada,Moderate,179,"PM
10",1/1,Odisha
Baghpat,Moderate,176,"PM
10",1/2,Uttar Pradesh
Pithampur,Moderate,175,"PM
2.5",1/1,Madhya Pradesh
Sawai Madhopur,Moderate,175,"O
3",1/1,Rajasthan
Khurja,Moderate,174,"PM
10",1/1,Uttar Pradesh
Bhubaneswar,Moderate,170,"PM , O
2.5 3",2/2,Odisha
Angul,Moderate,169,"PM
2.5",1/1,Odisha
Howrah,Moderate,169,"PM
2.5",4/5,West Bengal
Bikaner,Moderate,166,"PM
10",1/1,Rajasthan
Fatehabad,Moderate,165,"PM
2.5",1/1,Haryana
Cuttack,Moderate,163,"PM
2.5",1/1,Odisha
