City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Cuddalore,Poor,222,"PM
10",1/2,
Modinagar,Poor,207,"O
3",1/1,Rajasthan
Greater noida,Poor,205,"PM
10",2/2,Uttar Pradesh
Leh,Moderate,194,CO,1/1,Ladakh
Panipat,Moderate,193,"PM
2.5",1/1,
Kaithal,Moderate,165,"O
3",1/1,Haryana
Bulandshahr,Moderate,151,"PM
10",1/1,Uttar Pradesh
Brajrajnagar,Moderate,150,"PM
10",1/1,Odisha
Byrnihat (Meghalaya),Moderate,148,"PM
2.5",1/1,
Gajraula,Moderate,144,"PM
2.5",1/1,Uttar Pradesh
Mandi gobindgarh,Moderate,139,"PM
2.5",1/1,
Noida,Moderate,138,"PM
10",4/4,Uttar Pradesh
Pithampur,Moderate,138,"PM
2.5",1/1,
Hisar,Moderate,134,SO2,1/1,Haryana
Barbil,Moderate,130,"PM
10",1/1,Odisha
Amaravati,Moderate,122,"PM
10",1/1,Andhra Pradesh
Faridabad,Moderate,119,"PM
10",2/4,Haryana
Yamuna nagar,Moderate,118,"PM
2.5",1/1,
Chennai,Moderate,113,"PM
10",2/9,Tamil Nadu
Manesar,Moderate,112,"PM
2.5",1/1,Haryana
Talcher,Moderate,112,"PM
2.5",1/1,
Khairthal,Moderate,112,"PM
10",1/1,Rajasthan
Fatehabad,Moderate,111,"PM
10",1/1,Haryana
Ambala,Moderate,110,"PM
10",1/1,Haryana
Eloor,Moderate,109,CO,1/1,
Singrauli,Moderate,109,SO2,1/1,Madhya Pradesh
Chhapra,Moderate,107,"PM
10",1/1,Gujarat
Bhiwadi,Moderate,106,"PM
10",1/2,
Delhi,Moderate,106,"O , PM
3 10",44/46,
Alwar,Moderate,105,"PM
10",2/2,Rajasthan
Jaisalmer,Moderate,104,"PM
10",1/1,Rajasthan
Bileipada,Moderate,104,"PM
2.5",1/1,
Muzaffarnagar,Moderate,104,"PM
10",1/1,
Bahadurgarh,Moderate,103,"PM
10",1/1,
Baghpat,Moderate,103,"PM
10",1/1,
Meerut,Moderate,103,"PM , PM
2.5 10",4/4,Uttar Pradesh
Durgapur,Moderate,102,"PM
2.5",1/3,West Bengal
Pali,Moderate,102,"PM
10",1/1,
Shamli,Moderate,102,"PM
10",1/1,Uttar Pradesh
Ghaziabad,Moderate,102,"PM
10",6/7,
Dhanbad,Moderate,101,NO2,1/2,
Vrindavan,Satisfactory,100,"CO, PM
2.5",2/2,
Visakhapatnam,Satisfactory,100,"PM
10",1/1,Andhra Pradesh
Jhunjhunu,Satisfactory,99,"O
3",1/1,Rajasthan
Manguraha,Satisfactory,97,"PM
10",1/1,Bihar
Raebareli,Satisfactory,97,"CO, PM
10",2/2,Uttar Pradesh
Sirsa,Satisfactory,97,CO,1/1,Haryana
Narnaul,Satisfactory,96,"PM
10",1/1,Haryana
Khurja,Satisfactory,96,"PM
10",1/1,
Dausa,Satisfactory,96,"PM
10",1/1,
Haldia,Satisfactory,96,"O
3",1/1,
Byasanagar,Satisfactory,95,"PM
2.5",1/1,Odisha
Vatva,Satisfactory,95,"PM
10",1/1,
Rohtak,Satisfactory,94,"PM
10",1/1,
Jorapokhar,Satisfactory,94,"PM
10",1/1,Jharkhand
Kurukshetra,Satisfactory,94,"O
3",1/1,Haryana
Hapur,Satisfactory,93,"PM
2.5",1/1,
Chittoor,Satisfactory,92,"PM
2.5",1/1,
Bharatpur,Satisfactory,92,"O
3",1/1,
Amritsar,Satisfactory,92,"PM
2.5",1/1,Punjab
Udaipur,Satisfactory,92,"PM
10",1/1,Rajasthan
Angul,Satisfactory,92,"PM
10",1/1,
Gurugram,Satisfactory,90,"PM , PM
2.5 10",4/4,
Tonk,Satisfactory,90,CO,1/1,Rajasthan
Moradabad,Satisfactory,89,"PM , PM
2.5 10",6/6,Uttar Pradesh
Sri ganganagar,Satisfactory,88,"PM
10",1/1,
Churu,Satisfactory,88,"O
3",1/1,
Kunjemura,Satisfactory,87,"PM
10",1/1,
Dehradun,Satisfactory,86,"PM
10",1/1,
Nagaur,Satisfactory,86,"PM
10",1/1,
Byrnihat (Assam),Satisfactory,85,"PM
2.5",1/1,
Bikaner,Satisfactory,84,"PM
10",1/1,
Chandrapur,Satisfactory,84,"PM
10",2/2,Maharashtra
Vadodara,Satisfactory,84,CO,1/1,Gujarat
Paradeep,Satisfactory,84,CO,1/1,
Jaipur,Satisfactory,82,"CO, O
3",6/6,
Parbhani,Satisfactory,81,"PM
10",1/1,Maharashtra
Puducherry,Satisfactory,81,"O
3",1/1,Puducherry
Ludhiana,Satisfactory,81,"PM
2.5",1/1,
Khanna,Satisfactory,80,"PM
2.5",1/1,Punjab
Bathinda,Satisfactory,79,"PM
10",1/1,Punjab
Howrah,Satisfactory,79,"PM , PM
10 2.5",4/5,West Bengal
Lucknow,Satisfactory,79,"O , PM , PM
3 10 2.5",6/6,
Balasore,Satisfactory,78,"PM
10",1/1,
Ankleshwar,Satisfactory,78,"PM
10",1/1,
Bareilly,Satisfactory,77,"PM , SO2
10",2/2,Uttar Pradesh
Mathura,Satisfactory,76,"PM
2.5",1/1,Uttar Pradesh
Baddi,Satisfactory,75,CO,1/1,
Agra,Satisfactory,75,"PM , PM , SO2
2.5 10",6/6,Uttar Pradesh
Sikar,Satisfactory,75,"PM
10",1/1,
Palwal,Satisfactory,74,CO,1/1,
Sonipat,Satisfactory,73,"PM
10",1/1,
Katihar,Satisfactory,73,CO,1/1,Bihar
Dharwad,Satisfactory,73,"PM
10",1/1,Karnataka
Tirumala,Satisfactory,71,NO2,1/1,Andhra Pradesh
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Dharuhera,Satisfactory,69,"PM
2.5",1/1,Haryana
Jhalawar,Satisfactory,69,CO,1/1,Rajasthan
Sawai madhopur,Satisfactory,69,"PM
10",1/1,Rajasthan
Nellore,Satisfactory,69,"PM
10",1/1,
Mysuru,Satisfactory,68,"PM
10",1/1,
Rajkot,Satisfactory,68,"PM
10",1/1,Gujarat
Agartala,Satisfactory,67,"PM
10",1/2,Tripura
Keonjhar,Satisfactory,67,"PM
10",1/1,Odisha
Nagpur,Satisfactory,66,"PM , PM
2.5 10",3/4,
Hanumangarh,Satisfactory,66,"PM
10",1/1,
Asansol,Satisfactory,66,"SO2, CO, PM
10",4/4,
Begusarai,Satisfactory,66,CO,1/1,Bihar
Baripada,Satisfactory,66,"PM
10",1/1,Odisha
Jalna,Satisfactory,65,"O
3",1/1,Maharashtra
Mehsana,Satisfactory,65,"PM
10",1/1,Gujarat
Barrackpore,Satisfactory,65,"PM
10",1/1,
Bhavnagar,Satisfactory,65,CO,1/1,
Hajipur,Satisfactory,64,"PM
10",1/1,Bihar
Guntur,Satisfactory,64,"PM
10",1/1,
Cuttack,Satisfactory,64,"PM
10",1/1,
Dewas,Satisfactory,64,NO2,1/1,
Nagaon,Satisfactory,64,"PM
2.5",1/1,
Rairangpur,Satisfactory,63,"PM
10",1/1,Odisha
Vijayawada,Satisfactory,63,"PM
10",3/4,Andhra Pradesh
Purnia,Satisfactory,63,"PM
2.5",1/1,Bihar
Malegaon,Satisfactory,63,"PM
10",1/1,
Bengaluru,Satisfactory,63,"PM , O
10 3",7/14,Karnataka
Jhansi,Satisfactory,63,"PM
10",1/1,Uttar Pradesh
Ujjain,Satisfactory,63,"PM
10",1/2,Madhya Pradesh
Nayagarh,Satisfactory,63,"PM
10",1/1,Odisha
Machilipatnam,Satisfactory,63,"PM
10",1/1,
Rajamahendravaram,Satisfactory,62,"PM
10",1/1,Andhra Pradesh
Kadapa,Satisfactory,62,"PM
2.5",1/1,Andhra Pradesh
Anantapur,Satisfactory,62,"PM
10",1/1,
Raipur,Satisfactory,62,"PM , PM
10 2.5",4/4,Chhattisgarh
Araria,Satisfactory,61,"PM
10",1/1,
Kolkata,Satisfactory,60,"PM , O
10 3",7/7,
Kohima,Satisfactory,60,SO2,1/1,
Maihar,Satisfactory,60,"PM
10",1/1,
Ahmedabad,Satisfactory,60,"PM , O
10 3",8/9,Gujarat
Patna,Satisfactory,60,"O
3",5/6,
Navi mumbai,Satisfactory,59,"PM
10",5/8,
Jalandhar,Satisfactory,59,"PM
2.5",1/1,Punjab
Panchkula,Satisfactory,59,"PM
2.5",1/1,Haryana
Satara,Satisfactory,59,"PM
10",1/1,
Kishanganj,Satisfactory,59,"PM
2.5",1/1,
Gandhinagar,Satisfactory,58,"PM , PM
10 2.5",3/3,
Thane,Satisfactory,57,"PM
10",2/2,Maharashtra
Hubballi,Satisfactory,57,"PM
10",1/2,Karnataka
Jabalpur,Satisfactory,57,"NO2, PM , O
10 3",3/4,
Bhilwara,Satisfactory,57,"PM
10",1/1,
Motihari,Satisfactory,56,"O
3",1/1,Bihar
Nandesari,Satisfactory,56,"PM
10",1/1,Gujarat
Bhagalpur,Satisfactory,56,"PM , SO2
10",2/2,Bihar
Nanded,Satisfactory,56,"O
3",1/1,Maharashtra
Eluru,Satisfactory,55,"PM
10",1/1,Andhra Pradesh
Belapur,Satisfactory,55,"PM
10",1/1,Maharashtra
Kanpur,Satisfactory,55,"PM , CO
10",3/4,
Jalgaon,Satisfactory,55,"PM
10",1/1,Maharashtra
Jodhpur,Satisfactory,55,"PM , O
10 3",5/5,Rajasthan
Hingoli,Satisfactory,55,"PM
10",1/1,
Chhal,Satisfactory,55,"PM
2.5",1/1,Chhattisgarh
Pune,Satisfactory,55,CO,7/9,Maharashtra
Dungarpur,Satisfactory,54,"PM
2.5",1/1,Rajasthan
Chittorgarh,Satisfactory,54,"O
3",1/1,
Bhiwani,Satisfactory,54,"PM
2.5",1/1,
Bhubaneswar,Satisfactory,54,"PM
10",2/2,
Ambernath,Satisfactory,54,"PM
10",1/1,
Hyderabad,Satisfactory,54,"CO, PM
10",14/14,
Charkhi dadri,Satisfactory,54,"PM
2.5",1/1,Haryana
Katni,Satisfactory,54,"PM
10",1/1,Madhya Pradesh
Tumidih,Satisfactory,54,"PM
10",1/1,Chhattisgarh
Kalyan,Satisfactory,54,"PM
2.5",1/2,
Rupnagar,Satisfactory,54,CO,1/1,Punjab
Pratapgarh,Satisfactory,53,"PM
10",1/1,Uttar Pradesh
Mandideep,Satisfactory,53,"PM
10",1/1,Madhya Pradesh
Surat,Satisfactory,53,"CO, PM
10",2/2,
Guwahati,Satisfactory,53,"CO, PM , SO2
2.5",3/4,Assam
Shivamogga,Satisfactory,52,"PM
10",1/1,
Bundi,Satisfactory,52,"PM
10",1/1,Rajasthan
Kakinada,Satisfactory,52,"O
3",1/1,Andhra Pradesh
Varanasi,Satisfactory,51,"PM , PM
2.5 10",4/4,Uttar Pradesh
Ramanagara,Satisfactory,51,"PM
10",1/1,Andhra Pradesh
Korba,Satisfactory,51,"PM
10",2/2,
Bhilai,Good,50,"PM
10",3/3,
Kurnool,Good,50,"PM
2.5",1/1,Andhra Pradesh
Kota,Good,50,"PM , PM , O
10 2.5 3",3/3,Rajasthan
Karnal,Good,50,CO,1/1,Haryana
Mahad,Good,50,"PM
10",1/1,
Gwalior,Good,50,"O , PM , NO2
3 10",3/4,Madhya Pradesh
Silchar,Good,49,CO,1/1,
Sagar,Good,49,"PM
10",1/2,Madhya Pradesh
Indore,Good,49,"NO2, SO2, PM
10",4/6,
Arrah,Good,49,CO,1/1,
Baran,Good,49,"O
3",1/1,Rajasthan
Firozabad,Good,49,"PM
10",2/2,Uttar Pradesh
Pimpri-chinchwad,Good,47,"PM
10",6/8,
Sirohi,Good,47,"PM
10",1/1,Rajasthan
Chamarajanagar,Good,47,"PM
10",1/1,Karnataka
Latur,Good,46,"PM
10",1/1,Maharashtra
Rajsamand,Good,46,"O
3",1/1,Rajasthan
"Aurangabad
(Maharashtra)",Good,46,"PM , O , CO
10 3",3/3,
Akola,Good,46,"PM
10",1/1,Maharashtra
Bilaspur,Good,46,"PM
10",1/1,
Jalore,Good,46,"PM
10",1/1,
Thiruvananthapuram,Good,45,"PM
10",2/2,Kerala
Ulhasnagar,Good,45,"PM
10",2/2,Maharashtra
Gaya,Good,44,"PM
10",1/3,
Chikkaballapur,Good,44,"PM
10",1/1,
Ratlam,Good,44,NO2,1/1,
Yadgir,Good,44,"PM
10",1/1,
Patiala,Good,44,"PM
10",1/1,Punjab
Badlapur,Good,43,CO,1/1,
Panchgaon,Good,43,NO2,1/1,
Ajmer,Good,43,"PM
10",1/1,Rajasthan
Barmer,Good,42,"O
3",1/1,Rajasthan
Rajgir,Good,42,CO,1/1,Bihar
Muzaffarpur,Good,42,"O , PM
3 2.5",2/3,
Mira-bhayandar,Good,42,"PM
10",1/1,
Dhule,Good,41,"PM
10",1/1,Maharashtra
Chandigarh,Good,41,"PM , O , PM
10 3 2.5",3/3,Chandigarh
Amravati,Good,41,"PM
10",2/2,Maharashtra
Kalaburagi,Good,40,"PM
10",1/2,
Nashik,Good,40,"PM
10",4/4,Maharashtra
Milupara,Good,40,"PM
10",1/1,Chhattisgarh
Mumbai,Good,40,"PM
10",21/30,Maharashtra
Boisar,Good,39,"PM
10",1/1,Maharashtra
Prayagraj,Good,38,"SO2, O , PM
3 10",3/3,Uttar Pradesh
Bhiwandi,Good,38,"PM
10",1/1,
Sivasagar,Good,38,"O
3",1/1,
Dombivli,Good,37,"O
3",1/1,
Nalbari,Good,37,"PM
2.5",1/1,Assam
Rishikesh,Good,37,CO,1/1,
Solapur,Good,34,"O , PM
3 10",2/3,
Bhopal,Good,34,"PM
10",3/3,
Bettiah,Good,34,CO,1/1,Bihar
Beed,Good,34,"PM
10",1/1,Maharashtra
Karauli,Good,32,"PM
10",1/1,
Siliguri,Good,32,"PM
10",1/1,
Ahmednagar,Good,31,"O
3",1/1,Gujarat
Dholpur,Good,31,"PM
10",1/1,Rajasthan
Sangli,Good,27,"PM
10",1/1,
Aizawl,Good,25,"PM
10",1/1,Mizoram
Kolhapur,Good,23,"O , PM
3 2.5",2/2,
Sasaram,Good,23,CO,1/1,
Gangtok,Good,20,"PM
2.5",1/1,Sikkim
Madikeri,Good,15,"PM
10",1/1,
Damoh,Good,14,CO,1/1,
Naharlagun,Good,14,"PM
10",1/1,
