City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Angul,Very Poor,311,"O
3",1/1,Odisha
Cuttack,Very Poor,302,"O
3",1/1,Odisha
Ballabgarh,Very Poor,301,"PM
10",1/1,Haryana
Bhiwani,Poor,296,"PM
2.5",1/1,Haryana
Mandideep,Poor,288,"PM
2.5",1/1,Madhya Pradesh
Singrauli,Poor,287,"PM
2.5",1/1,Madhya Pradesh
Delhi,Poor,282,"PM
2.5",39/40,Delhi
Ghaziabad,Poor,278,"PM
2.5",4/4,Uttar Pradesh
Bhubaneswar,Poor,274,"O
3",2/2,Odisha
Noida,Poor,270,"PM
2.5",4/4,Uttar Pradesh
Dharuhera,Poor,268,"PM
2.5",1/1,Haryana
Gummidipoondi,Poor,254,"PM
2.5",1/1,Tamil Nadu
Muzaffarnagar,Poor,253,"PM
2.5",1/1,Uttar Pradesh
Greater Noida,Poor,249,"PM
2.5",2/2,Uttar Pradesh
Bhiwadi,Poor,242,"PM
2.5",2/2,Rajasthan
Baghpat,Poor,235,"PM
2.5",1/2,Uttar Pradesh
Meerut,Poor,235,"PM
2.5",3/3,Uttar Pradesh
Hajipur,Poor,227,"PM
2.5",1/1,Bihar
Gurugram,Poor,227,"PM , CO
2.5",3/4,Haryana
Byasanagar,Poor,223,"O
3",1/1,Odisha
Faridabad,Poor,216,"PM
2.5",3/4,Haryana
Pithampur,Poor,211,"PM
2.5",1/1,Madhya Pradesh
Hapur,Poor,208,"PM
2.5",1/1,Uttar Pradesh
Yamuna Nagar,Poor,204,"PM
2.5",1/1,Haryana
Panipat,Poor,204,"PM
2.5",1/1,Haryana
Narnaul,Poor,201,"PM
2.5",1/1,Haryana
Manesar,Moderate,200,"PM
2.5",1/1,Haryana
Guwahati,Moderate,197,"PM , PM
10 2.5",3/4,Assam
Howrah,Moderate,195,"PM , PM
10 2.5",5/5,West Bengal
Nagpur,Moderate,194,"PM
2.5",4/4,Maharashtra
Karnal,Moderate,191,"PM
2.5",1/1,Haryana
Ulhasnagar,Moderate,189,"PM
2.5",1/1,Maharashtra
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Samastipur,Moderate,181,"PM
2.5",1/1,Bihar
Rohtak,Moderate,179,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,179,"PM
2.5",1/1,Uttar Pradesh
Kolkata,Moderate,177,"PM
2.5",7/7,West Bengal
Lucknow,Moderate,175,"PM
2.5",6/6,Uttar Pradesh
Motihari,Moderate,175,"PM
2.5",1/1,Bihar
Asansol,Moderate,174,"PM
2.5",4/4,West Bengal
Vatva,Moderate,171,"PM
2.5",1/1,Gujarat
Visakhapatnam,Moderate,170,"PM
10",1/1,Andhra Pradesh
Charkhi Dadri,Moderate,168,"PM
2.5",1/1,Haryana
Chandrapur,Moderate,166,"PM , PM
10 2.5",2/2,Maharashtra
Byrnihat,Moderate,165,"PM
2.5",1/1,Meghalaya
Moradabad,Moderate,163,"PM
2.5",6/7,Uttar Pradesh
Baripada,Moderate,162,"PM
2.5",1/1,Odisha
Talcher,Moderate,162,"PM
2.5",1/1,Odisha
Pratapgarh,Moderate,161,"PM
10",1/1,Uttar Pradesh
Amaravati,Moderate,161,"PM
10",1/1,Andhra Pradesh
Udaipur,Moderate,157,"PM
2.5",1/1,Rajasthan
Dhanbad,Moderate,157,"PM
10",1/2,Jharkhand
Milupara,Moderate,157,"O
3",1/1,Chhattisgarh
Kalyan,Moderate,157,"PM
10",2/2,Maharashtra
Gandhinagar,Moderate,156,"PM , PM
10 2.5",3/3,Gujarat
Bhopal,Moderate,156,"PM
10",3/3,Madhya Pradesh
Siwan,Moderate,154,"PM
10",1/1,Bihar
Kurukshetra,Moderate,154,"PM
2.5",1/1,Haryana
Bettiah,Moderate,154,"PM
2.5",1/1,Bihar
Chittorgarh,Moderate,153,"PM
2.5",1/1,Rajasthan
Balasore,Moderate,152,"O
3",1/1,Odisha
Dungarpur,Moderate,151,"PM
2.5",1/1,Rajasthan
Pune,Moderate,151,"PM
2.5",10/13,Maharashtra
Barrackpore,Moderate,148,"PM
2.5",1/1,West Bengal
Bhiwandi,Moderate,147,"PM
10",1/1,Maharashtra
Rourkela,Moderate,147,"PM , PM
10 2.5",3/3,Odisha
Nalbari,Moderate,146,"PM
2.5",1/1,Assam
Haldia,Moderate,145,"PM
2.5",1/1,West Bengal
Siliguri,Moderate,143,"PM
10",1/1,West Bengal
Belapur,Moderate,143,"PM
2.5",1/1,Maharashtra
Sangli,Moderate,141,"PM
2.5",1/1,Maharashtra
Kadapa,Moderate,139,"PM
2.5",1/1,Andhra Pradesh
Suakati,Moderate,139,"PM
10",1/1,Odisha
Brajrajnagar,Moderate,139,"PM
10",1/1,Odisha
Badlapur,Moderate,138,"PM
10",1/1,Maharashtra
Sawai Madhopur,Moderate,138,"PM
10",1/1,Rajasthan
Saharsa,Moderate,137,"PM
2.5",1/1,Bihar
Tumidih,Moderate,136,"PM
10",1/1,Chhattisgarh
Kanpur,Moderate,136,"PM , PM
10 2.5",3/4,Uttar Pradesh
Thane,Moderate,135,"PM
10",2/2,Maharashtra
Eloor,Moderate,135,"PM
2.5",1/1,Kerala
Churu,Moderate,135,"PM
10",1/1,Rajasthan
Alwar,Moderate,134,"PM
10",1/1,Rajasthan
Bikaner,Moderate,134,"PM
10",1/1,Rajasthan
Boisar,Moderate,133,"PM
2.5",1/1,Maharashtra
Purnia,Moderate,133,"PM
2.5",1/1,Bihar
Katihar,Moderate,132,"PM
2.5",1/1,Bihar
Kunjemura,Moderate,130,"PM
10",1/1,Chhattisgarh
Tumakuru,Moderate,129,"PM
2.5",1/1,Karnataka
Banswara,Moderate,128,"PM
10",1/1,Rajasthan
Malegaon,Moderate,126,"PM
10",1/1,Maharashtra
Jaisalmer,Moderate,126,"PM
10",1/1,Rajasthan
Indore,Moderate,126,"PM , PM
10 2.5",4/6,Madhya Pradesh
Baddi,Moderate,126,"PM
10",1/1,Himachal Pradesh
Araria,Moderate,125,"PM
2.5",1/1,Bihar
Chhapra,Moderate,125,"PM
10",1/1,Bihar
Ahmedabad,Moderate,125,"PM , PM
10 2.5",8/9,Gujarat
Prayagraj,Moderate,125,"PM
2.5",3/3,Uttar Pradesh
Patna,Moderate,124,"PM , PM
10 2.5",6/6,Bihar
Rajamahendravaram,Moderate,124,"PM
2.5",1/1,Andhra Pradesh
Ankleshwar,Moderate,124,"PM
10",1/1,Gujarat
Muzaffarpur,Moderate,124,"PM
2.5",3/3,Bihar
Agra,Moderate,122,"PM , PM
10 2.5",6/6,Uttar Pradesh
Ratlam,Moderate,122,"PM
10",1/1,Madhya Pradesh
Sikar,Moderate,120,"PM
10",1/1,Rajasthan
Buxar,Moderate,120,"PM
2.5",1/1,Bihar
Dhule,Moderate,120,"PM
2.5",1/1,Maharashtra
Nanded,Moderate,119,"PM
10",1/1,Maharashtra
Durgapur,Moderate,119,"PM , PM
10 2.5",3/3,West Bengal
Jalna,Moderate,119,"PM
10",1/1,Maharashtra
Chittoor,Moderate,118,"PM
2.5",1/1,Andhra Pradesh
Tonk,Moderate,118,"PM
10",1/1,Rajasthan
Mahad,Moderate,118,"PM
10",1/1,Maharashtra
Bhilwara,Moderate,118,"PM
2.5",1/1,Rajasthan
Varanasi,Moderate,117,"PM , PM
10 2.5",4/4,Uttar Pradesh
Mira-Bhayandar,Moderate,116,"PM
2.5",1/1,Maharashtra
Gaya,Moderate,116,"PM , PM
10 2.5",3/3,Bihar
"Aurangabad
(Maharashtra)",Moderate,116,"PM , PM
10 2.5",3/3,Maharashtra
Khurja,Moderate,116,"PM
10",1/1,Uttar Pradesh
Fatehabad,Moderate,115,"PM
10",1/1,Haryana
Aurangabad (Bihar),Moderate,115,"PM
10",1/1,Bihar
Nagaon,Moderate,114,"PM
2.5",1/1,Assam
Kota,Moderate,112,"PM
10",3/3,Rajasthan
Dewas,Moderate,112,"PM
2.5",1/1,Madhya Pradesh
Ajmer,Moderate,111,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,110,"PM
10",1/1,Rajasthan
Dehradun,Moderate,110,"PM
2.5",1/1,Uttarakhand
Jhalawar,Moderate,110,"PM
2.5",1/1,Rajasthan
Manguraha,Moderate,110,"PM
10",1/1,Bihar
Jalgaon,Moderate,110,"PM
10",1/1,Maharashtra
Pimpri-Chinchwad,Moderate,110,"PM
10",3/4,Maharashtra
Katni,Moderate,109,"PM
2.5",1/1,Madhya Pradesh
Barbil,Moderate,109,"PM
10",1/1,Odisha
Mandi Gobindgarh,Moderate,109,"PM
2.5",1/1,Punjab
Akola,Moderate,108,"PM
10",1/1,Maharashtra
Begusarai,Moderate,107,"PM
10",1/1,Bihar
Nagaur,Moderate,106,"PM
10",1/1,Rajasthan
Navi Mumbai,Moderate,106,"PM , PM
10 2.5",6/8,Maharashtra
Patiala,Moderate,105,"PM
10",1/1,Punjab
Bareilly,Moderate,105,"PM
10",2/2,Uttar Pradesh
Jaipur,Moderate,105,"PM , NO
10 2",6/6,Rajasthan
Chennai,Moderate,105,"PM , PM
10 2.5",7/9,Tamil Nadu
Kolhapur,Moderate,105,"PM
2.5",1/2,Maharashtra
Pali,Moderate,104,"PM
2.5",1/1,Rajasthan
Mumbai,Moderate,104,"PM , PM
10 2.5",26/30,Maharashtra
Amravati,Moderate,104,"PM
10",2/2,Maharashtra
