City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Mandideep,Poor,210,"PM
2.5",1/1,Madhya Pradesh
Panchgaon,Poor,202,"PM
2.5",1/1,Haryana
Muzaffarnagar,Moderate,197,"PM
2.5",1/1,Uttar Pradesh
Narnaul,Moderate,195,"PM
2.5",1/1,Haryana
Ratlam,Moderate,192,"PM
2.5",1/1,Madhya Pradesh
Bharatpur,Moderate,190,"O
3",1/1,Rajasthan
Panipat,Moderate,186,"PM
2.5",1/1,Haryana
Meerut,Moderate,185,"PM , O , PM
2.5 3 10",4/4,Uttar Pradesh
Kurukshetra,Moderate,182,"PM
2.5",1/1,Haryana
Charkhi Dadri,Moderate,180,"PM
2.5",1/1,Haryana
Sirsa,Moderate,178,"PM
10",1/1,Haryana
Byrnihat (Assam),Moderate,175,"PM
2.5",1/1,Meghalaya
Sikar,Moderate,175,"PM
10",1/1,Rajasthan
Bikaner,Moderate,174,"PM
10",1/1,Rajasthan
Bahadurgarh,Moderate,168,"PM
2.5",1/1,Haryana
Byrnihat (Meghalaya),Moderate,167,"PM
10",1/1,Meghalaya
Gurugram,Moderate,166,"PM , PM
2.5 10",3/4,Haryana
Faridabad,Moderate,165,"PM
2.5",3/4,Haryana
Dausa,Moderate,165,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,164,"PM , O , PM
2.5 3 10",6/6,Uttar Pradesh
Ambala,Moderate,161,"PM
2.5",1/1,Haryana
Noida,Moderate,160,"O , PM
3 10",4/4,Uttar Pradesh
Karnal,Moderate,157,"PM
2.5",1/1,Haryana
Sri Ganganagar,Moderate,155,"O
3",1/1,Rajasthan
Jhalawar,Moderate,155,"O
3",1/1,Rajasthan
Chittorgarh,Moderate,151,"O
3",1/1,Rajasthan
Damoh,Moderate,151,"PM
10",1/1,Madhya Pradesh
Delhi,Moderate,147,"PM , O
2.5 3",46/47,Delhi
Baddi,Moderate,145,"PM
10",1/1,Himachal Pradesh
Greater Noida,Moderate,145,"PM
10",2/2,Uttar Pradesh
Bhiwadi,Moderate,144,"PM , PM
2.5 10",2/2,Rajasthan
Pithampur,Moderate,144,"PM
10",1/1,Madhya Pradesh
Jind,Moderate,143,"PM
2.5",1/1,Haryana
Manesar,Moderate,141,"PM
2.5",1/1,Haryana
Dholpur,Moderate,139,"PM
10",1/1,Rajasthan
Bhopal,Moderate,137,"PM
10",3/3,Madhya Pradesh
Sawai Madhopur,Moderate,134,"O
3",1/1,Rajasthan
Banswara,Moderate,133,"PM
10",1/1,Rajasthan
Dharuhera,Moderate,131,"PM
2.5",1/1,Haryana
Agra,Moderate,130,"PM
10",6/6,Uttar Pradesh
Vadodara,Moderate,125,"PM
2.5",1/1,Gujarat
Bulandshahr,Moderate,123,"PM
10",1/1,Uttar Pradesh
Mandikhera,Moderate,123,"PM
10",1/1,Haryana
Mehsana,Moderate,122,"PM
10",1/1,Gujarat
Nagaur,Moderate,122,"PM
10",1/1,Rajasthan
Tonk,Moderate,122,"PM
10",1/1,Rajasthan
Churu,Moderate,122,"PM
10",1/1,Rajasthan
Lucknow,Moderate,121,"PM
2.5",6/6,Uttar Pradesh
Baran,Moderate,121,"PM
10",1/1,Rajasthan
Jaipur,Moderate,120,"PM , NO , PM
2.5 2 10",5/6,Rajasthan
