City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Rohtak,Very Poor,348,"PM
2.5",1/1,Haryana
Charkhi Dadri,Very Poor,337,"PM
2.5",1/1,Haryana
Jind,Very Poor,324,"PM
2.5",1/1,Haryana
Delhi,Very Poor,311,"PM
2.5",39/39,Delhi
Baghpat,Poor,276,"PM
2.5",1/2,Uttar Pradesh
Panchkula,Poor,275,"PM
2.5",1/1,Haryana
Manesar,Poor,269,"PM
2.5",1/1,Haryana
Ghaziabad,Poor,266,"PM
2.5",4/4,Uttar Pradesh
Sri Ganganagar,Poor,263,"PM
2.5",1/1,Rajasthan
Hanumangarh,Poor,259,"PM
2.5",1/1,Rajasthan
Gurugram,Poor,257,"PM
2.5",3/4,Haryana
Noida,Poor,257,"PM
2.5",4/4,Uttar Pradesh
Sonipat,Poor,253,"PM
2.5",1/1,Haryana
Bhiwani,Poor,253,"PM
2.5",1/1,Haryana
Hapur,Poor,249,"PM
2.5",1/1,Uttar Pradesh
Baddi,Poor,248,"PM
2.5",1/1,Himachal Pradesh
Bhiwadi,Poor,240,"PM
2.5",2/2,Rajasthan
Dharuhera,Poor,238,"PM
2.5",1/1,Haryana
Sirsa,Poor,236,"PM
2.5",1/1,Haryana
Khurja,Poor,232,"PM
10",1/1,Uttar Pradesh
Mandi Gobindgarh,Poor,231,"PM
10",1/1,Punjab
Greater Noida,Poor,228,"PM
2.5",2/2,Uttar Pradesh
Haldia,Poor,226,"PM
2.5",1/1,West Bengal
Kishanganj,Poor,225,"PM
2.5",1/1,Bihar
Jalore,Poor,219,"PM
10",1/1,Rajasthan
Faridabad,Poor,218,"PM , PM
10 2.5",3/4,Haryana
Bikaner,Poor,218,"PM
10",1/1,Rajasthan
Narnaul,Poor,218,"PM
2.5",1/1,Haryana
Panipat,Poor,217,"PM
2.5",1/1,Haryana
Cuttack,Poor,214,"PM
2.5",1/1,Odisha
Bhubaneswar,Poor,212,"PM , O
2.5 3",2/2,Odisha
Churu,Poor,208,"PM
2.5",1/1,Rajasthan
Ambala,Poor,203,"PM
2.5",1/1,Haryana
Palwal,Moderate,192,"PM
2.5",1/1,Haryana
Jalandhar,Moderate,192,"PM
2.5",1/1,Punjab
Sikar,Moderate,191,"PM
10",1/1,Rajasthan
Meerut,Moderate,191,"PM , O
2.5 3",3/3,Uttar Pradesh
Mandideep,Moderate,191,"PM
10",1/1,Madhya Pradesh
Chhal,Moderate,188,"O
3",1/1,Chhattisgarh
Bulandshahr,Moderate,187,"PM
2.5",1/1,Uttar Pradesh
Kaithal,Moderate,186,"PM
2.5",1/1,Haryana
Barmer,Moderate,185,"PM
10",1/1,Rajasthan
Hisar,Moderate,185,"PM
10",1/1,Haryana
Yamuna Nagar,Moderate,184,"PM
2.5",1/1,Haryana
Patna,Moderate,183,"PM
2.5",6/6,Bihar
Kolkata,Moderate,181,"PM
2.5",7/7,West Bengal
Tonk,Moderate,180,"PM
10",1/1,Rajasthan
Gaya,Moderate,176,"PM , PM
2.5 10",3/3,Bihar
Howrah,Moderate,174,"PM
2.5",4/5,West Bengal
Gandhinagar,Moderate,173,"PM , PM
10 2.5",3/3,Gujarat
Ludhiana,Moderate,172,"PM
2.5",1/1,Punjab
Sawai Madhopur,Moderate,169,"PM
10",1/1,Rajasthan
Karnal,Moderate,169,"PM
2.5",1/1,Haryana
Boisar,Moderate,168,"PM
10",1/1,Maharashtra
Dholpur,Moderate,167,"PM
10",1/1,Rajasthan
Angul,Moderate,167,"PM
2.5",1/1,Odisha
Vatva,Moderate,165,"PM
2.5",1/1,Gujarat
Hajipur,Moderate,163,"PM
2.5",1/1,Bihar
Balasore,Moderate,162,"PM
2.5",1/1,Odisha
Bundi,Moderate,162,"O
3",1/1,Rajasthan
Jhalawar,Moderate,161,"O
3",1/1,Rajasthan
Jaipur,Moderate,160,"PM , PM
2.5 10",6/6,Rajasthan
Nagaur,Moderate,159,"PM
10",1/1,Rajasthan
Araria,Moderate,158,"PM
2.5",1/1,Bihar
Chittorgarh,Moderate,157,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,156,"PM
2.5",2/3,Chandigarh
Lucknow,Moderate,156,"PM
2.5",6/6,Uttar Pradesh
Baran,Moderate,156,"O
3",1/1,Rajasthan
