City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bathinda,Moderate,175,"PM
10",1/1,Punjab
Greater Noida,Moderate,164,"PM
10",2/2,Uttar Pradesh
Bhiwadi,Moderate,161,"PM , CO
10",2/2,Rajasthan
Bikaner,Moderate,157,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,154,"PM
2.5",1/1,Tamil Nadu
Nagaur,Moderate,147,"PM
10",1/1,Rajasthan
Noida,Moderate,144,"PM
10",4/4,Uttar Pradesh
Ghaziabad,Moderate,142,"PM
10",3/4,Uttar Pradesh
Baghpat,Moderate,140,"PM
10",1/2,Uttar Pradesh
Delhi,Moderate,139,"O , PM
3 2.5",39/39,Delhi
Jhunjhunu,Moderate,135,"PM
10",1/1,Rajasthan
Pali,Moderate,133,"PM
2.5",1/1,Rajasthan
Hanumangarh,Moderate,124,"PM
10",1/1,Rajasthan
Meerut,Moderate,122,"PM
10",3/3,Uttar Pradesh
Muzaffarnagar,Moderate,120,"PM
2.5",1/1,Uttar Pradesh
Jalore,Moderate,116,"PM
10",1/1,Rajasthan
Barmer,Moderate,116,"O
3",1/1,Rajasthan
Churu,Moderate,116,"PM
10",1/1,Rajasthan
Dhanbad,Moderate,114,"NO
2",1/2,Jharkhand
Jaisalmer,Moderate,109,"PM
10",1/1,Rajasthan
Maihar,Moderate,107,"PM
10",1/1,Madhya Pradesh
Tonk,Moderate,107,"PM
10",1/1,Rajasthan
Ajmer,Moderate,106,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,106,CO,1/1,Rajasthan
Sikar,Moderate,104,"PM
10",1/1,Rajasthan
Rajgir,Moderate,102,"PM
2.5",1/1,Bihar
Jodhpur,Satisfactory,100,"PM
10",5/5,Rajasthan
Baddi,Satisfactory,98,"PM
10",1/1,Himachal Pradesh
Eloor,Satisfactory,95,CO,1/1,Kerala
Chittorgarh,Satisfactory,94,"PM
10",1/1,Rajasthan
Chhapra,Satisfactory,94,"PM
10",1/1,Bihar
Khanna,Satisfactory,92,"PM
10",1/1,Punjab
Jaipur,Satisfactory,90,"PM
10",6/6,Rajasthan
Buxar,Satisfactory,89,"O
3",1/1,Bihar
Bihar Sharif,Satisfactory,88,"PM
10",1/1,Bihar
Hapur,Satisfactory,87,"PM
10",1/1,Uttar Pradesh
Dausa,Satisfactory,86,"PM
10",1/1,Rajasthan
Rupnagar,Satisfactory,86,CO,1/1,Punjab
Howrah,Satisfactory,83,"PM , CO, O
10 3",5/5,West Bengal
Coimbatore,Satisfactory,82,"PM
2.5",2/2,Tamil Nadu
Moradabad,Satisfactory,82,"PM
10",6/7,Uttar Pradesh
Amritsar,Satisfactory,82,"PM
10",1/1,Punjab
Visakhapatnam,Satisfactory,81,"PM
10",1/1,Andhra Pradesh
Patiala,Satisfactory,80,"PM
10",1/1,Punjab
Dungarpur,Satisfactory,80,"PM
10",1/1,Rajasthan
Gandhinagar,Satisfactory,80,"PM
10",3/3,Gujarat
Pithampur,Satisfactory,79,"PM
10",1/1,Madhya Pradesh
Udaipur,Satisfactory,79,"PM
10",1/1,Rajasthan
Katihar,Satisfactory,79,CO,1/1,Bihar
Siwan,Satisfactory,78,CO,1/1,Bihar
Ludhiana,Satisfactory,78,"PM
10",1/1,Punjab
Ahmedabad,Satisfactory,77,"PM , O
10 3",8/9,Gujarat
Faridabad,Satisfactory,77,"PM , PM
10 2.5",2/4,Haryana
Panchgaon,Satisfactory,75,"PM
10",1/1,Haryana
Vrindavan,Satisfactory,74,"PM
10",1/1,Uttar Pradesh
Kota,Satisfactory,74,"PM , PM
10 2.5",3/3,Rajasthan
Bhagalpur,Satisfactory,74,"PM , PM
10 2.5",2/2,Bihar
Mandideep,Satisfactory,74,"PM
10",1/1,Madhya Pradesh
Kohima,Satisfactory,73,"SO
2",1/1,Nagaland
Sirohi,Satisfactory,73,"PM
10",1/1,Rajasthan
Alwar,Satisfactory,73,"PM
10",1/1,Rajasthan
Bulandshahr,Satisfactory,72,"PM
10",1/1,Uttar Pradesh
Vatva,Satisfactory,72,"PM
10",1/1,Gujarat
Bettiah,Satisfactory,71,CO,1/1,Bihar
Jalandhar,Satisfactory,71,"PM
10",1/1,Punjab
Milupara,Satisfactory,70,"O
3",1/1,Chhattisgarh
Mandi Gobindgarh,Satisfactory,69,"PM
10",1/1,Punjab
Bhilwara,Satisfactory,68,"PM
2.5",1/1,Rajasthan
Tirupati,Satisfactory,67,"PM
2.5",1/1,Andhra Pradesh
"Aurangabad
(Maharashtra)",Satisfactory,67,"PM , PM
10 2.5",2/3,Maharashtra
Mira-Bhayandar,Satisfactory,67,"O
3",1/1,Maharashtra
Gwalior,Satisfactory,66,"PM
10",3/4,Madhya Pradesh
Kishanganj,Satisfactory,66,"PM
2.5",1/1,Bihar
Sawai Madhopur,Satisfactory,65,"PM
10",1/1,Rajasthan
Agra,Satisfactory,65,"PM , PM
10 2.5",6/6,Uttar Pradesh
Lucknow,Satisfactory,64,"PM , O
10 3",5/6,Uttar Pradesh
Chandigarh,Satisfactory,64,"PM , CO
10",2/3,Chandigarh
Gorakhpur,Satisfactory,64,"PM
2.5",1/1,Uttar Pradesh
Boisar,Satisfactory,63,"PM
2.5",1/1,Maharashtra
Bileipada,Satisfactory,63,CO,1/1,Odisha
Malegaon,Satisfactory,63,"PM
10",1/1,Maharashtra
Kadapa,Satisfactory,63,"PM
2.5",1/1,Andhra Pradesh
Karauli,Satisfactory,62,"PM
10",1/1,Rajasthan
Pune,Satisfactory,62,"SO , CO, O
2 3",7/13,Maharashtra
Ratlam,Satisfactory,62,"PM
2.5",1/1,Madhya Pradesh
Samastipur,Satisfactory,61,"PM
2.5",1/1,Bihar
Bundi,Satisfactory,61,"PM
10",1/1,Rajasthan
Ankleshwar,Satisfactory,61,"SO
2",1/1,Gujarat
Munger,Satisfactory,60,"PM
10",1/1,Bihar
Hyderabad,Satisfactory,60,"PM
10",10/14,Telangana
Chennai,Satisfactory,60,"PM , O
10 3",7/9,Tamil Nadu
Bhopal,Satisfactory,59,"PM , CO, O
10 3",3/3,Madhya Pradesh
Gaya,Satisfactory,59,"PM , CO
10",2/3,Bihar
Chhal,Satisfactory,59,"O
3",1/1,Chhattisgarh
Thiruvananthapuram,Satisfactory,59,"PM , NO
10 2",2/2,Kerala
Pratapgarh,Satisfactory,59,"PM
10",1/1,Uttar Pradesh
Rajsamand,Satisfactory,59,"PM
10",1/1,Rajasthan
Silchar,Satisfactory,58,"PM
10",1/1,Assam
Katni,Satisfactory,58,"O
3",1/1,Madhya Pradesh
Jalgaon,Satisfactory,58,"PM
2.5",1/1,Maharashtra
