City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Modinagar,Moderate,190,"PM
10",1/1,Rajasthan
Leh,Moderate,184,CO,1/1,
Gummidipoondi,Moderate,166,"PM
2.5",1/1,
Greater noida,Moderate,157,"PM
10",2/2,Uttar Pradesh
Baghpat,Moderate,154,"PM
10",1/1,
Byrnihat (Meghalaya),Moderate,153,"PM
2.5",1/1,
Gorakhpur,Moderate,147,"PM
2.5",1/1,Haryana
Ballabgarh,Moderate,145,"PM
10",1/1,Haryana
Ambala,Moderate,142,"PM
10",1/1,Haryana
Samastipur,Moderate,140,"PM
2.5",1/1,Bihar
Bhagalpur,Moderate,139,"PM , PM
2.5 10",2/2,
Baddi,Moderate,138,"PM
10",1/1,
Faridabad,Moderate,131,"PM , PM
2.5 10",3/4,Haryana
Gurugram,Moderate,131,"PM
2.5",4/4,
Siliguri,Moderate,120,NO2,1/1,West Bengal
Noida,Moderate,119,"PM , O
10 3",4/4,Uttar Pradesh
Ghaziabad,Moderate,118,"PM , CO
10",5/7,Uttar Pradesh
Meerut,Moderate,115,"PM , PM
2.5 10",4/4,Uttar Pradesh
Chhapra,Moderate,115,"PM
10",1/1,
Vatva,Moderate,107,"PM
10",1/1,
Sonipat,Moderate,106,"PM
10",1/1,Haryana
Hapur,Moderate,106,"PM
10",1/1,
Delhi,Moderate,105,"PM , PM
10 2.5",45/46,National Capital Territory of Delhi
Siwan,Moderate,105,"PM
10",1/1,Bihar
Jorapokhar,Moderate,105,"PM
10",1/1,Jharkhand
Begusarai,Moderate,104,"PM
10",1/1,Bihar
Angul,Moderate,103,CO,1/1,
Palwal,Satisfactory,100,"PM
10",1/1,Haryana
Manesar,Satisfactory,99,"PM
2.5",1/1,Haryana
Charkhi dadri,Satisfactory,99,"PM
2.5",1/1,
Bulandshahr,Satisfactory,98,"PM
10",1/1,Uttar Pradesh
Gajraula,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Alwar,Satisfactory,96,"PM
10",2/2,Rajasthan
Pali,Satisfactory,96,"PM
2.5",1/1,Rajasthan
Yamuna nagar,Satisfactory,96,"PM
2.5",1/1,Haryana
Byrnihat (Assam),Satisfactory,96,"PM
2.5",1/1,
Visakhapatnam,Satisfactory,94,"PM
10",1/1,Andhra Pradesh
Mandi gobindgarh,Satisfactory,93,"PM
10",1/1,
Shamli,Satisfactory,93,CO,1/1,Uttar Pradesh
Nandesari,Satisfactory,89,"PM
2.5",1/1,
Prayagraj,Satisfactory,89,"PM , PM
10 2.5",2/3,
Sirsa,Satisfactory,88,CO,1/1,
Jaisalmer,Satisfactory,88,"PM
10",1/1,Rajasthan
Dharuhera,Satisfactory,87,"PM
2.5",1/1,Haryana
Patna,Satisfactory,87,"PM , PM
2.5 10",4/6,Bihar
Raebareli,Satisfactory,86,"PM , PM
2.5 10",2/2,
Gadag,Satisfactory,86,"PM
10",1/1,Karnataka
Pithampur,Satisfactory,85,"PM
10",1/1,
Tonk,Satisfactory,83,CO,1/1,Rajasthan
Jind,Satisfactory,83,"PM
2.5",1/1,Haryana
Karnal,Satisfactory,83,"PM
10",1/1,Haryana
Ludhiana,Satisfactory,80,"PM
10",1/1,
Manguraha,Satisfactory,80,"PM
10",1/1,Bihar
Srikakulam,Satisfactory,80,CO,1/1,
Bhiwadi,Satisfactory,79,"PM
10",2/2,
Kanpur,Satisfactory,79,"PM , PM
2.5 10",3/4,Uttar Pradesh
Tirupati,Satisfactory,79,"PM
10",1/1,
Talcher,Satisfactory,78,NO2,1/1,Odisha
Varanasi,Satisfactory,78,"PM
10",2/4,Uttar Pradesh
Muzaffarnagar,Satisfactory,77,"PM
10",1/1,
Gwalior,Satisfactory,76,"PM , O , NO2
2.5 3",3/4,
Lucknow,Satisfactory,76,"PM , PM
10 2.5",6/6,Uttar Pradesh
Chennai,Satisfactory,75,"PM
10",7/9,
Vadodara,Satisfactory,75,CO,1/1,Gujarat
Kunjemura,Satisfactory,75,"PM
10",1/1,
Bareilly,Satisfactory,75,"O , SO2
3",2/2,Uttar Pradesh
Sri ganganagar,Satisfactory,74,"PM
10",1/1,
Narnaul,Satisfactory,73,"PM
10",1/1,Haryana
Kannur,Satisfactory,73,"PM
2.5",1/1,Kerala
Jalandhar,Satisfactory,73,"PM
2.5",1/1,Punjab
Ambernath,Satisfactory,71,"PM
10",1/1,
Amritsar,Satisfactory,71,"PM
10",1/1,Punjab
Mandikhera,Satisfactory,70,"PM
10",1/1,Haryana
Agra,Satisfactory,70,"PM , PM
2.5 10",6/6,Uttar Pradesh
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Bileipada,Satisfactory,68,"PM
10",1/1,
Ahmedabad,Satisfactory,68,"PM
10",7/9,Gujarat
Panchgaon,Satisfactory,68,CO,1/1,
Kadapa,Satisfactory,67,"PM
2.5",1/1,Andhra Pradesh
Bahadurgarh,Satisfactory,67,"PM
10",1/1,
Thoothukudi,Satisfactory,66,"PM
10",1/1,
Amaravati,Satisfactory,66,"PM
10",1/1,Andhra Pradesh
Khanna,Satisfactory,66,"PM
10",1/1,
Hisar,Satisfactory,66,"PM
10",1/1,
Jalore,Satisfactory,65,"PM
10",1/1,
Kurukshetra,Satisfactory,64,"PM
10",1/1,
Kalyan,Satisfactory,64,"PM , PM
10 2.5",2/2,
Nellore,Satisfactory,64,"PM
10",1/1,Andhra Pradesh
Guntur,Satisfactory,64,"PM
10",1/1,Andhra Pradesh
Jaipur,Satisfactory,63,"CO, O , PM
3 2.5",6/6,Rajasthan
Bhilwara,Satisfactory,63,"PM
10",1/1,
Dausa,Satisfactory,63,"PM
10",1/1,
Jhunjhunu,Satisfactory,63,"O
3",1/1,Rajasthan
Gaya,Satisfactory,63,"PM , PM
2.5 10",2/3,
Motihari,Satisfactory,63,"PM
2.5",1/1,
Panchkula,Satisfactory,62,"PM
2.5",1/1,Haryana
Anantapur,Satisfactory,62,"PM
10",1/1,
Dewas,Satisfactory,61,"PM
10",1/1,Madhya Pradesh
Bengaluru,Satisfactory,61,"PM , PM
10 2.5",9/14,Karnataka
Mehsana,Satisfactory,61,"PM
10",1/1,Gujarat
Khurja,Satisfactory,61,CO,1/1,
Vijayawada,Satisfactory,60,"PM , PM
2.5 10",3/4,Andhra Pradesh
Pune,Satisfactory,60,"CO, PM
10",7/9,Maharashtra
Sawai madhopur,Satisfactory,60,"O
3",1/1,Rajasthan
Mathura,Satisfactory,60,"PM
2.5",1/1,Uttar Pradesh
Bhavnagar,Satisfactory,60,CO,1/1,
Guwahati,Satisfactory,59,"CO, PM , PM
10 2.5",3/4,
Purnia,Satisfactory,59,CO,1/1,
Satara,Satisfactory,58,"PM
10",1/1,Maharashtra
Thiruvananthapuram,Satisfactory,58,"PM
10",2/2,
Rupnagar,Satisfactory,57,CO,1/1,Punjab
Bilaspur,Satisfactory,57,"PM
10",1/1,Chhattisgarh
Moradabad,Satisfactory,57,"PM , PM
10 2.5",6/6,Uttar Pradesh
Kohima,Satisfactory,57,SO2,1/1,
Rohtak,Satisfactory,56,"PM
10",1/1,
Muzaffarpur,Satisfactory,56,"O
3",2/3,Bihar
Bhubaneswar,Satisfactory,55,"PM , PM
2.5 10",2/2,
Durgapur,Satisfactory,55,"NO2, PM , O
10 3",3/3,West Bengal
Ankleshwar,Satisfactory,55,"PM
10",1/1,
Ratlam,Satisfactory,55,NO2,1/1,
Machilipatnam,Satisfactory,55,"PM
10",1/1,
Byasanagar,Satisfactory,54,"PM
10",1/1,Odisha
Katni,Satisfactory,53,"PM
10",1/1,Madhya Pradesh
Boisar,Satisfactory,53,"PM
10",1/1,Maharashtra
Hubballi,Satisfactory,53,"PM
10",1/2,Karnataka
Patiala,Satisfactory,52,"PM
10",1/1,
Mandideep,Satisfactory,52,"PM
2.5",1/1,Madhya Pradesh
Bathinda,Satisfactory,52,"PM
10",1/1,Punjab
Arrah,Satisfactory,52,CO,1/1,
Howrah,Satisfactory,52,"NO2, CO",5/5,West Bengal
Asansol,Satisfactory,52,"SO2, PM
10",3/4,
Eluru,Satisfactory,52,"PM
10",1/1,Andhra Pradesh
Thrissur,Satisfactory,51,"PM
10",1/1,Kerala
Kaithal,Satisfactory,51,"PM
10",1/1,
