City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Maihar,Poor,232,"PM
10",1/1,Madhya Pradesh
Noida,Poor,227,"O
3",4/4,Uttar Pradesh
Gummidipoondi,Poor,203,"PM
2.5",1/1,Tamil Nadu
Kishanganj,Moderate,159,"PM
2.5",1/1,Bihar
Greater Noida,Moderate,153,"O , PM
3 10",2/2,Uttar Pradesh
Mandi Gobindgarh,Moderate,137,"PM
2.5",1/1,Punjab
Delhi,Moderate,130,"O
3",38/39,Delhi
Chhapra,Moderate,122,"PM
2.5",1/1,Bihar
Coimbatore,Moderate,118,"PM , PM
10 2.5",2/2,Tamil Nadu
Palwal,Moderate,116,"PM
10",1/1,Haryana
Rohtak,Moderate,112,"PM
2.5",1/1,Haryana
Durgapur,Moderate,108,"PM
10",2/3,West Bengal
Chennai,Moderate,106,"PM , PM
10 2.5",8/9,Tamil Nadu
Narnaul,Moderate,104,"PM
2.5",1/1,Haryana
Pithampur,Moderate,102,"PM
2.5",1/1,Madhya Pradesh
Ranipet,Moderate,101,"PM
2.5",1/1,Tamil Nadu
Dhanbad,Satisfactory,100,"PM
10",1/2,Jharkhand
Dewas,Satisfactory,98,"PM
10",1/1,Madhya Pradesh
Ludhiana,Satisfactory,97,"PM
10",1/1,Punjab
Eloor,Satisfactory,97,CO,1/1,Kerala
Ratlam,Satisfactory,96,"PM
10",1/1,Madhya Pradesh
Rupnagar,Satisfactory,93,CO,1/1,Punjab
Barbil,Satisfactory,92,"PM
10",1/1,Odisha
Brajrajnagar,Satisfactory,92,"PM
10",1/1,Odisha
Bhagalpur,Satisfactory,92,"PM , PM
10 2.5",2/2,Bihar
Rajgir,Satisfactory,91,CO,1/1,Bihar
Siwan,Satisfactory,90,"PM
10",1/1,Bihar
Sri Ganganagar,Satisfactory,90,"PM
10",1/1,Rajasthan
Chittoor,Satisfactory,90,"PM
2.5",1/1,Andhra Pradesh
Jalna,Satisfactory,89,"PM
10",1/1,Maharashtra
Khanna,Satisfactory,89,"PM
10",1/1,Punjab
Angul,Satisfactory,87,"PM
10",1/1,Odisha
Visakhapatnam,Satisfactory,86,"PM
10",1/1,Andhra Pradesh
Chhal,Satisfactory,86,"O
3",1/1,Chhattisgarh
Moradabad,Satisfactory,85,"PM , PM
10 2.5",5/7,Uttar Pradesh
Asansol,Satisfactory,84,"PM , CO
10",4/4,West Bengal
Rairangpur,Satisfactory,84,"PM
10",1/1,Odisha
Ghaziabad,Satisfactory,83,"PM , PM
10 2.5",3/4,Uttar Pradesh
Baghpat,Satisfactory,82,"PM
10",1/2,Uttar Pradesh
Malegaon,Satisfactory,82,"PM
10",1/1,Maharashtra
Meerut,Satisfactory,80,"PM
10",2/3,Uttar Pradesh
Jalandhar,Satisfactory,80,"PM
10",1/1,Punjab
Tirupati,Satisfactory,80,"PM
2.5",1/1,Andhra Pradesh
Amritsar,Satisfactory,80,"PM
10",1/1,Punjab
Gorakhpur,Satisfactory,79,"PM
10",1/1,Uttar Pradesh
Chengalpattu,Satisfactory,79,"PM
2.5",1/1,Tamil Nadu
Munger,Satisfactory,79,"PM
2.5",1/1,Bihar
Bathinda,Satisfactory,78,"PM
10",1/1,Punjab
Bhiwadi,Satisfactory,78,"PM
10",2/2,Rajasthan
Gurugram,Satisfactory,78,"CO, SO
2",2/4,Haryana
Patna,Satisfactory,78,"PM , CO
10",4/6,Bihar
Muzaffarnagar,Satisfactory,77,"PM
10",1/1,Uttar Pradesh
Lucknow,Satisfactory,77,"PM , PM
10 2.5",6/6,Uttar Pradesh
Chandrapur,Satisfactory,76,"PM
10",2/2,Maharashtra
Hajipur,Satisfactory,73,"PM
2.5",1/1,Bihar
Ankleshwar,Satisfactory,72,"SO
2",1/1,Gujarat
Banswara,Satisfactory,72,"PM
10",1/1,Rajasthan
Bettiah,Satisfactory,71,"PM
10",1/1,Bihar
Mandideep,Satisfactory,71,"PM
10",1/1,Madhya Pradesh
Kohima,Satisfactory,71,"SO
2",1/1,Nagaland
Buxar,Satisfactory,71,"PM
10",1/1,Bihar
Bulandshahr,Satisfactory,70,"PM
10",1/1,Uttar Pradesh
Faridabad,Satisfactory,69,"PM
10",1/4,Haryana
Sirsa,Satisfactory,69,"PM
10",1/1,Haryana
Hanumangarh,Satisfactory,69,"PM
10",1/1,Rajasthan
Pali,Satisfactory,68,"PM
10",1/1,Rajasthan
Talcher,Satisfactory,67,"PM
10",1/1,Odisha
Panchgaon,Satisfactory,67,"O
3",1/1,Haryana
Bahadurgarh,Satisfactory,66,"PM
10",1/1,Haryana
Thanjavur,Satisfactory,66,"PM
2.5",1/1,Tamil Nadu
Bihar Sharif,Satisfactory,66,"PM
10",1/1,Bihar
Hyderabad,Satisfactory,65,"PM , PM
10 2.5",12/14,Telangana
Siliguri,Satisfactory,65,"PM
10",1/1,West Bengal
Sikar,Satisfactory,65,"O
3",1/1,Rajasthan
Vellore,Satisfactory,64,"PM
10",1/1,Tamil Nadu
Cuddalore,Satisfactory,64,"PM , PM
10 2.5",2/2,Tamil Nadu
Milupara,Satisfactory,64,"PM
10",1/1,Chhattisgarh
Jaisalmer,Satisfactory,63,"O
3",1/1,Rajasthan
Bengaluru,Satisfactory,62,"PM
10",10/14,Karnataka
Bilaspur,Satisfactory,62,"PM
10",1/1,Chhattisgarh
Kalyan,Satisfactory,62,"PM
10",1/2,Maharashtra
Rourkela,Satisfactory,62,"O , PM
3 2.5",2/3,Odisha
Hapur,Satisfactory,60,"PM
10",1/1,Uttar Pradesh
Kannur,Satisfactory,60,"PM
10",1/1,Kerala
Rishikesh,Satisfactory,60,"PM
10",1/1,Uttarakhand
Jaipur,Satisfactory,59,"O , NO , CO
3 2",5/6,Rajasthan
Purnia,Satisfactory,59,"PM
10",1/1,Bihar
Pimpri-Chinchwad,Satisfactory,59,"PM , CO
10",4/4,Maharashtra
Tumidih,Satisfactory,58,"PM
10",1/1,Chhattisgarh
Indore,Satisfactory,58,"PM , SO
10 2",4/6,Madhya Pradesh
Chandigarh,Satisfactory,58,"PM , CO
10",3/3,Chandigarh
Cuttack,Satisfactory,58,"PM
10",1/1,Odisha
Kota,Satisfactory,58,"O , PM
3 10",3/3,Rajasthan
Jhalawar,Satisfactory,57,"O
3",1/1,Rajasthan
Sasaram,Satisfactory,57,"PM
10",1/1,Bihar
Dindigul,Satisfactory,56,"PM
10",1/1,Tamil Nadu
Nagaon,Satisfactory,56,"PM
2.5",1/1,Assam
Arrah,Satisfactory,56,CO,1/1,Bihar
Vapi,Satisfactory,56,"PM
10",1/1,Gujarat
Thrissur,Satisfactory,56,"PM
2.5",1/1,Kerala
Jodhpur,Satisfactory,56,"O , PM
3 2.5",4/5,Rajasthan
Araria,Satisfactory,55,"PM
2.5",1/1,Bihar
Bundi,Satisfactory,55,"O
3",1/1,Rajasthan
Kolkata,Satisfactory,55,"PM , NO , PM
10 2 2.5",7/7,West Bengal
Muzaffarpur,Satisfactory,54,"PM , PM
10 2.5",3/3,Bihar
Nagapattinam,Satisfactory,54,"PM
10",1/1,Tamil Nadu
Haldia,Satisfactory,54,"PM
10",1/1,West Bengal
Gaya,Satisfactory,54,"PM , CO, PM
10 2.5",3/3,Bihar
Jhunjhunu,Satisfactory,53,"O
3",1/1,Rajasthan
Bharatpur,Satisfactory,53,"O
3",1/1,Rajasthan
Tiruchirappalli,Satisfactory,53,"PM
10",1/1,Tamil Nadu
Satna,Satisfactory,53,"PM
10",1/1,Madhya Pradesh
Silchar,Satisfactory,52,"PM
10",1/1,Assam
Dharwad,Satisfactory,52,"PM
10",1/1,Karnataka
Churu,Satisfactory,52,"PM
10",1/1,Rajasthan
