City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Moderate,140,"O
3",1/4,Haryana
Dholpur,Moderate,133,"PM
10",1/1,Rajasthan
Aurangabad (Bihar),Moderate,132,"PM
10",1/1,Bihar
Eloor,Moderate,131,CO,1/1,Kerala
Gummidipoondi,Moderate,123,"PM
2.5",1/1,Tamil Nadu
Greater Noida,Moderate,122,"PM
10",2/2,Uttar Pradesh
Jhansi,Moderate,121,"PM
2.5",1/1,Uttar Pradesh
Bikaner,Moderate,120,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,110,"NO
2",1/1,Rajasthan
Satna,Moderate,103,"NO
2",1/1,Madhya Pradesh
Sri Ganganagar,Satisfactory,94,"O
3",1/1,Rajasthan
Buxar,Satisfactory,93,"O
3",1/1,Bihar
Bareilly,Satisfactory,92,"CO, SO
2",2/2,Uttar Pradesh
Ghaziabad,Satisfactory,92,"CO, PM
10",4/4,Uttar Pradesh
Samastipur,Satisfactory,91,"PM
10",1/1,Bihar
Jalore,Satisfactory,91,"PM
10",1/1,Rajasthan
Brajrajnagar,Satisfactory,90,CO,1/1,Odisha
Delhi,Satisfactory,89,"PM , PM
10 2.5",37/39,Delhi
Bihar Sharif,Satisfactory,88,"PM
2.5",1/1,Bihar
Rajsamand,Satisfactory,87,"O
3",1/1,Rajasthan
Jhunjhunu,Satisfactory,87,"PM
10",1/1,Rajasthan
Churu,Satisfactory,86,"PM
10",1/1,Rajasthan
Purnia,Satisfactory,86,"SO
2",1/1,Bihar
Rajgir,Satisfactory,85,CO,1/1,Bihar
Dhanbad,Satisfactory,83,"NO
2",1/2,Jharkhand
Bhiwadi,Satisfactory,82,"PM , PM
10 2.5",2/2,Rajasthan
Rupnagar,Satisfactory,81,CO,1/1,Punjab
Amritsar,Satisfactory,80,"PM
10",1/1,Punjab
Baddi,Satisfactory,78,"PM
10",1/1,Himachal Pradesh
Pali,Satisfactory,77,"PM
10",1/1,Rajasthan
Jalna,Satisfactory,76,"PM
2.5",1/1,Maharashtra
Mandi Gobindgarh,Satisfactory,76,"PM
10",1/1,Punjab
Katihar,Satisfactory,74,CO,1/1,Bihar
Chennai,Satisfactory,74,"CO, PM
10",7/9,Tamil Nadu
Noida,Satisfactory,73,"PM
10",4/4,Uttar Pradesh
Nagaur,Satisfactory,73,"PM
10",1/1,Rajasthan
Jorapokhar,Satisfactory,72,"PM
10",1/1,Jharkhand
Ajmer,Satisfactory,72,"PM
10",1/1,Rajasthan
Gwalior,Satisfactory,71,"PM
10",3/4,Madhya Pradesh
Jodhpur,Satisfactory,70,"PM
10",5/5,Rajasthan
Ahmednagar,Satisfactory,69,CO,1/1,Maharashtra
Araria,Satisfactory,69,"NO
2",1/1,Bihar
Moradabad,Satisfactory,67,"PM , SO
2.5 2",6/7,Uttar Pradesh
Kohima,Satisfactory,67,"SO
2",1/1,Nagaland
Motihari,Satisfactory,67,"PM
2.5",1/1,Bihar
Kota,Satisfactory,66,"PM
10",3/3,Rajasthan
Bhagalpur,Satisfactory,66,"SO
2",2/2,Bihar
Udaipur,Satisfactory,65,"PM
10",1/1,Rajasthan
Chengalpattu,Satisfactory,64,"PM
10",1/1,Tamil Nadu
Tiruchirappalli,Satisfactory,64,"PM
10",1/1,Tamil Nadu
Jalandhar,Satisfactory,63,"PM
10",1/1,Punjab
Jaisalmer,Satisfactory,63,"O
3",1/1,Rajasthan
Pithampur,Satisfactory,63,"PM
10",1/1,Madhya Pradesh
Ludhiana,Satisfactory,62,CO,1/1,Punjab
Visakhapatnam,Satisfactory,61,"PM
10",1/1,Andhra Pradesh
Vijayawada,Satisfactory,61,"PM , PM
10 2.5",3/4,Andhra Pradesh
