City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Banswara,Poor,257,"PM
10",1/1,Rajasthan
Gurugram,Moderate,188,"PM , PM
2.5 10",3/4,
Bhilwara,Moderate,179,"PM
10",1/1,
Sri ganganagar,Moderate,178,"PM
10",1/1,Rajasthan
Charkhi dadri,Moderate,174,"PM
2.5",1/1,
Greater noida,Moderate,157,"PM
10",2/2,
Pali,Moderate,148,"PM
10",1/1,Rajasthan
Khora,Moderate,147,"PM
2.5",1/1,
Sikar,Moderate,140,"PM
10",1/1,
Gandhinagar,Moderate,130,"PM
10",3/3,
Jhunjhunu,Moderate,128,"O
3",1/1,Rajasthan
Tensa,Moderate,128,NO2,1/1,Odisha
Panipat,Moderate,126,"PM
10",1/1,Haryana
Baddi,Moderate,119,"PM
10",1/1,
Dholpur,Moderate,118,"PM
10",1/1,Rajasthan
Vatva,Moderate,118,"PM
10",1/1,
Baghpat,Moderate,117,"PM
10",1/1,
Siliguri,Moderate,115,NO2,1/1,West Bengal
Ahmedabad,Moderate,114,"PM
10",7/9,Gujarat
Chittorgarh,Moderate,111,"PM
10",1/1,Rajasthan
Jalore,Moderate,109,"PM
10",1/1,
Visakhapatnam,Moderate,109,"PM
10",1/1,
Gummidipoondi,Moderate,109,"PM
2.5",1/1,
Karnal,Moderate,108,"O
3",1/1,Haryana
Jodhpur,Moderate,108,"PM
10",5/5,Rajasthan
Byrnihat (Meghalaya),Moderate,108,"PM
2.5",1/1,
Dhanbad,Moderate,107,NO2,1/2,Jharkhand
Delhi,Moderate,107,"PM
10",43/46,National Capital Territory of Delhi
Fatehabad,Moderate,107,"PM
10",1/1,
Bikaner,Moderate,106,"PM
10",1/1,Rajasthan
Noida,Moderate,104,"PM
10",4/4,
Ajmer,Moderate,103,"PM
10",1/1,Rajasthan
Nagaur,Moderate,102,"PM
10",1/1,Rajasthan
Pithampur,Moderate,101,"PM
10",1/1,Madhya Pradesh
Alwar,Satisfactory,100,"PM
10",2/2,Rajasthan
Faridabad,Satisfactory,100,"PM , PM , CO
2.5 10",3/4,
Rajsamand,Satisfactory,99,"PM
10",1/1,Rajasthan
Ambernath,Satisfactory,99,"PM
10",1/1,
Bhiwadi,Satisfactory,98,"PM , PM
2.5 10",2/2,
Jaipur,Satisfactory,97,"PM , O , PM
10 3 2.5",6/6,
Sirsa,Satisfactory,97,"PM
10",1/1,Haryana
Mandideep,Satisfactory,95,"PM
10",1/1,Madhya Pradesh
Bahadurgarh,Satisfactory,94,"PM
2.5",1/1,Haryana
Churu,Satisfactory,93,"PM
10",1/1,
Narnaul,Satisfactory,93,"PM
2.5",1/1,
Surat,Satisfactory,92,"PM
10",1/2,Gujarat
Dharuhera,Satisfactory,92,"PM
2.5",1/1,Haryana
Amritsar,Satisfactory,91,"PM
10",1/1,Punjab
Sirohi,Satisfactory,91,"PM
10",1/1,
Vadodara,Satisfactory,90,"PM
10",1/1,Gujarat
Yamuna nagar,Satisfactory,90,"PM
10",1/1,
Ghaziabad,Satisfactory,90,"PM
10",4/7,
Shamli,Satisfactory,89,CO,1/1,
Chennai,Satisfactory,87,"PM
10",7/9,
Barmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Chhapra,Satisfactory,87,CO,1/1,
Udaipur,Satisfactory,87,"PM
10",1/1,
Meerut,Satisfactory,87,"PM , PM
10 2.5",4/4,
Dungarpur,Satisfactory,86,"PM
10",1/1,Rajasthan
Begusarai,Satisfactory,86,"PM
10",1/1,Bihar
Manesar,Satisfactory,86,"PM
2.5",1/1,
Tirumala,Satisfactory,85,"PM
10",1/1,Andhra Pradesh
Bathinda,Satisfactory,85,CO,1/1,Punjab
Jaisalmer,Satisfactory,84,"PM
10",1/1,Rajasthan
Palwal,Satisfactory,83,"PM
10",1/1,Haryana
Mandi gobindgarh,Satisfactory,82,"PM
10",1/1,
Mehsana,Satisfactory,82,"PM
10",1/1,Gujarat
Muzaffarnagar,Satisfactory,81,"PM
10",1/1,Uttar Pradesh
Bilaspur,Satisfactory,81,CO,1/1,Chhattisgarh
Dewas,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Hisar,Satisfactory,80,"PM
10",1/1,
Katihar,Satisfactory,79,CO,1/1,
Khurja,Satisfactory,79,"PM
10",1/1,
Mandikhera,Satisfactory,79,"PM
10",1/1,Haryana
Dharwad,Satisfactory,78,"PM
10",1/1,Karnataka
Ankleshwar,Satisfactory,78,"PM
10",1/1,
Agra,Satisfactory,78,"PM , PM
10 2.5",6/6,Uttar Pradesh
Nandesari,Satisfactory,75,"PM
10",1/1,
Boisar,Satisfactory,72,"PM
10",1/1,Maharashtra
Pimpri-chinchwad,Satisfactory,72,"PM
10",3/8,Maharashtra
Bhiwani,Satisfactory,71,"PM
2.5",1/1,
