City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Leh,Moderate,195,"O
3",1/1,
Tumidih,Moderate,159,"PM
2.5",1/1,
Mandi gobindgarh,Moderate,149,"PM
2.5",1/1,
Pithampur,Moderate,144,"PM
10",1/1,
Panipat,Moderate,141,"PM
2.5",1/1,Haryana
Gummidipoondi,Moderate,140,"PM
2.5",1/1,
Bikaner,Moderate,138,"PM
10",1/1,
Karnal,Moderate,125,"PM
2.5",1/1,Haryana
Pali,Moderate,125,"PM
2.5",1/1,Rajasthan
Ambernath,Moderate,125,"PM
10",1/1,
Baddi,Moderate,116,"PM
10",1/1,
Visakhapatnam,Moderate,115,"PM
10",1/1,Andhra Pradesh
Eloor,Moderate,111,CO,1/1,
Yamuna nagar,Moderate,111,"PM
2.5",1/1,Haryana
Chhapra,Moderate,110,"PM
10",1/1,Gujarat
Vatva,Moderate,109,"PM
10",1/1,
Ambala,Moderate,107,"PM
10",1/1,Haryana
Udaipur,Moderate,106,"PM
10",1/1,
Kaithal,Moderate,104,"PM
10",1/1,Haryana
Jind,Moderate,102,"PM
2.5",1/1,
Jodhpur,Satisfactory,99,"PM
10",5/5,
Parbhani,Satisfactory,99,"PM
10",1/1,Maharashtra
Khairthal,Satisfactory,97,CO,1/1,Rajasthan
Amritsar,Satisfactory,97,"PM
10",1/1,Punjab
Katihar,Satisfactory,97,CO,1/1,Bihar
Nagaur,Satisfactory,96,"PM
10",1/1,Rajasthan
Gaya,Satisfactory,95,"PM , PM
2.5 10",2/3,Bihar
Palwal,Satisfactory,95,CO,1/1,
Ahmedabad,Satisfactory,93,"PM
10",8/9,Gujarat
Faridabad,Satisfactory,93,"PM , CO
10",3/4,
Byrnihat (Assam),Satisfactory,92,"PM
2.5",1/1,
Modinagar,Satisfactory,92,"O
3",1/1,Rajasthan
Rohtak,Satisfactory,90,"PM
10",1/1,
Gurugram,Satisfactory,90,"PM
2.5",4/4,Haryana
Sirsa,Satisfactory,88,CO,1/1,Haryana
Gajraula,Satisfactory,87,CO,1/1,Uttar Pradesh
Jhunjhunu,Satisfactory,87,"O
3",1/1,
Fatehabad,Satisfactory,87,"O
3",1/1,Haryana
Sri ganganagar,Satisfactory,86,"PM
2.5",1/1,Rajasthan
Hingoli,Satisfactory,85,"PM
10",1/1,Maharashtra
Belapur,Satisfactory,85,"PM
10",1/1,Maharashtra
Satara,Satisfactory,85,"PM
10",1/1,
Amaravati,Satisfactory,83,"PM
10",1/1,Andhra Pradesh
Mangalore,Satisfactory,82,"PM
10",1/1,
Vadodara,Satisfactory,82,CO,1/1,
Khora,Satisfactory,81,"PM
10",1/1,
Kurukshetra,Satisfactory,81,"PM
10",1/1,Haryana
Gandhinagar,Satisfactory,80,"PM
10",3/3,Gujarat
Jalore,Satisfactory,80,"PM
10",1/1,
Churu,Satisfactory,80,"O
3",1/1,Rajasthan
Baran,Satisfactory,79,CO,1/1,
Paradeep,Satisfactory,79,CO,1/1,
Tirupati,Satisfactory,79,"PM
10",1/1,Andhra Pradesh
Bhagalpur,Satisfactory,78,"CO, PM
10",2/2,Bihar
Chennai,Satisfactory,78,"PM
10",7/9,Tamil Nadu
Hisar,Satisfactory,77,"PM
10",1/1,
Nanded,Satisfactory,77,"O
3",1/1,Maharashtra
Purnia,Satisfactory,77,"PM
2.5",1/1,
Mehsana,Satisfactory,77,"PM
10",1/1,
Banswara,Satisfactory,77,"PM
10",1/1,
Cuttack,Satisfactory,77,"O
3",1/1,Odisha
