City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Charkhi Dadri,Very Poor,310,"PM
2.5",1/1,
Bhiwadi,Poor,244,"PM , PM
10 2.5",2/2,
Panchgaon,Poor,239,"PM
2.5",1/1,
Churu,Poor,223,"PM
10",1/1,
Palwal,Poor,221,"O
3",1/1,
Faridabad,Poor,216,"PM , PM
10 2.5",3/4,
Bikaner,Poor,210,"PM
10",1/1,
Baghpat,Poor,201,"PM
10",1/2,
Dharuhera,Moderate,199,"PM
2.5",1/1,
Meerut,Moderate,198,"PM , PM , O
10 2.5 3",4/4,
Sikar,Moderate,196,"PM
10",1/1,
Nagaur,Moderate,184,"PM
10",1/1,
Ballabgarh,Moderate,184,"PM
10",1/1,
Noida,Moderate,183,"PM
10",4/4,
Byrnihat (Meghalaya),Moderate,182,"PM
2.5",1/1,
Greater Noida,Moderate,182,"PM
10",2/2,
Bhiwani,Moderate,181,"PM
2.5",1/1,
Manesar,Moderate,181,"PM
2.5",1/1,
Kaithal,Moderate,179,"PM
2.5",1/1,
Ghaziabad,Moderate,177,"PM , PM
10 2.5",6/6,
Jodhpur,Moderate,177,"PM
10",5/5,
Karnal,Moderate,175,"PM
2.5",1/1,
Mandikhera,Moderate,174,"PM
2.5",1/1,
Hajipur,Moderate,171,"PM
2.5",1/1,
Mehsana,Moderate,166,"PM
10",1/1,
Jhunjhunu,Moderate,166,"PM
10",1/1,
Delhi,Moderate,164,"PM , PM
10 2.5",44/47,
Panipat,Moderate,161,"PM
2.5",1/1,
Byrnihat (Assam),Moderate,160,"PM
2.5",1/1,
Jind,Moderate,160,"PM
2.5",1/1,
Pali,Moderate,158,"PM
10",1/1,
Bulandshahr,Moderate,158,"PM
10",1/1,
Baddi,Moderate,157,"O
3",1/1,
Singrauli,Moderate,157,"PM
10",1/1,
Sonipat,Moderate,148,"PM
10",1/1,
Kurukshetra,Moderate,143,"PM
10",1/1,
Bahadurgarh,Moderate,142,"PM
2.5",1/1,
Milupara,Moderate,141,"O
3",1/1,
Sri Ganganagar,Moderate,139,"PM
10",1/1,
Rajkot,Moderate,135,"PM
10",1/1,
Gurugram,Moderate,133,"PM
10",3/4,
Mandideep,Moderate,133,"PM
2.5",1/1,
Visakhapatnam,Moderate,132,"PM
10",1/1,
Dhanbad,Moderate,132,"PM
10",1/2,
Jaisalmer,Moderate,131,"PM
10",1/1,
Udaipur,Moderate,131,"PM
2.5",1/1,
Chhapra,Moderate,130,"PM
10",1/1,
Ajmer,Moderate,128,"PM
10",1/1,
Rohtak,Moderate,128,"PM
10",1/1,
Yamuna Nagar,Moderate,128,"PM
10",1/1,
Jalore,Moderate,126,"PM
10",1/1,
Patna,Moderate,126,"PM
10",6/6,
Muzaffarnagar,Moderate,125,"PM
10",1/1,
Pithampur,Moderate,124,"PM
10",1/1,
Bharatpur,Moderate,124,"O
3",1/1,
Ambala,Moderate,124,"PM
2.5",1/1,
Byasanagar,Moderate,123,"O
3",1/1,
Bhilwara,Moderate,123,"PM
10",1/1,
Kashipur,Moderate,122,"PM
2.5",1/1,
Jaipur,Moderate,120,"PM , PM
10 2.5",4/6,
Kishanganj,Moderate,119,"PM
2.5",1/1,
Vatva,Moderate,119,"PM
10",1/1,
Angul,Moderate,118,"PM
10",1/1,
Tumidih,Moderate,117,"O
3",1/1,
Sirsa,Moderate,117,"PM
10",1/1,
Barmer,Moderate,116,"PM
10",1/1,
Amritsar,Moderate,115,"PM
10",1/1,
Muzaffarpur,Moderate,114,"PM , PM
10 2.5",3/3,
Agra,Moderate,114,"PM
10",6/6,
Fatehabad,Moderate,114,"PM
10",1/1,
Gummidipoondi,Moderate,113,"PM
2.5",1/1,
Gaya,Moderate,112,"PM
10",2/3,
Ludhiana,Moderate,111,"PM
10",1/1,
Hapur,Moderate,111,"PM
2.5",1/1,
Begusarai,Moderate,109,"PM
2.5",1/1,
Alwar,Moderate,107,"PM
10",1/1,
Khanna,Moderate,106,"PM
10",1/1,
Sirohi,Moderate,105,"PM
10",1/1,
Dewas,Moderate,105,"NO
2",1/1,
Saharsa,Moderate,105,"PM
2.5",1/1,
Moradabad,Moderate,102,"PM
10",6/7,
Talcher,Moderate,102,"PM
2.5",1/1,
Hanumangarh,Moderate,102,"PM
10",1/1,
Bhubaneswar,Satisfactory,100,"CO, O
3",2/2,
Patiala,Satisfactory,100,"PM
10",1/1,
Dhule,Satisfactory,100,"PM
10",1/1,
Parbhani,Satisfactory,99,"O
3",1/1,
Jabalpur,Satisfactory,98,"O
3",4/4,
Khurja,Satisfactory,97,"PM
10",1/1,
Barbil,Satisfactory,97,"O
3",1/1,
Brajrajnagar,Satisfactory,96,"NO
2",1/1,
Gandhinagar,Satisfactory,94,"PM
10",3/3,
Ahmedabad,Satisfactory,94,"PM , NO
10 2",8/9,
Chittorgarh,Satisfactory,94,"O
3",1/1,
Balasore,Satisfactory,93,"PM
10",1/1,
Vapi,Satisfactory,93,"PM
10",1/1,
Lucknow,Satisfactory,92,"PM , PM
10 2.5",6/6,
Chandrapur,Satisfactory,92,"PM , O
10 3",2/2,
Banswara,Satisfactory,91,"PM
10",1/1,
Varanasi,Satisfactory,91,"PM
10",4/4,
Nalbari,Satisfactory,91,"PM
2.5",1/1,
