City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Meerut,Very Poor,332,"PM , PM
2.5 10",4/4,Uttar Pradesh
Singrauli,Very Poor,322,"PM
10",1/1,Madhya Pradesh
Ghaziabad,Very Poor,310,"PM
10",5/6,Uttar Pradesh
Greater Noida,Poor,294,"PM
10",2/2,Uttar Pradesh
Rohtak,Poor,287,"PM
2.5",1/1,Haryana
Charkhi Dadri,Poor,265,"PM
2.5",1/1,Haryana
Noida,Poor,264,"PM
10",3/4,Uttar Pradesh
Jind,Poor,262,"PM
2.5",1/1,Haryana
Hapur,Poor,256,"PM
10",1/1,Uttar Pradesh
Yamuna Nagar,Poor,251,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,250,"PM
10",1/1,Haryana
Angul,Poor,236,"O
3",1/1,Odisha
Chhapra,Poor,231,"PM
2.5",1/1,Bihar
Muzaffarnagar,Poor,226,"O
3",1/1,Uttar Pradesh
Manesar,Poor,226,"PM
2.5",1/1,Haryana
Delhi,Poor,226,"PM
10",45/47,Delhi
Bileipada,Poor,219,"PM
10",1/1,Odisha
Bulandshahr,Poor,210,"PM
10",1/1,Uttar Pradesh
Karnal,Poor,206,"PM
2.5",1/1,Haryana
Baddi,Poor,203,"PM
10",1/1,Himachal Pradesh
Hanumangarh,Poor,202,"PM
2.5",1/1,Rajasthan
Kaithal,Moderate,197,"PM
2.5",1/1,Haryana
Panipat,Moderate,195,"PM
2.5",1/1,Haryana
Parbhani,Moderate,193,"PM
2.5",1/1,Maharashtra
Suakati,Moderate,187,"PM
2.5",1/1,Odisha
Nayagarh,Moderate,184,"PM
10",1/1,Odisha
Barbil,Moderate,183,"PM
10",1/1,Odisha
Bhiwadi,Moderate,178,"PM
10",2/2,Rajasthan
Cuttack,Moderate,174,"O
3",1/1,Odisha
Gurugram,Moderate,174,"PM , PM
2.5 10",4/4,Haryana
Sawai Madhopur,Moderate,171,"O
3",1/1,Rajasthan
Hisar,Moderate,170,"O
3",1/1,Haryana
Hajipur,Moderate,167,"O
3",1/1,Bihar
Baran,Moderate,167,"O
3",1/1,Rajasthan
Sri Ganganagar,Moderate,165,"PM
10",1/1,Rajasthan
Jorapokhar,Moderate,165,"PM
10",1/1,Jharkhand
Faridabad,Moderate,158,"PM , PM
2.5 10",3/4,Haryana
Sagar,Moderate,157,"O
3",1/2,Madhya Pradesh
Chandrapur,Moderate,156,"PM , O
2.5 3",2/2,Maharashtra
Talcher,Moderate,155,"PM
2.5",1/1,Odisha
Ballabgarh,Moderate,153,"PM
2.5",1/1,Haryana
Bihar Sharif,Moderate,153,"PM
2.5",1/1,Bihar
Sonipat,Moderate,151,"PM
10",1/1,Haryana
Mehsana,Moderate,148,"PM
10",1/1,Gujarat
Banswara,Moderate,147,"PM
10",1/1,Rajasthan
Bahadurgarh,Moderate,147,"PM
2.5",1/1,Haryana
Byrnihat (Meghalaya),Moderate,147,"PM
10",1/1,Meghalaya
Tonk,Moderate,144,"PM
10",1/1,Rajasthan
Dhanbad,Moderate,142,"PM
10",1/2,Jharkhand
Gaya,Moderate,142,"PM , PM
2.5 10",3/3,Bihar
Panchkula,Moderate,141,"PM
2.5",1/1,Haryana
Patiala,Moderate,140,"PM
10",1/1,Punjab
Churu,Moderate,139,"O
3",1/1,Rajasthan
Vatva,Moderate,136,"PM
2.5",1/1,Gujarat
Lucknow,Moderate,135,"PM , PM
2.5 10",6/6,Uttar Pradesh
Gwalior,Moderate,134,"O , PM
3 10",3/4,Madhya Pradesh
Byrnihat (Assam),Moderate,133,"PM
2.5",1/1,Meghalaya
Pali,Moderate,132,"PM
10",1/1,Rajasthan
Vadodara,Moderate,131,"PM
2.5",1/1,Gujarat
Ahmedabad,Moderate,127,"PM , NO
10 2",8/9,Gujarat
Brajrajnagar,Moderate,127,"PM
10",1/1,Odisha
Panchgaon,Moderate,127,"PM
2.5",1/1,Haryana
Sasaram,Moderate,127,"PM
10",1/1,Bihar
Bikaner,Moderate,127,"PM
10",1/1,Rajasthan
Pithampur,Moderate,126,"PM
10",1/1,Madhya Pradesh
Jhunjhunu,Moderate,126,"PM
10",1/1,Rajasthan
Belapur,Moderate,124,"PM
10",1/1,Maharashtra
Moradabad,Moderate,124,"PM , O , PM
2.5 3 10",6/7,Uttar Pradesh
Manguraha,Moderate,122,"PM
2.5",1/1,Bihar
Navi Mumbai,Moderate,122,"PM
10",3/8,Maharashtra
Nagpur,Moderate,121,"PM , PM
2.5 10",4/4,Maharashtra
Nanded,Moderate,121,"PM
10",1/1,Maharashtra
Gandhinagar,Moderate,118,"PM
10",3/3,Gujarat
Bilaspur,Moderate,118,"PM
2.5",1/1,Chhattisgarh
Kota,Moderate,116,"O , PM
3 10",3/3,Rajasthan
Bharatpur,Moderate,116,"O
3",1/1,Rajasthan
Vapi,Moderate,115,"PM
2.5",1/1,Gujarat
Katni,Moderate,115,"PM
10",1/1,Madhya Pradesh
Damoh,Moderate,114,"PM
10",1/1,Madhya Pradesh
Jalore,Moderate,113,"PM
10",1/1,Rajasthan
Bhavnagar,Moderate,113,"PM
10",1/1,Gujarat
Jaipur,Moderate,113,"PM , O , PM
2.5 3 10",6/6,Rajasthan
Jodhpur,Moderate,112,"PM
10",5/5,Rajasthan
Nandesari,Moderate,112,"NO
2",1/1,Gujarat
Dausa,Moderate,112,"PM
10",1/1,Rajasthan
Narnaul,Moderate,111,"PM
2.5",1/1,Haryana
Bhilwara,Moderate,111,"PM
10",1/1,Rajasthan
Pratapgarh,Moderate,110,"PM
10",1/1,Uttar Pradesh
Sirsa,Moderate,110,"O
3",1/1,Haryana
Sikar,Moderate,110,"O
3",1/1,Rajasthan
Chandigarh,Moderate,110,"PM
10",2/3,Chandigarh
Ludhiana,Moderate,109,"PM
10",1/1,Punjab
Bengaluru,Moderate,109,"O , PM
3 10",10/14,Karnataka
Rourkela,Moderate,109,"PM , PM
2.5 10",3/3,Odisha
Dhule,Moderate,108,"PM
10",1/1,Maharashtra
Gorakhpur,Moderate,108,"PM
10",1/1,Uttar Pradesh
Keonjhar,Moderate,108,"PM
10",1/1,Odisha
Jaisalmer,Moderate,108,"PM
10",1/1,Rajasthan
Varanasi,Moderate,107,"PM
10",4/4,Uttar Pradesh
Udaipur,Moderate,107,"PM
10",1/1,Rajasthan
Kanpur,Moderate,107,"PM , PM
2.5 10",3/4,Uttar Pradesh
Agra,Moderate,106,"PM
10",6/6,Uttar Pradesh
Barmer,Moderate,105,"PM
10",1/1,Rajasthan
Agartala,Moderate,104,"PM
10",1/2,Tripura
Chittorgarh,Moderate,103,"PM
10",1/1,Rajasthan
Byasanagar,Moderate,103,CO,1/1,Odisha
Milupara,Moderate,103,"O
3",1/1,Chhattisgarh
Jalgaon,Moderate,103,"O
3",1/1,Maharashtra
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Patna,Moderate,102,"PM
10",6/6,Bihar
Nagaur,Moderate,101,"PM
10",1/1,Rajasthan
Pampore,Moderate,101,"PM
2.5",1/1,
Jhalawar,Satisfactory,100,"PM
10",1/1,Rajasthan
Mandideep,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Malegaon,Satisfactory,98,"PM
10",1/1,Maharashtra
Jabalpur,Satisfactory,98,"O , PM
3 10",4/4,Madhya Pradesh
Visakhapatnam,Satisfactory,98,"PM
10",1/1,Andhra Pradesh
Chamarajanagar,Satisfactory,97,"PM
10",1/1,Karnataka
Alwar,Satisfactory,97,"PM
10",1/1,Rajasthan
Thane,Satisfactory,96,"PM
10",2/2,Maharashtra
Ajmer,Satisfactory,96,"PM
10",1/1,Rajasthan
Raipur,Satisfactory,96,"PM , O , PM
2.5 3 10",4/4,Chhattisgarh
Ahmednagar,Satisfactory,95,"O
3",1/1,Maharashtra
Bhopal,Satisfactory,95,"O , PM
3 10",3/3,Madhya Pradesh
Rairangpur,Satisfactory,95,"PM
10",1/1,Odisha
Baripada,Satisfactory,94,"PM
10",1/1,Odisha
Dewas,Satisfactory,93,"PM
10",1/1,Madhya Pradesh
Amravati,Satisfactory,92,"PM
10",2/2,Maharashtra
Bhagalpur,Satisfactory,92,"PM
10",2/2,Bihar
Rishikesh,Satisfactory,92,"O
3",1/1,Uttarakhand
Rajkot,Satisfactory,92,CO,1/1,Gujarat
Ratlam,Satisfactory,92,"PM
10",1/1,Madhya Pradesh
