City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nandesari,Poor,286,"PM
2.5",1/1,Gujarat
Byrnihat,Moderate,149,"PM
2.5",1/1,Meghalaya
Ghaziabad,Moderate,140,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Moderate,139,"PM
10",2/2,Uttar Pradesh
Delhi,Moderate,132,"PM , PM
2.5 10",36/39,Delhi
Khurja,Moderate,123,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,118,"PM , PM
2.5 10",4/4,Uttar Pradesh
Jaisalmer,Moderate,117,"PM
10",1/1,Rajasthan
Dausa,Moderate,117,"PM
10",1/1,Rajasthan
Ludhiana,Moderate,115,"PM
10",1/1,Punjab
Gurugram,Moderate,114,"PM
10",1/4,Haryana
Pali,Moderate,113,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,111,"PM
10",1/1,Tamil Nadu
Barmer,Moderate,109,"PM
10",1/1,Rajasthan
Imphal,Moderate,109,"SO
2",1/2,Manipur
Baddi,Moderate,104,"PM
10",1/1,Himachal Pradesh
Guwahati,Moderate,103,"O , PM , SO
3 2.5 2",3/4,Assam
Jalore,Satisfactory,97,"PM
10",1/1,Rajasthan
Bhiwadi,Satisfactory,96,"PM , PM
2.5 10",2/2,Rajasthan
Samastipur,Satisfactory,92,"PM
10",1/1,Bihar
Vapi,Satisfactory,90,"PM
10",1/1,Gujarat
Jalna,Satisfactory,88,"PM
10",1/1,Maharashtra
Rourkela,Satisfactory,86,"PM , PM
2.5 10",2/3,Odisha
Begusarai,Satisfactory,83,"NO
2",1/1,Bihar
Chennai,Satisfactory,83,"CO, PM
10",7/9,Tamil Nadu
Mandi Gobindgarh,Satisfactory,83,"PM
2.5",1/1,Punjab
Hanumangarh,Satisfactory,82,"PM
10",1/1,Rajasthan
Brajrajnagar,Satisfactory,82,"NO
2",1/1,Odisha
Bulandshahr,Satisfactory,82,"PM
10",1/1,Uttar Pradesh
Bareilly,Satisfactory,80,"SO
2",2/2,Uttar Pradesh
Nagaur,Satisfactory,78,"PM
10",1/1,Rajasthan
Kanpur,Satisfactory,78,"PM , CO
2.5",3/4,Uttar Pradesh
Hajipur,Satisfactory,78,"O
3",1/1,Bihar
Alwar,Satisfactory,77,CO,1/1,Rajasthan
Katihar,Satisfactory,76,"PM
2.5",1/1,Bihar
Gandhinagar,Satisfactory,76,"PM
10",2/3,Gujarat
Ankleshwar,Satisfactory,75,"NO
2",1/1,Gujarat
Jodhpur,Satisfactory,75,"PM
10",5/5,Rajasthan
Gwalior,Satisfactory,75,"O , PM
3 10",3/4,Madhya Pradesh
Hapur,Satisfactory,75,"PM
10",1/1,Uttar Pradesh
Lucknow,Satisfactory,74,"PM , PM
2.5 10",6/6,Uttar Pradesh
Byasanagar,Satisfactory,74,CO,1/1,Odisha
Gaya,Satisfactory,74,"PM , PM
2.5 10",2/3,Bihar
