City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Munger,Poor,205,"PM
2.5",1/1,Bihar
Greater Noida,Moderate,192,"PM
10",2/2,Uttar Pradesh
Balasore,Moderate,180,"PM
10",1/1,Odisha
Bulandshahr,Moderate,170,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,163,"PM
10",4/4,Uttar Pradesh
Baddi,Moderate,162,"PM
10",1/1,Himachal Pradesh
Ghaziabad,Moderate,161,"PM
10",4/4,Uttar Pradesh
Mandi Gobindgarh,Moderate,156,"PM
2.5",1/1,Punjab
Meerut,Moderate,140,"PM
10",3/3,Uttar Pradesh
Bharatpur,Moderate,140,"PM
10",1/1,Rajasthan
Delhi,Moderate,135,"PM , PM
10 2.5",35/39,Delhi
Baghpat,Moderate,134,"PM
10",1/2,Uttar Pradesh
Muzaffarnagar,Moderate,134,"PM
10",1/1,Uttar Pradesh
Hapur,Moderate,132,"PM
10",1/1,Uttar Pradesh
Gurugram,Moderate,132,"PM
10",1/4,Haryana
Moradabad,Moderate,129,"PM
10",6/7,Uttar Pradesh
Haveri,Moderate,124,"SO
2",1/1,Karnataka
Bhagalpur,Moderate,122,"PM
2.5",2/2,Bihar
Katni,Moderate,120,"PM
10",1/1,Madhya Pradesh
Agra,Moderate,119,"PM , PM
10 2.5",6/6,Uttar Pradesh
Aurangabad (Bihar),Moderate,117,"PM
10",1/1,Bihar
Jhansi,Moderate,114,"PM
10",1/1,Uttar Pradesh
Siwan,Moderate,113,"PM
10",1/1,Bihar
Tonk,Moderate,112,"PM
10",1/1,Rajasthan
Singrauli,Moderate,109,"PM
10",1/1,Madhya Pradesh
Bathinda,Moderate,108,"PM
10",1/1,Punjab
Gorakhpur,Moderate,105,"PM
10",1/1,Uttar Pradesh
Keonjhar,Moderate,104,"PM
10",1/1,Odisha
Lucknow,Moderate,104,"PM , PM
10 2.5",6/6,Uttar Pradesh
Kanpur,Moderate,102,"PM , PM
10 2.5",3/4,Uttar Pradesh
Sawai Madhopur,Satisfactory,100,"PM
10",1/1,Rajasthan
Vrindavan,Satisfactory,99,"PM
10",1/1,Uttar Pradesh
Bhiwadi,Satisfactory,98,"PM
10",2/2,Rajasthan
Samastipur,Satisfactory,97,"PM
2.5",1/1,Bihar
Jaipur,Satisfactory,96,"PM , O
10 3",6/6,Rajasthan
Jalandhar,Satisfactory,96,"PM
10",1/1,Punjab
Hanumangarh,Satisfactory,95,"PM
10",1/1,Rajasthan
Jaisalmer,Satisfactory,94,"PM
10",1/1,Rajasthan
Patna,Satisfactory,94,"PM , PM
10 2.5",5/6,Bihar
Dhanbad,Satisfactory,94,"NO
2",1/2,Jharkhand
Kashipur,Satisfactory,94,"PM
2.5",1/1,Uttarakhand
Khanna,Satisfactory,90,"PM
10",1/1,Punjab
Katihar,Satisfactory,89,CO,1/1,Bihar
Pali,Satisfactory,89,"PM
10",1/1,Rajasthan
Banswara,Satisfactory,89,"PM
10",1/1,Rajasthan
Chittoor,Satisfactory,88,"PM
2.5",1/1,Andhra Pradesh
Bikaner,Satisfactory,88,"PM
10",1/1,Rajasthan
Bihar Sharif,Satisfactory,88,"PM
10",1/1,Bihar
Howrah,Satisfactory,88,"PM , PM
10 2.5",5/5,West Bengal
Bareilly,Satisfactory,88,"PM , SO
10 2",2/2,Uttar Pradesh
Ajmer,Satisfactory,86,CO,1/1,Rajasthan
Bileipada,Satisfactory,86,"PM
10",1/1,Odisha
Gwalior,Satisfactory,86,"PM , PM
2.5 10",3/4,Madhya Pradesh
Nagaur,Satisfactory,85,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,85,"PM
10",1/1,Rajasthan
Kota,Satisfactory,85,"PM
10",2/3,Rajasthan
Sikar,Satisfactory,85,"PM
10",1/1,Rajasthan
Jhunjhunu,Satisfactory,85,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,85,"PM
10",1/1,Rajasthan
Damoh,Satisfactory,84,"PM
10",1/1,Madhya Pradesh
Buxar,Satisfactory,84,"O
3",1/1,Bihar
