City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ghaziabad,Poor,276,"PM , PM
10 2.5",3/4,Uttar Pradesh
Baghpat,Poor,258,"PM
2.5",1/2,Uttar Pradesh
Muzaffarnagar,Poor,251,"PM
2.5",1/1,Uttar Pradesh
Gummidipoondi,Poor,250,"PM
2.5",1/1,Tamil Nadu
Delhi,Poor,249,"PM
10",38/40,Delhi
Yamuna Nagar,Poor,243,"PM
2.5",1/1,Haryana
Samastipur,Poor,242,"PM
2.5",1/1,Bihar
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Meerut,Poor,240,"PM
2.5",2/3,Uttar Pradesh
Hajipur,Poor,235,"PM
2.5",1/1,Bihar
Greater Noida,Poor,234,"PM
10",2/2,Uttar Pradesh
Noida,Poor,234,"PM
2.5",4/4,Uttar Pradesh
Gurugram,Poor,225,"PM
2.5",3/4,Haryana
Hapur,Poor,224,"PM
2.5",1/1,Uttar Pradesh
Cuttack,Poor,219,"O
3",1/1,Odisha
Balasore,Poor,206,"PM
2.5",1/1,Odisha
Rohtak,Poor,204,"PM
2.5",1/1,Haryana
Dharuhera,Poor,202,"PM
2.5",1/1,Haryana
Byasanagar,Moderate,191,"O
3",1/1,Odisha
Patna,Moderate,190,"PM , PM
10 2.5",6/6,Bihar
Mandideep,Moderate,190,"PM
2.5",1/1,Madhya Pradesh
Kurukshetra,Moderate,185,"PM
2.5",1/1,Haryana
Karnal,Moderate,183,"PM
2.5",1/1,Haryana
Guwahati,Moderate,182,"PM , PM
10 2.5",3/4,Assam
Charkhi Dadri,Moderate,180,"PM
2.5",1/1,Haryana
Bhiwadi,Moderate,176,"PM
2.5",2/2,Rajasthan
Bileipada,Moderate,174,"PM
2.5",1/1,Odisha
Sawai Madhopur,Moderate,174,"O
3",1/1,Rajasthan
Vatva,Moderate,173,"PM
2.5",1/1,Gujarat
Motihari,Moderate,173,"PM
2.5",1/1,Bihar
Jind,Moderate,172,"PM
2.5",1/1,Haryana
Pithampur,Moderate,172,"O
3",1/1,Madhya Pradesh
Singrauli,Moderate,172,"PM
10",1/1,Madhya Pradesh
Ballabgarh,Moderate,171,"PM
10",1/1,Haryana
Angul,Moderate,168,"PM
10",1/1,Odisha
Lucknow,Moderate,167,"PM
2.5",5/6,Uttar Pradesh
Pune,Moderate,166,"PM
2.5",8/13,Maharashtra
Gandhinagar,Moderate,166,"PM , PM
10 2.5",2/3,Gujarat
Suakati,Moderate,163,"PM
2.5",1/1,Odisha
Faridabad,Moderate,161,"PM , PM
10 2.5",3/4,Haryana
Saharsa,Moderate,161,"PM
2.5",1/1,Bihar
Bathinda,Moderate,160,"PM
10",1/1,Punjab
Begusarai,Moderate,159,"PM
2.5",1/1,Bihar
Bikaner,Moderate,158,"PM
10",1/1,Rajasthan
Byrnihat,Moderate,157,"PM
2.5",1/1,Meghalaya
Barbil,Moderate,155,"PM
10",1/1,Odisha
Manesar,Moderate,154,"PM
2.5",1/1,Haryana
Kolkata,Moderate,152,"PM
2.5",6/7,West Bengal
Banswara,Moderate,150,"O
3",1/1,Rajasthan
Naharlagun,Moderate,150,"PM
2.5",1/1,
Siliguri,Moderate,149,"PM
10",1/1,West Bengal
Howrah,Moderate,148,"PM , PM
10 2.5",5/5,West Bengal
Visakhapatnam,Moderate,148,"PM
10",1/1,Andhra Pradesh
Rajamahendravaram,Moderate,147,"PM
2.5",1/1,Andhra Pradesh
Vadodara,Moderate,147,"PM
10",1/1,Gujarat
Panchgaon,Moderate,146,"PM
2.5",1/1,Haryana
Mahad,Moderate,145,"PM
10",1/1,Maharashtra
Bhubaneswar,Moderate,144,"O , PM
3 2.5",2/2,Odisha
Ramanagara,Moderate,144,"PM
10",1/1,Karnataka
Udaipur,Moderate,143,"PM
10",1/1,Rajasthan
Ahmedabad,Moderate,143,"PM , PM
10 2.5",8/9,Gujarat
Badlapur,Moderate,142,"PM
10",1/1,Maharashtra
Thiruvananthapuram,Moderate,140,"PM , PM
10 2.5",2/2,Kerala
Arrah,Moderate,139,"PM
2.5",1/1,Bihar
Nayagarh,Moderate,138,"PM
10",1/1,Odisha
Tirumala,Moderate,138,"PM
2.5",1/1,Andhra Pradesh
Bhiwandi,Moderate,137,"PM
10",1/1,Maharashtra
Bengaluru,Moderate,136,"O , PM , PM
3 10 2.5",13/14,Karnataka
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Churu,Moderate,135,"PM
10",1/1,Rajasthan
Jhunjhunu,Moderate,135,"PM
10",1/1,Rajasthan
Amaravati,Moderate,135,"PM
10",1/1,Andhra Pradesh
Surat,Moderate,134,"PM , CO
2.5",2/2,Gujarat
Chennai,Moderate,134,"PM
2.5",5/9,Tamil Nadu
Bhiwani,Moderate,134,"PM
2.5",1/1,Haryana
Pali,Moderate,133,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,133,"PM
10",1/1,Rajasthan
Alwar,Moderate,133,"PM
10",1/1,Rajasthan
Ambala,Moderate,132,"PM
2.5",1/1,Haryana
Talcher,Moderate,132,"PM
10",1/1,Odisha
Muzaffarpur,Moderate,131,"PM
2.5",3/3,Bihar
Eloor,Moderate,130,"PM
2.5",1/1,Kerala
