City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ujjain,Severe,454,"PM
10",1/2,Madhya Pradesh
Singrauli,Very Poor,352,"PM
2.5",1/1,Madhya Pradesh
Angul,Very Poor,318,"O
3",1/1,Odisha
Cuttack,Very Poor,303,"O
3",1/1,Odisha
Ghaziabad,Very Poor,302,"PM
2.5",3/4,Uttar Pradesh
Ballabgarh,Poor,276,"PM
10",1/1,Haryana
Gurugram,Poor,276,"PM
2.5",3/4,Haryana
Charkhi Dadri,Poor,256,"PM
2.5",1/1,Haryana
Bileipada,Poor,255,"PM
2.5",1/1,Odisha
Narnaul,Poor,252,"PM
2.5",1/1,Haryana
Suakati,Poor,244,"PM
2.5",1/1,Odisha
Delhi,Poor,241,"PM , O
2.5 3",39/40,Delhi
Baddi,Poor,241,"PM
2.5",1/1,Himachal Pradesh
Byasanagar,Poor,238,"PM
2.5",1/1,Odisha
Bhubaneswar,Poor,235,"PM , O
2.5 3",2/2,Odisha
Dharuhera,Poor,234,"PM
2.5",1/1,Haryana
Talcher,Poor,232,"PM
2.5",1/1,Odisha
Bhiwadi,Poor,230,"PM
2.5",2/2,Rajasthan
Greater Noida,Poor,226,"PM
2.5",2/2,Uttar Pradesh
Sri Ganganagar,Poor,221,"PM
2.5",1/1,Rajasthan
Noida,Poor,219,"PM
2.5",4/4,Uttar Pradesh
Balasore,Poor,214,"PM
10",1/1,Odisha
Mandideep,Poor,204,"PM
2.5",1/1,Madhya Pradesh
Dewas,Poor,201,"PM
2.5",1/1,Madhya Pradesh
Gaya,Moderate,197,"PM
10",1/3,Bihar
Bhiwani,Moderate,197,"PM
2.5",1/1,Haryana
Muzaffarnagar,Moderate,197,"PM
2.5",1/1,Uttar Pradesh
Asansol,Moderate,194,"PM
2.5",4/4,West Bengal
Mandi Gobindgarh,Moderate,190,"PM
2.5",1/1,Punjab
Dhanbad,Moderate,187,"PM
10",1/2,Jharkhand
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,183,"PM
2.5",1/1,Uttar Pradesh
Visakhapatnam,Moderate,183,"PM
10",1/1,Andhra Pradesh
Sikar,Moderate,182,"PM
2.5",1/1,Rajasthan
Bharatpur,Moderate,181,"PM
2.5",1/1,Rajasthan
Jhunjhunu,Moderate,180,"PM
10",1/1,Rajasthan
Jabalpur,Moderate,180,"PM
2.5",3/4,Madhya Pradesh
Pithampur,Moderate,178,"PM
10",1/1,Madhya Pradesh
Naharlagun,Moderate,177,"PM
2.5",1/1,
Kolkata,Moderate,176,"PM
2.5",7/7,West Bengal
Bhopal,Moderate,176,"PM , O
2.5 3",3/3,Madhya Pradesh
Nagpur,Moderate,176,"PM
2.5",4/4,Maharashtra
Ratlam,Moderate,176,"PM
10",1/1,Madhya Pradesh
Milupara,Moderate,175,"O
3",1/1,Chhattisgarh
Manesar,Moderate,174,"PM
2.5",1/1,Haryana
Faridabad,Moderate,174,"PM , PM
2.5 10",3/4,Haryana
Howrah,Moderate,174,"PM , PM
2.5 10",5/5,West Bengal
Ankleshwar,Moderate,170,"PM
10",1/1,Gujarat
Haldia,Moderate,167,"PM
2.5",1/1,West Bengal
Udaipur,Moderate,164,"PM
2.5",1/1,Rajasthan
Katni,Moderate,164,"O
3",1/1,Madhya Pradesh
Chittorgarh,Moderate,162,"PM
10",1/1,Rajasthan
Bikaner,Moderate,162,"PM
10",1/1,Rajasthan
Sawai Madhopur,Moderate,162,"PM
10",1/1,Rajasthan
Chandrapur,Moderate,160,"PM , PM
2.5 10",2/2,Maharashtra
Jaipur,Moderate,159,"PM , O
2.5 3",6/6,Rajasthan
