City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Surat,Very Poor,330,"PM
2.5",1/1,Gujarat
Nandesari,Poor,270,"PM
2.5",1/1,Gujarat
Katihar,Moderate,182,"PM
10",1/1,Bihar
Byrnihat,Moderate,156,"PM
2.5",1/1,Meghalaya
Rupnagar,Moderate,132,"PM
10",1/1,Punjab
Asansol,Moderate,110,"PM , O
10 3",4/4,West Bengal
Imphal,Moderate,110,"SO
2",1/2,Manipur
Sri Ganganagar,Moderate,108,"PM
2.5",1/1,Rajasthan
Pali,Moderate,108,"PM
10",1/1,Rajasthan
Greater Noida,Moderate,107,"PM
10",2/2,Uttar Pradesh
Gummidipoondi,Moderate,106,"PM
10",1/1,Tamil Nadu
Tirupati,Moderate,105,"PM
2.5",1/1,Andhra Pradesh
Vapi,Moderate,105,"PM
10",1/1,Gujarat
Pithampur,Moderate,103,"PM
10",1/1,Madhya Pradesh
Bikaner,Moderate,103,"PM
10",1/1,Rajasthan
Karauli,Satisfactory,99,"PM
10",1/1,Rajasthan
Siwan,Satisfactory,98,CO,1/1,Bihar
Amaravati,Satisfactory,98,"PM
10",1/1,Andhra Pradesh
Ludhiana,Satisfactory,98,"PM
10",1/1,Punjab
Talcher,Satisfactory,97,CO,1/1,Odisha
Ghaziabad,Satisfactory,97,"PM
10",3/4,Uttar Pradesh
Rajgir,Satisfactory,96,CO,1/1,Bihar
Patna,Satisfactory,96,"CO, PM , O
10 3",6/6,Bihar
Kota,Satisfactory,95,"PM
10",3/3,Rajasthan
Jhalawar,Satisfactory,94,"PM
10",1/1,Rajasthan
Nagaur,Satisfactory,93,"PM
10",1/1,Rajasthan
Noida,Satisfactory,91,"CO, PM
10",3/4,Uttar Pradesh
Bundi,Satisfactory,89,"PM
10",1/1,Rajasthan
Jalore,Satisfactory,89,"PM
10",1/1,Rajasthan
Sagar,Satisfactory,88,"PM , CO
2.5",2/2,Madhya Pradesh
Visakhapatnam,Satisfactory,88,"PM
10",1/1,Andhra Pradesh
Dhanbad,Satisfactory,87,"NO
2",1/2,Jharkhand
Mandideep,Satisfactory,86,"PM
10",1/1,Madhya Pradesh
Banswara,Satisfactory,86,"PM
10",1/1,Rajasthan
Baddi,Satisfactory,86,"PM
10",1/1,Himachal Pradesh
Bhilwara,Satisfactory,85,"PM
10",1/1,Rajasthan
Amravati,Satisfactory,84,"PM
10",2/2,Maharashtra
Gurugram,Satisfactory,84,"O
3",1/4,Haryana
Pratapgarh,Satisfactory,83,"PM
10",1/1,Uttar Pradesh
Dhule,Satisfactory,83,"PM
10",1/1,Maharashtra
