City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Very Poor,304,"O
3",1/4,Haryana
Byrnihat,Poor,256,"PM
2.5",1/1,Meghalaya
Khurja,Poor,205,"PM
10",1/1,Uttar Pradesh
Churu,Poor,201,"PM
10",1/1,Rajasthan
Tirumala,Moderate,188,"O
3",1/1,Andhra Pradesh
Greater Noida,Moderate,181,"PM
10",2/2,Uttar Pradesh
Jhunjhunu,Moderate,181,"O
3",1/1,Rajasthan
Bikaner,Moderate,176,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,171,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,159,"PM
10",4/4,Uttar Pradesh
Hajipur,Moderate,155,"O
3",1/1,Bihar
Baddi,Moderate,154,"PM
10",1/1,Himachal Pradesh
Bharatpur,Moderate,150,"O
3",1/1,Rajasthan
Bareilly,Moderate,146,"O
3",1/2,Uttar Pradesh
Ghaziabad,Moderate,146,"PM
10",4/4,Uttar Pradesh
Delhi,Moderate,140,"PM
10",32/39,Delhi
Hapur,Moderate,140,"PM
10",1/1,Uttar Pradesh
Barmer,Moderate,138,"PM
10",1/1,Rajasthan
Sikar,Moderate,134,"PM
10",1/1,Rajasthan
Bathinda,Moderate,129,"PM
10",1/1,Punjab
Samastipur,Moderate,127,"PM
2.5",1/1,Bihar
Nandesari,Moderate,123,"PM
2.5",1/1,Gujarat
Bhiwadi,Moderate,122,"PM
10",2/2,Rajasthan
Jaipur,Moderate,120,"PM , O
10 3",6/6,Rajasthan
Ludhiana,Moderate,120,"PM
2.5",1/1,Punjab
Jalandhar,Moderate,119,"PM
10",1/1,Punjab
Khanna,Moderate,116,"PM
2.5",1/1,Punjab
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Dausa,Moderate,114,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,114,"PM
10",1/1,Rajasthan
Nagaur,Moderate,112,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,111,"PM
10",1/1,Rajasthan
Tumidih,Moderate,110,"PM
10",1/1,Chhattisgarh
Milupara,Moderate,110,"PM
10",1/1,Chhattisgarh
Hanumangarh,Moderate,110,"PM
10",1/1,Rajasthan
Chandigarh,Moderate,107,"PM
10",3/3,Chandigarh
Muzaffarpur,Moderate,107,"PM , O , CO
10 3",3/3,Bihar
Pratapgarh,Moderate,105,"O
3",1/1,Uttar Pradesh
