City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Visakhapatnam,Poor,283,"PM
10",1/1,Andhra Pradesh
Greater Noida,Poor,201,"PM
10",1/2,Uttar Pradesh
Baddi,Moderate,147,"PM
10",1/1,Himachal Pradesh
Nandesari,Moderate,144,"PM
2.5",1/1,Gujarat
Bulandshahr,Moderate,134,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,134,"PM
10",4/4,Uttar Pradesh
Banswara,Moderate,133,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,132,"PM
10",4/4,Uttar Pradesh
Ahmednagar,Moderate,123,"PM
10",1/1,Maharashtra
Chittoor,Moderate,119,"PM
2.5",1/1,Andhra Pradesh
Bihar Sharif,Moderate,113,"PM
2.5",1/1,Bihar
Delhi,Moderate,112,"PM , PM
2.5 10",37/39,Delhi
Hapur,Moderate,108,"PM
10",1/1,Uttar Pradesh
Jhansi,Moderate,102,"PM
10",1/1,Uttar Pradesh
Sagar,Moderate,102,"PM
10",1/2,Madhya Pradesh
Tonk,Moderate,101,"PM
10",1/1,Rajasthan
Siwan,Satisfactory,97,CO,1/1,Bihar
Meerut,Satisfactory,95,"PM
10",3/3,Uttar Pradesh
Byrnihat,Satisfactory,95,"PM
2.5",1/1,Meghalaya
Tiruchirappalli,Satisfactory,94,"PM
10",1/1,Tamil Nadu
Katni,Satisfactory,93,"PM
10",1/1,Madhya Pradesh
Gummidipoondi,Satisfactory,92,"PM
2.5",1/1,Tamil Nadu
Vapi,Satisfactory,91,"PM
10",1/1,Gujarat
Bhiwadi,Satisfactory,90,"PM , PM
2.5 10",2/2,Rajasthan
Dholpur,Satisfactory,86,"PM
10",1/1,Rajasthan
Tumidih,Satisfactory,84,"PM
10",1/1,Chhattisgarh
Mandideep,Satisfactory,84,"PM
10",1/1,Madhya Pradesh
Moradabad,Satisfactory,84,"PM , PM
2.5 10",5/7,Uttar Pradesh
Katihar,Satisfactory,84,CO,1/1,Bihar
Salem,Satisfactory,83,"SO
2",1/1,Tamil Nadu
Ankleshwar,Satisfactory,82,"SO
2",1/1,Gujarat
Pithampur,Satisfactory,82,"PM
10",1/1,Madhya Pradesh
Kalyan,Satisfactory,81,"PM
10",1/2,Maharashtra
Dhanbad,Satisfactory,81,"NO
2",1/2,Jharkhand
Kadapa,Satisfactory,81,"PM
2.5",1/1,Andhra Pradesh
Nagaur,Satisfactory,81,"PM
10",1/1,Rajasthan
Agra,Satisfactory,80,"PM
10",6/6,Uttar Pradesh
Bileipada,Satisfactory,80,"PM
10",1/1,Odisha
Jaipur,Satisfactory,80,"PM , NO
10 2",6/6,Rajasthan
Kota,Satisfactory,79,"CO, PM
10",3/3,Rajasthan
Patna,Satisfactory,79,"CO, PM
10",5/6,Bihar
Sri Ganganagar,Satisfactory,78,"PM
10",1/1,Rajasthan
Muzaffarnagar,Satisfactory,78,"PM
10",1/1,Uttar Pradesh
Bikaner,Satisfactory,77,"PM
10",1/1,Rajasthan
Sawai Madhopur,Satisfactory,77,"PM
10",1/1,Rajasthan
Keonjhar,Satisfactory,77,"PM
10",1/1,Odisha
Gurugram,Satisfactory,76,"PM
10",1/4,Haryana
Pratapgarh,Satisfactory,75,"PM
10",1/1,Uttar Pradesh
Dewas,Satisfactory,75,"PM
10",1/1,Madhya Pradesh
Nashik,Satisfactory,74,"PM , PM
2.5 10",4/4,Maharashtra
Amravati,Satisfactory,73,"PM
10",2/2,Maharashtra
Kanpur,Satisfactory,72,"PM , PM
2.5 10",3/4,Uttar Pradesh
Badlapur,Satisfactory,71,"PM
10",1/1,Maharashtra
