City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Moderate,196,"PM
10",2/2,Uttar Pradesh
Noida,Moderate,182,"O
3",4/4,Uttar Pradesh
Hapur,Moderate,170,"O
3",1/1,Uttar Pradesh
Delhi,Moderate,169,"PM , O
2.5 3",39/39,Delhi
Nandesari,Moderate,168,"PM
2.5",1/1,Gujarat
Ghaziabad,Moderate,168,"PM , O
10 3",4/4,Uttar Pradesh
Bhiwadi,Moderate,167,"PM , PM
10 2.5",2/2,Rajasthan
Dholpur,Moderate,149,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Moderate,149,"PM
2.5",1/1,Punjab
Pithampur,Moderate,142,"PM
10",1/1,Madhya Pradesh
Meerut,Moderate,141,"PM
10",3/3,Uttar Pradesh
Baghpat,Moderate,140,"PM
10",1/2,Uttar Pradesh
Jalore,Moderate,137,"PM
10",1/1,Rajasthan
Baddi,Moderate,134,"PM
10",1/1,Himachal Pradesh
Hanumangarh,Moderate,131,"PM
10",1/1,Rajasthan
Tonk,Moderate,131,"PM
10",1/1,Rajasthan
Bathinda,Moderate,130,"PM
10",1/1,Punjab
Mandideep,Moderate,129,"PM
2.5",1/1,Madhya Pradesh
Gummidipoondi,Moderate,128,"PM
2.5",1/1,Tamil Nadu
Churu,Moderate,125,"PM
10",1/1,Rajasthan
Bulandshahr,Moderate,125,"PM
10",1/1,Uttar Pradesh
Dausa,Moderate,120,"PM
10",1/1,Rajasthan
Pali,Moderate,120,"PM
2.5",1/1,Rajasthan
Muzaffarnagar,Moderate,119,"PM
10",1/1,Uttar Pradesh
Agra,Moderate,119,"PM , PM
10 2.5",6/6,Uttar Pradesh
Karauli,Moderate,118,"PM
10",1/1,Rajasthan
Faridabad,Moderate,118,"PM , PM
10 2.5",2/4,Haryana
Gurugram,Moderate,118,"PM
10",1/4,Haryana
Jaipur,Moderate,117,"PM , O
10 3",6/6,Rajasthan
Gwalior,Moderate,117,"PM
10",3/4,Madhya Pradesh
Moradabad,Moderate,116,"PM
10",5/7,Uttar Pradesh
Ooty,Moderate,114,"PM
10",1/1,Tamil Nadu
Jhunjhunu,Moderate,114,"PM
10",1/1,Rajasthan
Dhanbad,Moderate,112,"NO
2",1/2,Jharkhand
Sawai Madhopur,Moderate,111,"PM
10",1/1,Rajasthan
Bikaner,Moderate,110,"PM
10",1/1,Rajasthan
Sikar,Moderate,109,"PM
10",1/1,Rajasthan
