City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nandesari,Poor,231,"PM
2.5",1/1,Gujarat
Ludhiana,Moderate,147,"PM
2.5",1/1,Punjab
Byrnihat,Moderate,139,"PM
2.5",1/1,Meghalaya
Amritsar,Moderate,129,"PM
2.5",1/1,Punjab
Gummidipoondi,Moderate,125,"PM
10",1/1,Tamil Nadu
Mandi Gobindgarh,Moderate,124,"PM
2.5",1/1,Punjab
Imphal,Moderate,109,"SO
2",1/2,Manipur
Baddi,Moderate,109,"PM
10",1/1,Himachal Pradesh
Greater Noida,Moderate,102,"PM
10",2/2,Uttar Pradesh
Jaisalmer,Moderate,101,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,100,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,95,"PM
10",1/1,Uttar Pradesh
Visakhapatnam,Satisfactory,95,"PM
10",1/1,Andhra Pradesh
Jhunjhunu,Satisfactory,86,"PM
10",1/1,Rajasthan
Bhiwadi,Satisfactory,82,"PM
10",2/2,Rajasthan
Patna,Satisfactory,82,"O , CO, PM
3 10",6/6,Bihar
Salem,Satisfactory,82,"SO
2",1/1,Tamil Nadu
Vapi,Satisfactory,81,"PM
10",1/1,Gujarat
Kota,Satisfactory,81,"NO , PM , PM
2 2.5 10",3/3,Rajasthan
Bareilly,Satisfactory,80,"SO
2",2/2,Uttar Pradesh
Rourkela,Satisfactory,80,"CO, PM
10",2/3,Odisha
Hosur,Satisfactory,80,"PM
10",1/1,Tamil Nadu
Begusarai,Satisfactory,79,"NO
2",1/1,Bihar
Thane,Satisfactory,79,"PM
10",1/2,Maharashtra
Brajrajnagar,Satisfactory,78,CO,1/1,Odisha
Hajipur,Satisfactory,77,"O
3",1/1,Bihar
Delhi,Satisfactory,76,"PM
10",36/39,Delhi
Jhalawar,Satisfactory,75,CO,1/1,Rajasthan
Chennai,Satisfactory,75,"O , PM
3 10",7/9,Tamil Nadu
Muzaffarnagar,Satisfactory,74,"PM
10",1/1,Uttar Pradesh
Noida,Satisfactory,74,"O , CO, PM
3 10",3/4,Uttar Pradesh
Byasanagar,Satisfactory,73,CO,1/1,Odisha
Bhiwandi,Satisfactory,73,"PM
10",1/1,Maharashtra
Bulandshahr,Satisfactory,72,"PM
10",1/1,Uttar Pradesh
Katihar,Satisfactory,72,"PM
2.5",1/1,Bihar
Chittoor,Satisfactory,71,"PM
2.5",1/1,Andhra Pradesh
Ghaziabad,Satisfactory,71,"PM
10",4/4,Uttar Pradesh
Churu,Satisfactory,70,"PM
10",1/1,Rajasthan
Hyderabad,Satisfactory,70,"PM
10",12/14,Telangana
Angul,Satisfactory,69,CO,1/1,Odisha
Bathinda,Satisfactory,69,CO,1/1,Punjab
Alwar,Satisfactory,68,CO,1/1,Rajasthan
Jalandhar,Satisfactory,67,"PM
2.5",1/1,Punjab
Meerut,Satisfactory,67,"O , PM
3 10",3/3,Uttar Pradesh
Indore,Satisfactory,67,"SO , NO
2 2",4/6,Madhya Pradesh
Lucknow,Satisfactory,67,"O , CO, PM
3 10",5/6,Uttar Pradesh
Samastipur,Satisfactory,67,"PM
10",1/1,Bihar
Anantapur,Satisfactory,66,"PM
2.5",1/1,Andhra Pradesh
Hassan,Satisfactory,66,"PM
10",1/1,Karnataka
Baran,Satisfactory,66,"O
3",1/1,Rajasthan
Bhubaneswar,Satisfactory,65,"CO, PM
10",2/2,Odisha
Chandrapur,Satisfactory,64,"O , CO
3",2/2,Maharashtra
Kohima,Satisfactory,64,"SO
2",1/1,Nagaland
Rajsamand,Satisfactory,64,"PM
10",1/1,Rajasthan
Nagaon,Satisfactory,63,"PM
2.5",1/1,Assam
Gandhinagar,Satisfactory,62,"NO , PM
2 10",2/3,Gujarat
Udaipur,Satisfactory,62,"PM
10",1/1,Rajasthan
Ahmedabad,Satisfactory,61,"NO , CO, PM
2 10",9/9,Gujarat
Kalyan,Satisfactory,61,"PM
10",1/2,Maharashtra
Mumbai,Satisfactory,61,"PM
10",23/30,Maharashtra
Nashik,Satisfactory,61,"PM
10",4/4,Maharashtra
