City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Amritsar,Poor,234,"PM
2.5",1/1,Punjab
Mandi Gobindgarh,Poor,205,"PM
2.5",1/1,Punjab
Brajrajnagar,Moderate,192,"O
3",1/1,Odisha
Sagar,Moderate,178,"PM , CO
2.5",2/2,Madhya Pradesh
Dholpur,Moderate,134,"PM
10",1/1,Rajasthan
Nandesari,Moderate,129,"PM
2.5",1/1,Gujarat
Sri Ganganagar,Moderate,114,"PM
2.5",1/1,Rajasthan
Bikaner,Moderate,113,"PM
10",1/1,Rajasthan
Noida,Moderate,110,"PM
10",4/4,Uttar Pradesh
Baddi,Moderate,107,"PM
10",1/1,Himachal Pradesh
Jhansi,Moderate,106,"PM
10",1/1,Uttar Pradesh
Ghaziabad,Moderate,105,"PM , CO
10",4/4,Uttar Pradesh
Dausa,Moderate,105,"PM
10",1/1,Rajasthan
Saharsa,Satisfactory,100,"PM
10",1/1,Bihar
Greater Noida,Satisfactory,99,"PM
10",2/2,Uttar Pradesh
Gaya,Satisfactory,98,"PM , PM
10 2.5",2/3,Bihar
Baran,Satisfactory,98,"PM
10",1/1,Rajasthan
Churu,Satisfactory,96,"PM
10",1/1,Rajasthan
Delhi,Satisfactory,93,"O , PM
3 10",35/39,Delhi
Gummidipoondi,Satisfactory,92,"PM
2.5",1/1,Tamil Nadu
Chandrapur,Satisfactory,91,"PM
10",2/2,Maharashtra
Pithampur,Satisfactory,90,"PM
10",1/1,Madhya Pradesh
Visakhapatnam,Satisfactory,89,"PM
10",1/1,Andhra Pradesh
Jaipur,Satisfactory,87,"PM , NO
10 2",5/6,Rajasthan
Kanpur,Satisfactory,87,"O , PM
3 10",3/4,Uttar Pradesh
Baghpat,Satisfactory,86,"PM
10",1/2,Uttar Pradesh
Tonk,Satisfactory,83,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,82,"PM
10",1/1,Uttar Pradesh
Rupnagar,Satisfactory,82,"PM
10",1/1,Punjab
Bhiwadi,Satisfactory,81,"PM
10",2/2,Rajasthan
Kota,Satisfactory,79,"PM
10",3/3,Rajasthan
Rajsamand,Satisfactory,79,"O
3",1/1,Rajasthan
Dhanbad,Satisfactory,79,"NO
2",1/2,Jharkhand
Byasanagar,Satisfactory,78,CO,1/1,Odisha
Singrauli,Satisfactory,78,"PM
10",1/1,Madhya Pradesh
Begusarai,Satisfactory,77,"NO
2",1/1,Bihar
Bettiah,Satisfactory,76,CO,1/1,Bihar
Hosur,Satisfactory,76,"PM
10",1/1,Tamil Nadu
Lucknow,Satisfactory,76,"PM , PM
10 2.5",6/6,Uttar Pradesh
Meerut,Satisfactory,76,"PM
10",3/3,Uttar Pradesh
Moradabad,Satisfactory,76,"PM , PM
10 2.5",5/7,Uttar Pradesh
Sikar,Satisfactory,75,"PM
10",1/1,Rajasthan
Amravati,Satisfactory,75,"PM
10",2/2,Maharashtra
Damoh,Satisfactory,74,"PM
10",1/1,Madhya Pradesh
Jabalpur,Satisfactory,74,"PM , PM , CO
10 2.5",4/4,Madhya Pradesh
Jhunjhunu,Satisfactory,73,"PM
10",1/1,Rajasthan
Angul,Satisfactory,73,"PM
10",1/1,Odisha
Katni,Satisfactory,73,"PM
10",1/1,Madhya Pradesh
Bareilly,Satisfactory,72,"SO , PM
2 10",2/2,Uttar Pradesh
Prayagraj,Satisfactory,72,"PM , SO , PM
2.5 2 10",3/3,Uttar Pradesh
Pratapgarh,Satisfactory,71,"PM
10",1/1,Uttar Pradesh
Patna,Satisfactory,70,"PM , PM
2.5 10",6/6,Bihar
Indore,Satisfactory,70,"PM , NO
10 2",3/6,Madhya Pradesh
Hyderabad,Satisfactory,70,"PM , PM
10 2.5",11/14,Telangana
Alwar,Satisfactory,70,CO,1/1,Rajasthan
Bulandshahr,Satisfactory,69,"PM
10",1/1,Uttar Pradesh
Kadapa,Satisfactory,68,"PM
10",1/1,Andhra Pradesh
Bundi,Satisfactory,68,"PM
10",1/1,Rajasthan
Ankleshwar,Satisfactory,68,"SO
2",1/1,Gujarat
Ajmer,Satisfactory,68,"PM
10",1/1,Rajasthan
Ratlam,Satisfactory,67,"PM
10",1/1,Madhya Pradesh
Vrindavan,Satisfactory,67,"PM
10",1/1,Uttar Pradesh
Howrah,Satisfactory,66,"PM , NO
10 2",5/5,West Bengal
Muzaffarpur,Satisfactory,66,"PM , PM , CO
2.5 10",3/3,Bihar
Kohima,Satisfactory,66,"SO
2",1/1,Nagaland
Pali,Satisfactory,65,"PM
10",1/1,Rajasthan
Kalaburagi,Satisfactory,64,"SO , PM
2 10",2/2,Karnataka
Jaisalmer,Satisfactory,64,"PM
10",1/1,Rajasthan
Tiruchirappalli,Satisfactory,64,"PM
2.5",1/1,Tamil Nadu
Agra,Satisfactory,64,"PM , PM
2.5 10",5/6,Uttar Pradesh
Sasaram,Satisfactory,63,CO,1/1,Bihar
Pimpri-Chinchwad,Satisfactory,63,"PM
10",1/4,Maharashtra
Udaipur,Satisfactory,62,CO,1/1,Rajasthan
Gwalior,Satisfactory,62,"PM
10",2/4,Madhya Pradesh
