City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Poor,288,"PM
2.5",4/4,Haryana
Sri Ganganagar,Poor,275,"O
3",1/1,Rajasthan
Mandideep,Poor,263,"PM
2.5",1/1,Madhya Pradesh
Ghaziabad,Poor,251,"PM
2.5",4/4,Uttar Pradesh
Bahadurgarh,Poor,238,"PM
2.5",1/1,Haryana
Bhiwani,Poor,234,"PM
2.5",1/1,Haryana
Baghpat,Poor,232,"PM
2.5",1/2,Uttar Pradesh
Byasanagar,Poor,231,"O
3",1/1,Odisha
Guwahati,Poor,227,"PM
2.5",3/4,Assam
Panchgaon,Poor,222,"PM
2.5",1/1,Haryana
Ballabgarh,Poor,221,"PM
2.5",1/1,Haryana
Delhi,Poor,216,"O , PM
3 2.5",38/40,Delhi
Hapur,Poor,215,"PM
2.5",1/1,Uttar Pradesh
Pithampur,Poor,211,"PM
2.5",1/1,Madhya Pradesh
Belapur,Poor,209,"PM
10",1/1,Maharashtra
Manesar,Poor,205,"PM
2.5",1/1,Haryana
Bhiwadi,Poor,204,"PM , PM
10 2.5",2/2,Rajasthan
Sikar,Poor,202,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,196,"PM
2.5",1/1,Tamil Nadu
Mysuru,Moderate,196,"O
3",1/1,Karnataka
Greater Noida,Moderate,195,"PM , PM
10 2.5",2/2,Uttar Pradesh
Faridabad,Moderate,193,"PM , PM
10 2.5",3/4,Haryana
Cuttack,Moderate,191,"O
3",1/1,Odisha
Noida,Moderate,184,"PM
2.5",4/4,Uttar Pradesh
Surat,Moderate,184,"PM
2.5",2/2,Gujarat
Bhubaneswar,Moderate,182,"O , PM
3 10",2/2,Odisha
Talcher,Moderate,181,"PM
2.5",1/1,Odisha
Dharuhera,Moderate,178,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,177,"PM
10",1/1,Uttar Pradesh
Singrauli,Moderate,177,"PM
10",1/1,Madhya Pradesh
