City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Raebareli,Severe,500,"PM
10",1/2,
Fatehabad,Moderate,194,"PM
10",1/1,Haryana
Rupnagar,Moderate,186,"PM
2.5",1/1,Punjab
Byrnihat (Meghalaya),Moderate,168,"PM
2.5",1/1,
Sonipat,Moderate,148,"PM
10",1/1,
Narnaul,Moderate,138,"PM
2.5",1/1,Haryana
Panipat,Moderate,136,"PM
10",1/1,Haryana
Mandi gobindgarh,Moderate,133,"PM
10",1/1,
Dholpur,Moderate,131,"PM
2.5",1/1,Rajasthan
Visakhapatnam,Moderate,119,"PM
10",1/1,Andhra Pradesh
Siliguri,Moderate,116,NO2,1/1,
Ballabgarh,Moderate,112,"PM
10",1/1,Haryana
Gurugram,Moderate,108,"PM , PM
2.5 10",4/4,Haryana
Khora,Moderate,106,"PM
2.5",1/1,
Dhanbad,Moderate,103,NO2,1/2,
Greater noida,Moderate,103,"PM
10",2/2,Uttar Pradesh
Siwan,Moderate,102,"PM
10",1/1,Bihar
Jorapokhar,Moderate,102,"PM
10",1/1,
Sri ganganagar,Satisfactory,100,"O
3",1/1,Rajasthan
Kaithal,Satisfactory,100,SO2,1/1,
Bikaner,Satisfactory,99,"PM
10",1/1,
Bahadurgarh,Satisfactory,99,"PM
2.5",1/1,Haryana
Bhiwadi,Satisfactory,95,"PM
10",2/2,Rajasthan
Alwar,Satisfactory,94,"PM
10",2/2,Rajasthan
Cuttack,Satisfactory,94,"PM
10",1/1,
Baghpat,Satisfactory,93,"PM
10",1/1,Uttar Pradesh
Pali,Satisfactory,92,"PM
2.5",1/1,Rajasthan
Charkhi dadri,Satisfactory,92,"PM
2.5",1/1,Haryana
Banswara,Satisfactory,90,"PM
10",1/1,Rajasthan
Faridabad,Satisfactory,90,"PM
10",3/4,Haryana
Sirsa,Satisfactory,88,CO,1/1,Haryana
Maihar,Satisfactory,88,"PM
10",1/1,Madhya Pradesh
Yamuna nagar,Satisfactory,88,"PM
10",1/1,Haryana
Khurja,Satisfactory,87,CO,1/1,Uttar Pradesh
Ghaziabad,Satisfactory,87,"CO, PM
10",6/6,
Bathinda,Satisfactory,85,CO,1/1,
Amritsar,Satisfactory,85,"PM
10",1/1,
Noida,Satisfactory,83,"O , PM
3 10",4/4,
Singrauli,Satisfactory,83,"PM
10",1/1,
Chennai,Satisfactory,82,"PM
10",7/9,
Baran,Satisfactory,81,"O
3",1/1,Rajasthan
Delhi,Satisfactory,80,"PM , PM
10 2.5",43/46,
Karnal,Satisfactory,80,"PM
10",1/1,Haryana
Pithampur,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Chhapra,Satisfactory,79,CO,1/1,
Saharsa,Satisfactory,79,"PM
10",1/1,Bihar
Mandikhera,Satisfactory,78,"PM
10",1/1,
Agra,Satisfactory,77,"PM , PM
10 2.5",6/6,Uttar Pradesh
Muzaffarnagar,Satisfactory,77,"PM
10",1/1,
Gorakhpur,Satisfactory,76,"PM
10",1/1,
Jhunjhunu,Satisfactory,76,"PM
10",1/1,Rajasthan
Dewas,Satisfactory,76,"PM
10",1/1,
Mandideep,Satisfactory,76,"O
3",1/1,
Baddi,Satisfactory,75,"PM
10",1/1,Himachal Pradesh
Dharuhera,Satisfactory,74,"PM
2.5",1/1,
Motihari,Satisfactory,74,"PM
2.5",1/1,
Gummidipoondi,Satisfactory,74,"PM
10",1/1,
Meerut,Satisfactory,73,"PM , PM
10 2.5",3/4,Uttar Pradesh
Dausa,Satisfactory,73,"PM
10",1/1,
Palwal,Satisfactory,73,CO,1/1,
Moradabad,Satisfactory,72,"PM , CO
10",6/6,
Hisar,Satisfactory,72,NO2,1/1,
Ankleshwar,Satisfactory,72,"PM
10",1/1,
Katihar,Satisfactory,71,CO,1/1,
Nagaon,Satisfactory,71,"PM
2.5",1/1,Assam
Hanumangarh,Satisfactory,70,"O
3",1/1,
Ambala,Satisfactory,70,SO2,1/1,Haryana
Khanna,Satisfactory,70,"PM
10",1/1,
Patna,Satisfactory,70,"PM
10",6/6,
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Surat,Satisfactory,68,"PM
10",2/2,Gujarat
Anantapur,Satisfactory,68,"PM
2.5",1/1,
Byasanagar,Satisfactory,67,"PM
2.5",1/1,Odisha
Churu,Satisfactory,67,"PM
10",1/1,
Byrnihat (Assam),Satisfactory,67,"PM
2.5",1/1,
Amaravati,Satisfactory,67,"PM
10",1/1,Andhra Pradesh
Thoothukudi,Satisfactory,67,"PM
10",1/1,
Nellore,Satisfactory,67,"PM
10",1/1,
Angul,Satisfactory,66,NO2,1/1,
Tirupati,Satisfactory,66,"PM
10",1/1,
Ahmedabad,Satisfactory,66,"PM
10",6/9,Gujarat
Eluru,Satisfactory,66,"PM
10",1/1,Andhra Pradesh
