City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Pithampur,Poor,283,"PM
2.5",1/1,Madhya Pradesh
Cuttack,Poor,275,"O
3",1/1,Odisha
Ballabgarh,Poor,255,"PM
10",1/1,Haryana
Kishanganj,Poor,251,"PM
2.5",1/1,Bihar
Vadodara,Poor,237,"PM
2.5",1/1,Gujarat
Bhubaneswar,Poor,228,"O
3",2/2,Odisha
Mandi Gobindgarh,Poor,222,"PM
2.5",1/1,Punjab
Gummidipoondi,Poor,220,"PM
2.5",1/1,Tamil Nadu
Singrauli,Poor,218,"PM
10",1/1,Madhya Pradesh
Bahadurgarh,Poor,212,"PM
2.5",1/1,Haryana
Gurugram,Poor,211,"PM , PM
2.5 10",3/4,Haryana
Guwahati,Poor,205,"PM , PM
2.5 10",3/4,Assam
Dharuhera,Poor,202,"PM
2.5",1/1,Haryana
Naharlagun,Moderate,195,"PM
2.5",1/1,
Bhiwadi,Moderate,194,"PM
2.5",2/2,Rajasthan
Tonk,Moderate,188,"PM
10",1/1,Rajasthan
Kunjemura,Moderate,185,"PM
10",1/1,Chhattisgarh
Visakhapatnam,Moderate,182,"PM
10",1/1,Andhra Pradesh
Belapur,Moderate,177,"PM
2.5",1/1,Maharashtra
Kolkata,Moderate,176,"PM
2.5",7/7,West Bengal
Surat,Moderate,176,"PM
2.5",2/2,Gujarat
Rajkot,Moderate,175,"PM
2.5",1/1,Gujarat
Sri Ganganagar,Moderate,175,"O
3",1/1,Rajasthan
Byasanagar,Moderate,173,"O
3",1/1,Odisha
Sawai Madhopur,Moderate,172,"O
3",1/1,Rajasthan
Howrah,Moderate,171,"PM , PM
2.5 10",5/5,West Bengal
Yamuna Nagar,Moderate,171,"PM
2.5",1/1,Haryana
Nagpur,Moderate,170,"PM
2.5",4/4,Maharashtra
Hanumangarh,Moderate,166,"PM
10",1/1,Rajasthan
Hajipur,Moderate,164,"PM
2.5",1/1,Bihar
Delhi,Moderate,164,"PM , PM
2.5 10",39/40,Delhi
Ghaziabad,Moderate,161,"PM , PM
2.5 10",3/4,Uttar Pradesh
Mahad,Moderate,158,"PM
2.5",1/1,Maharashtra
Mandikhera,Moderate,157,"PM
2.5",1/1,Haryana
Rajsamand,Moderate,156,"O
3",1/1,Rajasthan
Greater Noida,Moderate,156,"PM
10",2/2,Uttar Pradesh
Dhule,Moderate,154,"PM
2.5",1/1,Maharashtra
Vatva,Moderate,153,"PM
2.5",1/1,Gujarat
Saharsa,Moderate,152,"PM
2.5",1/1,Bihar
Gandhinagar,Moderate,150,"PM , PM
2.5 10",3/3,Gujarat
Faridabad,Moderate,149,"PM , PM
2.5 10",2/4,Haryana
Durgapur,Moderate,148,"PM , PM
2.5 10",2/3,West Bengal
Rourkela,Moderate,147,"PM
2.5",2/3,Odisha
Talcher,Moderate,146,"PM
2.5",1/1,Odisha
Chittorgarh,Moderate,145,"PM
2.5",1/1,Rajasthan
Nalbari,Moderate,144,"PM
2.5",1/1,Assam
Baddi,Moderate,144,"PM
10",1/1,Himachal Pradesh
Bhopal,Moderate,143,"O , PM
3 10",3/3,Madhya Pradesh
Balasore,Moderate,143,"PM
2.5",1/1,Odisha
Hapur,Moderate,142,"PM
2.5",1/1,Uttar Pradesh
Sikar,Moderate,142,"PM
10",1/1,Rajasthan
Patna,Moderate,141,"PM , PM
2.5 10",6/6,Bihar
Ahmedabad,Moderate,141,"PM , O , PM
2.5 3 10",8/9,Gujarat
Barbil,Moderate,140,"PM
10",1/1,Odisha
Pune,Moderate,140,"PM , PM
2.5 10",7/13,Maharashtra
Manesar,Moderate,139,"PM
2.5",1/1,Haryana
Bikaner,Moderate,139,"PM
10",1/1,Rajasthan
Chandrapur,Moderate,138,"PM
10",2/2,Maharashtra
Dholpur,Moderate,137,"PM
2.5",1/1,Rajasthan
Navi Mumbai,Moderate,137,"PM , PM
2.5 10",6/8,Maharashtra
Sonipat,Moderate,136,"PM
2.5",1/1,Haryana
Ankleshwar,Moderate,136,"PM
2.5",1/1,Gujarat
Kota,Moderate,136,"PM , O , PM
2.5 3 10",3/3,Rajasthan
Bhiwandi,Moderate,135,"PM
10",1/1,Maharashtra
Jaipur,Moderate,135,"PM , PM , NO
2.5 10 2",6/6,Rajasthan
Dehradun,Moderate,135,"PM
2.5",1/1,Uttarakhand
Eloor,Moderate,134,"PM
2.5",1/1,Kerala
Jhunjhunu,Moderate,133,"PM
10",1/1,Rajasthan
Amaravati,Moderate,131,"PM
10",1/1,Andhra Pradesh
Keonjhar,Moderate,131,"PM
10",1/1,Odisha
Gwalior,Moderate,130,"PM
10",3/4,Madhya Pradesh
Samastipur,Moderate,130,"PM
2.5",1/1,Bihar
Noida,Moderate,130,"PM , PM
2.5 10",4/4,Uttar Pradesh
Siliguri,Moderate,129,"PM
10",1/1,West Bengal
Begusarai,Moderate,129,"PM
2.5",1/1,Bihar
Indore,Moderate,129,"PM , PM
2.5 10",5/6,Madhya Pradesh
Angul,Moderate,129,"O
3",1/1,Odisha
Alwar,Moderate,128,"PM
10",1/1,Rajasthan
Pimpri-Chinchwad,Moderate,128,"PM , PM
2.5 10",4/4,Maharashtra
Dewas,Moderate,127,"PM
10",1/1,Madhya Pradesh
Badlapur,Moderate,127,"PM
10",1/1,Maharashtra
Nagaon,Moderate,127,"PM
2.5",1/1,Assam
Thiruvananthapuram,Moderate,126,"PM , PM
2.5 10",2/2,Kerala
Bulandshahr,Moderate,125,"PM
10",1/1,Uttar Pradesh
Asansol,Moderate,125,"PM , PM
2.5 10",3/4,West Bengal
Malegaon,Moderate,124,"PM
10",1/1,Maharashtra
Suakati,Moderate,124,"PM
10",1/1,Odisha
Khurja,Moderate,123,"PM
10",1/1,Uttar Pradesh
Jalgaon,Moderate,122,"PM
10",1/1,Maharashtra
Pali,Moderate,121,"PM
2.5",1/1,Rajasthan
Ratlam,Moderate,121,"PM
10",1/1,Madhya Pradesh
Ajmer,Moderate,120,"PM
10",1/1,Rajasthan
Bhiwani,Moderate,120,"PM
2.5",1/1,Haryana
Kashipur,Moderate,119,"PM
2.5",1/1,Uttarakhand
Udaipur,Moderate,118,"PM
10",1/1,Rajasthan
Dungarpur,Moderate,118,"PM
10",1/1,Rajasthan
