City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Banswara,Moderate,175,"PM
10",1/1,Rajasthan
Dholpur,Moderate,173,"PM
2.5",1/1,
Bettiah,Moderate,167,"PM
2.5",1/1,
Bathinda,Moderate,167,"PM
10",1/1,
Pali,Moderate,153,"PM
10",1/1,
Jaisalmer,Moderate,144,"PM
10",1/1,Rajasthan
Manguraha,Moderate,141,"PM
10",1/1,
Guwahati,Moderate,125,"PM , PM , SO2
10 2.5",3/4,Assam
Fatehabad,Moderate,124,"PM
10",1/1,
Tensa,Moderate,124,NO2,1/1,Odisha
Siliguri,Moderate,117,NO2,1/1,
Dhanbad,Moderate,116,NO2,1/2,
Gurugram,Moderate,114,"PM , CO
2.5",3/4,Haryana
Gandhinagar,Moderate,114,"PM
10",3/3,
Baddi,Moderate,112,"PM
10",1/1,
Noida,Moderate,107,"O , PM
3 10",4/4,Uttar Pradesh
Sirohi,Moderate,106,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,106,"PM
10",1/1,
Mandi gobindgarh,Moderate,106,"PM
10",1/1,
Surat,Moderate,106,"PM
10",1/2,Gujarat
Siwan,Moderate,105,"PM
10",1/1,Bihar
Ambernath,Moderate,103,"PM
10",1/1,
Jodhpur,Moderate,103,"PM
10",5/5,Rajasthan
Pithampur,Moderate,102,"PM
10",1/1,Madhya Pradesh
Khora,Moderate,102,CO,1/1,
Udaipur,Moderate,101,"PM
10",1/1,Rajasthan
Kaithal,Satisfactory,99,"O
3",1/1,
Jhunjhunu,Satisfactory,99,"O
3",1/1,Rajasthan
Bhiwadi,Satisfactory,99,"PM , PM
10 2.5",2/2,Rajasthan
Ghaziabad,Satisfactory,98,"PM , PM
10 2.5",5/7,Uttar Pradesh
Jalore,Satisfactory,97,"PM
10",1/1,
Delhi,Satisfactory,96,"PM , O
2.5 3",43/46,National Capital Territory of Delhi
Faridabad,Satisfactory,96,"PM , PM , CO
2.5 10",3/4,Haryana
Ahmedabad,Satisfactory,95,"PM , CO
10",7/9,Gujarat
Mehsana,Satisfactory,94,"PM
10",1/1,
Greater noida,Satisfactory,94,"PM
10",2/2,Uttar Pradesh
Dharuhera,Satisfactory,93,"PM
2.5",1/1,
Vadodara,Satisfactory,92,"PM
10",1/1,
Yamuna nagar,Satisfactory,90,"PM
10",1/1,
Byrnihat (Assam),Satisfactory,90,CO,1/1,
Dewas,Satisfactory,88,"PM
10",1/1,
Chhapra,Satisfactory,86,CO,1/1,
Bikaner,Satisfactory,86,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,86,"PM
10",1/1,
Mandideep,Satisfactory,85,"PM
10",1/1,Madhya Pradesh
Rajsamand,Satisfactory,85,"PM
10",1/1,
Alwar,Satisfactory,84,"PM
10",2/2,Rajasthan
Chennai,Satisfactory,84,"PM
10",6/9,Tamil Nadu
Ajmer,Satisfactory,83,"PM
10",1/1,Rajasthan
