City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Poor,236,"PM
10",1/1,Haryana
Charkhi Dadri,Poor,222,"PM
2.5",1/1,Haryana
Singrauli,Poor,220,"PM
10",1/1,Madhya Pradesh
Barbil,Poor,216,"O
3",1/1,Odisha
Rupnagar,Poor,209,"PM
2.5",1/1,Punjab
Delhi,Moderate,183,"PM , PM
10 2.5",44/47,Delhi
Bulandshahr,Moderate,183,"PM
10",1/1,Uttar Pradesh
Gurugram,Moderate,182,"PM , PM
10 2.5",3/4,Haryana
Faridabad,Moderate,180,"PM , PM
10 2.5",3/4,Haryana
Ghaziabad,Moderate,180,"PM , PM
10 2.5",3/4,Uttar Pradesh
Greater Noida,Moderate,175,"PM
10",1/2,Uttar Pradesh
Bikaner,Moderate,172,"PM
10",1/1,Rajasthan
Nandesari,Moderate,170,"PM
2.5",1/1,Gujarat
Noida,Moderate,162,"PM , PM
10 2.5",3/4,Uttar Pradesh
Pithampur,Moderate,162,"PM
10",1/1,Madhya Pradesh
Angul,Moderate,161,"O
3",1/1,Odisha
Baddi,Moderate,159,"PM
10",1/1,Himachal Pradesh
Sawai Madhopur,Moderate,154,"O
3",1/1,Rajasthan
Gummidipoondi,Moderate,152,"PM
2.5",1/1,Tamil Nadu
Sri Ganganagar,Moderate,151,"O
3",1/1,Rajasthan
Chhal,Moderate,143,"O
3",1/1,Chhattisgarh
Dharuhera,Moderate,143,"PM
2.5",1/1,Haryana
Bhiwadi,Moderate,143,"PM
10",2/2,Rajasthan
Hapur,Moderate,142,"PM
2.5",1/1,Uttar Pradesh
Sirsa,Moderate,141,"PM
10",1/1,Haryana
Manesar,Moderate,138,"PM
2.5",1/1,Haryana
Rohtak,Moderate,137,"PM
2.5",1/1,Haryana
Meerut,Moderate,131,"O , PM
3 10",3/3,Uttar Pradesh
Gwalior,Moderate,129,"PM
10",3/4,Madhya Pradesh
Vatva,Moderate,125,"PM
2.5",1/1,Gujarat
Hajipur,Moderate,123,"PM
2.5",1/1,Bihar
Patna,Moderate,123,"O , PM
3 10",5/6,Bihar
Nayagarh,Moderate,123,"PM
10",1/1,Odisha
Ahmedabad,Moderate,122,"PM , NO
10 2",8/9,Gujarat
Kota,Moderate,121,"O , PM
3 10",3/3,Rajasthan
Chittorgarh,Moderate,121,"PM
10",1/1,Rajasthan
Pali,Moderate,120,"PM
10",1/1,Rajasthan
