City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Araria,Very Poor,368,"PM
2.5",1/1,Bihar
Tirumala,Poor,209,"O
3",1/1,Andhra Pradesh
Suakati,Moderate,186,"PM
10",1/1,Odisha
Nandesari,Moderate,161,"PM
2.5",1/1,Gujarat
Sri Ganganagar,Moderate,161,"PM
2.5",1/1,Rajasthan
Sagar,Moderate,160,"PM , PM
2.5 10",2/2,Madhya Pradesh
Gummidipoondi,Moderate,155,"PM
2.5",1/1,Tamil Nadu
Mandi Gobindgarh,Moderate,140,"PM
2.5",1/1,Punjab
Baddi,Moderate,138,"PM
10",1/1,Himachal Pradesh
Gaya,Moderate,132,"PM , PM
2.5 10",2/3,Bihar
Manguraha,Moderate,129,CO,1/1,Bihar
Katni,Moderate,118,"PM
10",1/1,Madhya Pradesh
Jhansi,Moderate,109,"PM
10",1/1,Uttar Pradesh
Chandigarh,Satisfactory,100,"CO, PM , PM
10 2.5",3/3,Chandigarh
Saharsa,Satisfactory,99,"PM
10",1/1,Bihar
Damoh,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Rajsamand,Satisfactory,98,"O
3",1/1,Rajasthan
Greater Noida,Satisfactory,96,"PM
10",2/2,Uttar Pradesh
Samastipur,Satisfactory,95,"PM
2.5",1/1,Bihar
Keonjhar,Satisfactory,94,"PM
10",1/1,Odisha
Noida,Satisfactory,92,"O , PM
3 10",4/4,Uttar Pradesh
Vapi,Satisfactory,91,"PM
10",1/1,Gujarat
Muzaffarpur,Satisfactory,91,"PM
10",1/3,Bihar
Rairangpur,Satisfactory,90,"PM
10",1/1,Odisha
Bettiah,Satisfactory,89,CO,1/1,Bihar
Rajgir,Satisfactory,87,CO,1/1,Bihar
Amravati,Satisfactory,86,"PM
10",2/2,Maharashtra
Dhanbad,Satisfactory,86,"PM
10",1/2,Jharkhand
Nagpur,Satisfactory,84,"PM
10",4/4,Maharashtra
Byasanagar,Satisfactory,83,CO,1/1,Odisha
Baran,Satisfactory,83,"PM
10",1/1,Rajasthan
Kota,Satisfactory,82,"PM
10",2/3,Rajasthan
Rupnagar,Satisfactory,82,"PM
10",1/1,Punjab
Dewas,Satisfactory,81,"PM
10",1/1,Madhya Pradesh
Hajipur,Satisfactory,81,"PM
2.5",1/1,Bihar
Brajrajnagar,Satisfactory,81,CO,1/1,Odisha
Jabalpur,Satisfactory,81,"PM , CO, PM
2.5 10",4/4,Madhya Pradesh
Kanchipuram,Satisfactory,80,"PM
10",1/1,Tamil Nadu
Meerut,Satisfactory,80,"O , PM
3 10",3/3,Uttar Pradesh
Durgapur,Satisfactory,80,"PM
10",3/3,West Bengal
Bhopal,Satisfactory,80,"PM
10",3/3,Madhya Pradesh
Patna,Satisfactory,79,"PM , PM
2.5 10",6/6,Bihar
Pithampur,Satisfactory,78,"PM
10",1/1,Madhya Pradesh
Bhiwandi,Satisfactory,78,"PM
10",1/1,Maharashtra
Gorakhpur,Satisfactory,77,"PM
10",1/1,Uttar Pradesh
Visakhapatnam,Satisfactory,77,"PM
10",1/1,Andhra Pradesh
Kanpur,Satisfactory,76,"NO , PM
2 10",3/4,Uttar Pradesh
Bareilly,Satisfactory,76,"PM
10",1/2,Uttar Pradesh
Dausa,Satisfactory,75,"PM
10",1/1,Rajasthan
Bileipada,Satisfactory,75,"PM
10",1/1,Odisha
Jalna,Satisfactory,75,"O
3",1/1,Maharashtra
Korba,Satisfactory,75,"PM
10",2/2,Chhattisgarh
Delhi,Satisfactory,75,"CO, PM
10",38/39,Delhi
Hyderabad,Satisfactory,74,"PM , PM
2.5 10",12/14,Telangana
Dholpur,Satisfactory,74,"PM
10",1/1,Rajasthan
Bhilai,Satisfactory,74,"PM
10",2/3,Chhattisgarh
Nanded,Satisfactory,73,"PM
10",1/1,Maharashtra
Bundi,Satisfactory,73,"PM
10",1/1,Rajasthan
Cuttack,Satisfactory,72,"O
3",1/1,Odisha
Lucknow,Satisfactory,72,"PM , PM
2.5 10",6/6,Uttar Pradesh
Ghaziabad,Satisfactory,71,"CO, PM
10",4/4,Uttar Pradesh
Malegaon,Satisfactory,71,"PM
10",1/1,Maharashtra
Ratlam,Satisfactory,71,"PM
10",1/1,Madhya Pradesh
Ankleshwar,Satisfactory,71,"SO
2",1/1,Gujarat
Tonk,Satisfactory,70,"PM
10",1/1,Rajasthan
Gwalior,Satisfactory,70,"PM
10",3/4,Madhya Pradesh
Navi Mumbai,Satisfactory,70,"PM
10",5/8,Maharashtra
Moradabad,Satisfactory,70,"PM
10",6/7,Uttar Pradesh
Khurja,Satisfactory,70,"PM
10",1/1,Uttar Pradesh
Jaipur,Satisfactory,70,"NO , PM , O
2 10 3",6/6,Rajasthan
Jhalawar,Satisfactory,70,"PM
10",1/1,Rajasthan
Alwar,Satisfactory,69,CO,1/1,Rajasthan
Boisar,Satisfactory,67,"O
3",1/1,Maharashtra
Jaisalmer,Satisfactory,67,CO,1/1,Rajasthan
Kalyan,Satisfactory,67,"PM
10",2/2,Maharashtra
Hanumangarh,Satisfactory,67,"PM
10",1/1,Rajasthan
Pratapgarh,Satisfactory,67,"PM
10",1/1,Uttar Pradesh
Ajmer,Satisfactory,66,CO,1/1,Rajasthan
Arrah,Satisfactory,66,"PM
10",1/1,Bihar
Varanasi,Satisfactory,66,"SO , PM , PM
2 10 2.5",3/4,Uttar Pradesh
Howrah,Satisfactory,66,"NO , PM
2 10",5/5,West Bengal
Akola,Satisfactory,65,"PM
10",1/1,Maharashtra
Maihar,Satisfactory,65,"PM
10",1/1,Madhya Pradesh
Kohima,Satisfactory,65,"SO
2",1/1,Nagaland
Bikaner,Satisfactory,64,CO,1/1,Rajasthan
Dhule,Satisfactory,64,"PM
10",1/1,Maharashtra
Amritsar,Satisfactory,64,"PM
2.5",1/1,Punjab
Baghpat,Satisfactory,64,"PM
10",1/2,Uttar Pradesh
