City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Very Poor,340,"PM
10",2/2,Uttar Pradesh
Singrauli,Very Poor,330,"PM
2.5",1/1,Madhya Pradesh
Ghaziabad,Very Poor,329,"PM
2.5",4/4,Uttar Pradesh
Gurugram,Very Poor,307,"PM
2.5",3/4,Haryana
Yamuna Nagar,Very Poor,302,"PM
2.5",1/1,Haryana
Noida,Poor,288,"PM , PM
10 2.5",4/4,Uttar Pradesh
Mandideep,Poor,275,"PM
2.5",1/1,Madhya Pradesh
Kishanganj,Poor,272,"PM
2.5",1/1,Bihar
Manesar,Poor,268,"PM
2.5",1/1,Haryana
Delhi,Poor,265,"PM , PM
10 2.5",44/46,Delhi
Baghpat,Poor,264,"PM
2.5",1/2,Uttar Pradesh
Agra,Poor,263,"PM , PM
10 2.5",6/6,Uttar Pradesh
Sri Ganganagar,Poor,256,"O
3",1/1,Rajasthan
Bhiwadi,Poor,256,"PM
2.5",2/2,Rajasthan
Muzaffarnagar,Poor,253,"PM
2.5",1/1,Uttar Pradesh
Hapur,Poor,252,"PM
2.5",1/1,Uttar Pradesh
Meerut,Poor,250,"PM , PM
10 2.5",3/3,Uttar Pradesh
Bahadurgarh,Poor,241,"PM
2.5",1/1,Haryana
Damoh,Poor,234,"PM
2.5",1/1,Madhya Pradesh
Dharuhera,Poor,228,"PM
2.5",1/1,Haryana
Faridabad,Poor,224,"PM , PM
10 2.5",3/4,Haryana
Panipat,Poor,216,"PM
2.5",1/1,Haryana
Byrnihat,Poor,211,"PM
2.5",1/1,Meghalaya
Ballabgarh,Poor,210,"PM
2.5",1/1,Haryana
Karnal,Poor,201,"PM
2.5",1/1,Haryana
Nandesari,Moderate,199,"PM
2.5",1/1,Gujarat
Sikar,Moderate,198,"PM
10",1/1,Rajasthan
Kashipur,Moderate,195,"PM
2.5",1/1,Uttarakhand
Bulandshahr,Moderate,193,"PM
2.5",1/1,Uttar Pradesh
Chandrapur,Moderate,192,"PM , O
10 3",2/2,Maharashtra
Agartala,Moderate,191,"PM
2.5",1/2,Tripura
Thane,Moderate,188,"O , PM
3 2.5",2/2,Maharashtra
Kurukshetra,Moderate,186,"PM
10",1/1,Haryana
Ambala,Moderate,185,"PM
2.5",1/1,Haryana
Barbil,Moderate,183,"PM
2.5",1/1,Odisha
Lucknow,Moderate,182,"PM , PM
10 2.5",6/6,Uttar Pradesh
Bikaner,Moderate,181,"O
3",1/1,Rajasthan
Mahad,Moderate,178,"PM
2.5",1/1,Maharashtra
Panchgaon,Moderate,177,"PM
2.5",1/1,Haryana
Rishikesh,Moderate,175,"O
3",1/1,Uttarakhand
Sawai Madhopur,Moderate,175,"O
3",1/1,Rajasthan
Naharlagun,Moderate,172,"PM
2.5",1/1,
Brajrajnagar,Moderate,172,"O
3",1/1,Odisha
Baddi,Moderate,167,"PM
2.5",1/1,Himachal Pradesh
Pithampur,Moderate,162,"O
3",1/1,Madhya Pradesh
Saharsa,Moderate,161,"PM
2.5",1/1,Bihar
Jalore,Moderate,159,"PM
10",1/1,Rajasthan
Bhiwandi,Moderate,159,"PM
10",1/1,Maharashtra
Jind,Moderate,159,"PM
2.5",1/1,Haryana
Kanpur,Moderate,158,"PM
2.5",3/4,Uttar Pradesh
Bileipada,Moderate,156,"PM
2.5",1/1,Odisha
Ulhasnagar,Moderate,156,"PM
10",2/2,Maharashtra
Jaipur,Moderate,155,"PM , PM
10 2.5",6/6,Rajasthan
Barmer,Moderate,153,"O
3",1/1,Rajasthan
Siliguri,Moderate,153,"PM
10",1/1,West Bengal
Kunjemura,Moderate,153,"PM
10",1/1,Chhattisgarh
Gwalior,Moderate,153,"PM
10",3/4,Madhya Pradesh
Gaya,Moderate,151,"PM , PM
10 2.5",2/3,Bihar
Milupara,Moderate,150,"O
3",1/1,Chhattisgarh
Khurja,Moderate,150,"PM
2.5",1/1,Uttar Pradesh
Katni,Moderate,149,"PM
10",1/1,Madhya Pradesh
Nalbari,Moderate,147,"PM
2.5",1/1,Assam
Sangli,Moderate,147,"PM
2.5",1/1,Maharashtra
Bhiwani,Moderate,146,"PM
2.5",1/1,Haryana
Vatva,Moderate,146,"PM
2.5",1/1,Gujarat
Jalandhar,Moderate,145,"PM
10",1/1,Punjab
Chittorgarh,Moderate,145,"PM
2.5",1/1,Rajasthan
Kota,Moderate,144,"PM , PM
10 2.5",3/3,Rajasthan
Chhal,Moderate,143,"O
3",1/1,Chhattisgarh
Virar,Moderate,143,"PM
10",1/1,Maharashtra
Navi Mumbai,Moderate,142,"PM , PM
10 2.5",6/8,Maharashtra
Chhapra,Moderate,142,"PM
10",1/1,Bihar
Moradabad,Moderate,141,"PM , PM
10 2.5",6/7,Uttar Pradesh
Hanumangarh,Moderate,141,"PM
10",1/1,Rajasthan
Badlapur,Moderate,140,"PM
10",1/1,Maharashtra
Surat,Moderate,140,"PM , PM
10 2.5",2/2,Gujarat
Balasore,Moderate,139,"O
3",1/1,Odisha
Nagaur,Moderate,139,"PM
10",1/1,Rajasthan
Tonk,Moderate,139,"PM
10",1/1,Rajasthan
Fatehabad,Moderate,138,"PM
10",1/1,Haryana
Jhalawar,Moderate,137,"PM
10",1/1,Rajasthan
Ankleshwar,Moderate,137,"PM
2.5",1/1,Gujarat
Jodhpur,Moderate,136,"PM , O
10 3",5/5,Rajasthan
Chandigarh,Moderate,134,"PM
2.5",2/3,Chandigarh
Guwahati,Moderate,133,"CO, PM
2.5",3/4,Assam
Gummidipoondi,Moderate,133,"PM
2.5",1/1,Tamil Nadu
Korba,Moderate,131,"PM , PM
10 2.5",2/2,Chhattisgarh
Visakhapatnam,Moderate,131,"PM
10",1/1,Andhra Pradesh
Kaithal,Moderate,130,"PM
2.5",1/1,Haryana
Pune,Moderate,128,"PM , PM
10 2.5",10/13,Maharashtra
Patna,Moderate,128,"PM , PM
10 2.5",6/6,Bihar
Arrah,Moderate,128,"PM
2.5",1/1,Bihar
Narnaul,Moderate,127,"PM
10",1/1,Haryana
Ahmednagar,Moderate,126,"PM
10",1/1,Maharashtra
Bhilwara,Moderate,125,"PM
10",1/1,Rajasthan
Mumbai,Moderate,125,"O
3",19/30,Maharashtra
Gandhinagar,Moderate,124,"PM
10",3/3,Gujarat
Hisar,Moderate,123,"PM
10",1/1,Haryana
Keonjhar,Moderate,123,"PM
10",1/1,Odisha
Dewas,Moderate,122,"NO
2",1/1,Madhya Pradesh
Patiala,Moderate,120,"PM
10",1/1,Punjab
Manguraha,Moderate,120,"PM
10",1/1,Bihar
