City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri Ganganagar,Very Poor,303,"O
3",1/1,Rajasthan
Meerut,Poor,267,"O , PM
3 10",4/4,Uttar Pradesh
Bettiah,Poor,266,"PM
2.5",1/1,Bihar
Greater Noida,Poor,264,"PM
10",2/2,Uttar Pradesh
Bhiwadi,Poor,248,"PM , PM
2.5 10",2/2,Rajasthan
Charkhi Dadri,Poor,244,"PM
2.5",1/1,Haryana
Bikaner,Poor,237,"PM
10",1/1,Rajasthan
Ghaziabad,Poor,234,"PM , O , PM
2.5 3 10",6/6,Uttar Pradesh
Churu,Poor,214,"O
3",1/1,Rajasthan
Manesar,Poor,202,"PM
2.5",1/1,Haryana
Dharuhera,Poor,201,"PM
2.5",1/1,Haryana
Saharsa,Moderate,194,"PM
2.5",1/1,Bihar
Bulandshahr,Moderate,193,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,192,"PM
10",4/4,Uttar Pradesh
Hajipur,Moderate,191,"PM
2.5",1/1,Bihar
Gurugram,Moderate,183,"PM
2.5",4/4,Haryana
Sikar,Moderate,181,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,180,"O
3",1/1,Uttar Pradesh
Faridabad,Moderate,179,"PM
2.5",2/4,Haryana
Byrnihat (Assam),Moderate,179,"PM
2.5",1/1,Meghalaya
Sawai Madhopur,Moderate,176,"O
3",1/1,Rajasthan
Delhi,Moderate,176,"PM , PM
2.5 10",45/47,Delhi
Dausa,Moderate,172,"PM
10",1/1,Rajasthan
Baddi,Moderate,171,"O
3",1/1,Himachal Pradesh
Chittoor,Moderate,171,"PM
2.5",1/1,Andhra Pradesh
Bharatpur,Moderate,165,"O
3",1/1,Rajasthan
Jaipur,Moderate,161,"PM , O
2.5 3",6/6,Rajasthan
Panipat,Moderate,158,"PM
10",1/1,Haryana
Hapur,Moderate,154,"PM
2.5",1/1,Uttar Pradesh
Singrauli,Moderate,154,"PM
10",1/1,Madhya Pradesh
Karauli,Moderate,153,"O
3",1/1,Rajasthan
Khanna,Moderate,153,"PM
2.5",1/1,Punjab
Jind,Moderate,152,CO,1/1,Haryana
Ballabgarh,Moderate,152,"PM
2.5",1/1,Haryana
Chandrapur,Moderate,151,"PM , PM
2.5 10",2/2,Maharashtra
Hanumangarh,Moderate,151,"PM
10",1/1,Rajasthan
Jaisalmer,Moderate,150,"PM
10",1/1,Rajasthan
Jhunjhunu,Moderate,145,"PM
10",1/1,Rajasthan
Kurukshetra,Moderate,145,"PM
10",1/1,Haryana
Gwalior,Moderate,144,"O , PM
3 10",3/4,Madhya Pradesh
Baghpat,Moderate,142,"PM
10",1/2,Uttar Pradesh
Mehsana,Moderate,136,"PM
10",1/1,Gujarat
Nagpur,Moderate,130,"PM , PM
2.5 10",4/4,Maharashtra
Bhilai,Moderate,128,"O , CO, PM
3 10",3/3,Chhattisgarh
Bahadurgarh,Moderate,128,"PM
2.5",1/1,Haryana
Gummidipoondi,Moderate,126,"PM
2.5",1/1,Tamil Nadu
Rajkot,Moderate,124,"PM
2.5",1/1,Gujarat
Nagaur,Moderate,122,"PM
10",1/1,Rajasthan
Jalandhar,Moderate,121,"PM
2.5",1/1,Punjab
Yamuna Nagar,Moderate,119,"PM
2.5",1/1,Haryana
Fatehabad,Moderate,119,"PM
10",1/1,Haryana
Mandideep,Moderate,117,"PM
10",1/1,Madhya Pradesh
Kanpur,Moderate,116,"PM , PM
2.5 10",3/4,Uttar Pradesh
Bhilwara,Moderate,116,"PM
10",1/1,Rajasthan
Patna,Moderate,115,"PM
10",5/6,Bihar
Lucknow,Moderate,114,"PM , PM
2.5 10",6/6,Uttar Pradesh
Tonk,Moderate,114,"PM
10",1/1,Rajasthan
