City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Pithampur,Poor,203,"PM
10",1/1,
Leh,Moderate,198,CO,1/1,Ladakh
Bikaner,Moderate,183,"PM
10",1/1,
Purnia,Moderate,161,"PM
2.5",1/1,Bihar
Mandi gobindgarh,Moderate,155,"PM
2.5",1/1,
Pali,Moderate,155,"PM
2.5",1/1,
Jind,Moderate,154,"PM
2.5",1/1,
Sri ganganagar,Moderate,153,"PM
2.5",1/1,Rajasthan
Panipat,Moderate,153,"PM
2.5",1/1,Haryana
Yamuna nagar,Moderate,143,"PM
2.5",1/1,Haryana
Gurugram,Moderate,140,"PM
2.5",4/4,Haryana
Udaipur,Moderate,138,"PM
10",1/1,
Vatva,Moderate,138,"PM
2.5",1/1,
Nagaur,Moderate,134,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,133,"PM
2.5",1/1,
Kaithal,Moderate,131,"PM
2.5",1/1,Haryana
Ambernath,Moderate,124,"PM
10",1/1,
Sirsa,Moderate,120,"PM
10",1/1,Haryana
Churu,Moderate,119,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,116,"PM
2.5",1/1,Rajasthan
Parbhani,Moderate,116,"PM
10",1/1,Maharashtra
Jodhpur,Moderate,113,"PM
10",5/5,
Ahmedabad,Moderate,112,"PM
10",8/9,Gujarat
Chhapra,Moderate,109,"PM
10",1/1,Gujarat
Bhilwara,Moderate,107,"PM
10",1/1,Rajasthan
Ulhasnagar,Moderate,107,"PM
2.5",1/2,Maharashtra
Ambala,Moderate,103,"PM
10",1/1,Haryana
Ludhiana,Moderate,102,"PM
2.5",1/1,Punjab
Eloor,Moderate,102,CO,1/1,
Jalore,Moderate,102,"PM
10",1/1,
Rajsamand,Satisfactory,100,"PM
10",1/1,Rajasthan
Gandhinagar,Satisfactory,99,"PM
10",3/3,Gujarat
Baddi,Satisfactory,99,"PM
10",1/1,
Byrnihat (Assam),Satisfactory,97,"PM
2.5",1/1,
Rohtak,Satisfactory,96,"PM
10",1/1,
Satara,Satisfactory,96,"PM
10",1/1,
Modinagar,Satisfactory,95,"O
3",1/1,Rajasthan
Chittorgarh,Satisfactory,95,"PM
10",1/1,Rajasthan
Faridabad,Satisfactory,94,"PM , CO
10",3/4,
Vadodara,Satisfactory,94,"PM
10",1/1,Gujarat
Amritsar,Satisfactory,93,"PM
10",1/1,Punjab
Mandideep,Satisfactory,92,"PM
10",1/1,
Gaya,Satisfactory,91,"PM , NO2
2.5",2/3,Bihar
Bhiwani,Satisfactory,90,"PM
2.5",1/1,Haryana
Nanded,Satisfactory,90,"PM
10",1/1,Maharashtra
Bhavnagar,Satisfactory,89,"PM
10",1/1,Gujarat
Hisar,Satisfactory,89,"PM
10",1/1,
Pune,Satisfactory,88,"PM
10",6/9,
Malegaon,Satisfactory,88,"PM
10",1/1,
Mehsana,Satisfactory,88,"PM
10",1/1,Gujarat
Gajraula,Satisfactory,87,CO,1/1,Uttar Pradesh
Jhunjhunu,Satisfactory,87,"PM
10",1/1,
Sikar,Satisfactory,87,"PM
10",1/1,Rajasthan
Noida,Satisfactory,87,"PM
10",4/4,
Rajkot,Satisfactory,85,"PM
10",1/1,
Hingoli,Satisfactory,84,"PM
10",1/1,
Jhalawar,Satisfactory,83,CO,1/1,
Charkhi dadri,Satisfactory,83,"PM
2.5",1/1,Haryana
Jalandhar,Satisfactory,83,"PM
2.5",1/1,Punjab
Ajmer,Satisfactory,82,"PM
10",1/1,Rajasthan
Banswara,Satisfactory,81,"PM
10",1/1,
"Aurangabad
(Maharashtra)",Satisfactory,81,"PM
2.5",3/3,
Kurukshetra,Satisfactory,81,"PM
10",1/1,Haryana
Beed,Satisfactory,80,"PM
10",1/1,Maharashtra
Paradeep,Satisfactory,79,CO,1/1,
Nalbari,Satisfactory,79,"PM
2.5",1/1,Assam
Bhiwandi,Satisfactory,79,"PM
10",1/1,Maharashtra
Bahadurgarh,Satisfactory,79,"PM
10",1/1,
Delhi,Satisfactory,78,"NO2, PM
10",42/46,National Capital Territory of Delhi
Dombivli,Satisfactory,77,CO,1/1,
Pimpri-chinchwad,Satisfactory,77,"PM
10",6/8,
Tirupati,Satisfactory,77,"PM
10",1/1,Andhra Pradesh
Nandesari,Satisfactory,77,"PM
10",1/1,Gujarat
Surat,Satisfactory,77,"PM
10",2/2,Gujarat
Chennai,Satisfactory,76,"PM
10",7/9,Tamil Nadu
Araria,Satisfactory,76,"PM
2.5",1/1,Bihar
Baraut,Satisfactory,76,"PM
2.5",1/1,
Patiala,Satisfactory,76,"PM
10",1/1,Punjab
Palwal,Satisfactory,75,CO,1/1,Haryana
Raebareli,Satisfactory,75,CO,1/2,
Jaipur,Satisfactory,75,"CO, O , PM
3 10",4/6,Rajasthan
Angul,Satisfactory,75,NO2,1/1,Odisha
Khanna,Satisfactory,74,CO,1/1,Punjab
Fatehabad,Satisfactory,74,"PM
10",1/1,
Ghaziabad,Satisfactory,73,"PM , CO
10",6/7,Uttar Pradesh
Jalgaon,Satisfactory,73,"PM
2.5",1/1,Maharashtra
