City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Singrauli,Very Poor,315,"PM
10",1/1,Madhya Pradesh
Panchgaon,Very Poor,301,"PM
2.5",1/1,Haryana
Meerut,Poor,293,"PM , O , PM
2.5 3 10",4/4,Uttar Pradesh
Charkhi Dadri,Poor,284,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Poor,276,"PM
2.5",1/1,Punjab
Bikaner,Poor,269,"PM
10",1/1,Rajasthan
Jind,Poor,265,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,248,"PM
10",1/1,Uttar Pradesh
Kaithal,Poor,244,"PM
2.5",1/1,Haryana
Ghaziabad,Poor,243,"PM , PM
2.5 10",5/6,Uttar Pradesh
Sri Ganganagar,Poor,242,"O
3",1/1,Rajasthan
Greater Noida,Poor,239,"PM
10",2/2,Uttar Pradesh
Ambala,Poor,236,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,230,"PM
10",1/1,Haryana
Dausa,Poor,225,"PM
10",1/1,Rajasthan
Baddi,Poor,220,"PM
10",1/1,Himachal Pradesh
Churu,Poor,218,"PM
10",1/1,Rajasthan
Ballabgarh,Poor,216,"PM
10",1/1,Haryana
Hapur,Poor,208,"PM
10",1/1,Uttar Pradesh
Noida,Poor,204,"PM
10",4/4,Uttar Pradesh
Panchkula,Moderate,197,"PM
2.5",1/1,Haryana
Baghpat,Moderate,189,"PM
10",1/2,Uttar Pradesh
Bulandshahr,Moderate,189,"PM
10",1/1,Uttar Pradesh
Bahadurgarh,Moderate,189,"PM
2.5",1/1,Haryana
Chandrapur,Moderate,188,"PM , PM
2.5 10",2/2,Maharashtra
Delhi,Moderate,183,"PM
10",45/47,Delhi
Manesar,Moderate,180,"PM
2.5",1/1,Haryana
Byrnihat (Assam),Moderate,179,"PM
2.5",1/1,Meghalaya
Faridabad,Moderate,175,"PM , PM
2.5 10",3/4,Haryana
Mandideep,Moderate,171,"PM
2.5",1/1,Madhya Pradesh
Raebareli,Moderate,170,"O
3",1/1,Uttar Pradesh
Sikar,Moderate,170,"PM
10",1/1,Rajasthan
Milupara,Moderate,169,"O
3",1/1,Chhattisgarh
Khanna,Moderate,165,"PM
2.5",1/1,Punjab
Hanumangarh,Moderate,164,"PM
10",1/1,Rajasthan
Moradabad,Moderate,163,"PM
10",6/7,Uttar Pradesh
Bhiwani,Moderate,162,"PM
2.5",1/1,Haryana
Jaipur,Moderate,162,"PM , PM
2.5 10",5/6,Rajasthan
Jhunjhunu,Moderate,161,"PM
10",1/1,Rajasthan
Karnal,Moderate,160,"PM
2.5",1/1,Haryana
Jaisalmer,Moderate,160,"PM
10",1/1,Rajasthan
Nagaur,Moderate,160,"PM
10",1/1,Rajasthan
Bhiwadi,Moderate,156,"PM
10",2/2,Rajasthan
Yamuna Nagar,Moderate,152,"PM
10",1/1,Haryana
Visakhapatnam,Moderate,152,"PM
10",1/1,Andhra Pradesh
Karauli,Moderate,151,"PM
10",1/1,Rajasthan
Mehsana,Moderate,150,"PM
10",1/1,Gujarat
Pali,Moderate,150,"PM
10",1/1,Rajasthan
Dhanbad,Moderate,149,"NO
2",1/2,Jharkhand
Patiala,Moderate,145,"PM
10",1/1,Punjab
Lucknow,Moderate,145,"PM , PM
2.5 10",5/6,Uttar Pradesh
Tonk,Moderate,142,"PM
10",1/1,Rajasthan
Dharuhera,Moderate,140,"PM
2.5",1/1,Haryana
Barbil,Moderate,139,"PM
10",1/1,Odisha
Barmer,Moderate,138,"PM
10",1/1,Rajasthan
Gurugram,Moderate,138,"PM , PM
2.5 10",4/4,Haryana
Jodhpur,Moderate,137,"PM
10",5/5,Rajasthan
Dehradun,Moderate,133,"PM
10",1/1,Uttarakhand
Pithampur,Moderate,132,"PM
10",1/1,Madhya Pradesh
Khurja,Moderate,131,"PM
10",1/1,Uttar Pradesh
Bileipada,Moderate,131,"PM
10",1/1,Odisha
Jorapokhar,Moderate,131,"PM
10",1/1,Jharkhand
Gwalior,Moderate,126,"PM
10",3/4,Madhya Pradesh
Amaravati,Moderate,126,"PM
10",1/1,Andhra Pradesh
Vatva,Moderate,125,"PM
2.5",1/1,Gujarat
Agra,Moderate,122,"PM , PM
2.5 10",6/6,Uttar Pradesh
Baran,Moderate,120,"PM
10",1/1,Rajasthan
Bhopal,Moderate,120,"PM
10",3/3,Madhya Pradesh
Raipur,Moderate,119,"PM
10",4/4,Chhattisgarh
Angul,Moderate,118,"PM
10",1/1,Odisha
Pratapgarh,Moderate,117,"PM
10",1/1,Uttar Pradesh
Jalore,Moderate,116,"PM
10",1/1,Rajasthan
Ajmer,Moderate,116,"PM
10",1/1,Rajasthan
Alwar,Moderate,116,"PM
10",1/1,Rajasthan
Bhilwara,Moderate,115,"PM
10",1/1,Rajasthan
Byasanagar,Moderate,113,CO,1/1,Odisha
Katni,Moderate,113,"PM
10",1/1,Madhya Pradesh
Fatehabad,Moderate,112,"PM
10",1/1,Haryana
Dewas,Moderate,112,"PM
10",1/1,Madhya Pradesh
Udaipur,Moderate,112,"PM
10",1/1,Rajasthan
Firozabad,Moderate,112,"PM
10",2/2,Uttar Pradesh
Baripada,Moderate,111,"PM
10",1/1,Odisha
Ratlam,Moderate,110,"PM
10",1/1,Madhya Pradesh
Bharatpur,Moderate,110,"PM
10",1/1,Rajasthan
Ahmedabad,Moderate,109,"PM
10",8/9,Gujarat
Gandhinagar,Moderate,107,"PM
10",3/3,Gujarat
Nayagarh,Moderate,106,"PM
10",1/1,Odisha
Sirohi,Moderate,104,"PM
10",1/1,Rajasthan
Suakati,Moderate,104,"PM
10",1/1,Odisha
Kanpur,Moderate,104,"PM , PM
2.5 10",3/4,Uttar Pradesh
Nagpur,Moderate,103,"PM
10",4/4,Maharashtra
Amritsar,Moderate,103,"PM
10",1/1,Punjab
Mandikhera,Moderate,102,CO,1/1,Haryana
Chandigarh,Moderate,102,"PM
10",2/3,Chandigarh
Gummidipoondi,Moderate,101,"PM
10",1/1,Tamil Nadu
Malegaon,Moderate,101,"PM
10",1/1,Maharashtra
Rairangpur,Moderate,101,"PM
10",1/1,Odisha
Varanasi,Satisfactory,100,"PM
10",4/4,Uttar Pradesh
Hajipur,Satisfactory,100,"PM
2.5",1/1,Bihar
Kalyan,Satisfactory,100,CO,1/2,Maharashtra
Manguraha,Satisfactory,100,"PM
2.5",1/1,Bihar
Agartala,Satisfactory,99,"PM
10",1/2,Tripura
Akola,Satisfactory,99,"PM
10",1/1,Maharashtra
Dholpur,Satisfactory,99,"PM
10",1/1,Rajasthan
"Aurangabad
(Maharashtra)",Satisfactory,98,"PM
10",2/3,Maharashtra
Panipat,Satisfactory,98,"PM
10",1/1,Haryana
Bareilly,Satisfactory,97,"SO , PM
2 10",2/2,Uttar Pradesh
Jabalpur,Satisfactory,97,"O , PM
3 10",4/4,Madhya Pradesh
Kota,Satisfactory,96,"PM
10",3/3,Rajasthan
Sirsa,Satisfactory,96,"O
3",1/1,Haryana
Jhalawar,Satisfactory,96,"PM
10",1/1,Rajasthan
Bhagalpur,Satisfactory,96,"PM
10",2/2,Bihar
Asansol,Satisfactory,96,"SO , PM , CO
2 10",4/4,West Bengal
Gaya,Satisfactory,96,"PM
10",2/3,Bihar
