City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Moderate,185,"O
3",1/4,Haryana
Cuttack,Moderate,174,CO,1/1,Odisha
Aurangabad (Bihar),Moderate,155,"PM
10",1/1,Bihar
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Jalore,Moderate,114,"PM
10",1/1,Rajasthan
Eloor,Moderate,112,CO,1/1,Kerala
Buxar,Moderate,108,"O
3",1/1,Bihar
Gummidipoondi,Moderate,104,"PM
2.5",1/1,Tamil Nadu
Bareilly,Satisfactory,100,"SO
2",1/2,Uttar Pradesh
Greater Noida,Satisfactory,100,"PM
10",1/2,Uttar Pradesh
Jhansi,Satisfactory,99,"PM
2.5",1/1,Uttar Pradesh
Rajsamand,Satisfactory,97,"O
3",1/1,Rajasthan
Barmer,Satisfactory,96,"PM
10",1/1,Rajasthan
Jodhpur,Satisfactory,96,"PM
10",5/5,Rajasthan
Banswara,Satisfactory,95,"PM
10",1/1,Rajasthan
Mandideep,Satisfactory,95,"PM
10",1/1,Madhya Pradesh
Bihar Sharif,Satisfactory,91,"PM
2.5",1/1,Bihar
Pali,Satisfactory,90,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,90,"PM
10",1/1,Andhra Pradesh
Bikaner,Satisfactory,90,"PM
10",1/1,Rajasthan
Firozabad,Satisfactory,88,"PM
10",1/2,Uttar Pradesh
Rajgir,Satisfactory,88,CO,1/1,Bihar
Brajrajnagar,Satisfactory,87,CO,1/1,Odisha
Hapur,Satisfactory,85,"NO
2",1/1,Uttar Pradesh
Katihar,Satisfactory,85,CO,1/1,Bihar
Chennai,Satisfactory,84,"PM , CO
10",6/9,Tamil Nadu
Sri Ganganagar,Satisfactory,81,"PM
10",1/1,Rajasthan
Kadapa,Satisfactory,79,"PM
2.5",1/1,Andhra Pradesh
Vatva,Satisfactory,77,"PM
10",1/1,Gujarat
Delhi,Satisfactory,77,"PM , PM
10 2.5",36/39,Delhi
Muzaffarnagar,Satisfactory,77,"PM
2.5",1/1,Uttar Pradesh
Mandi Gobindgarh,Satisfactory,76,"PM
10",1/1,Punjab
Bhiwadi,Satisfactory,76,"PM , PM
10 2.5",2/2,Rajasthan
Araria,Satisfactory,75,CO,1/1,Bihar
Nalbari,Satisfactory,75,"PM
2.5",1/1,Assam
Jaisalmer,Satisfactory,75,"PM
10",1/1,Rajasthan
Ghaziabad,Satisfactory,74,"PM , PM
10 2.5",4/4,Uttar Pradesh
Kota,Satisfactory,72,"PM
10",3/3,Rajasthan
Moradabad,Satisfactory,71,"PM , PM
10 2.5",5/7,Uttar Pradesh
Jorapokhar,Satisfactory,70,CO,1/1,Jharkhand
Kohima,Satisfactory,68,"SO
2",1/1,Nagaland
Noida,Satisfactory,68,"PM , PM
10 2.5",3/4,Uttar Pradesh
Motihari,Satisfactory,67,"PM
2.5",1/1,Bihar
Katni,Satisfactory,67,"PM
10",1/1,Madhya Pradesh
Baddi,Satisfactory,66,"PM
10",1/1,Himachal Pradesh
Chittoor,Satisfactory,66,"PM
2.5",1/1,Andhra Pradesh
Chandrapur,Satisfactory,66,"PM , PM
10 2.5",2/2,Maharashtra
Ajmer,Satisfactory,65,"PM
10",1/1,Rajasthan
Singrauli,Satisfactory,64,"PM
2.5",1/1,Madhya Pradesh
Nagaur,Satisfactory,63,"PM
10",1/1,Rajasthan
Bhagalpur,Satisfactory,62,"SO
2",2/2,Bihar
Udaipur,Satisfactory,62,"PM
2.5",1/1,Rajasthan
Pithampur,Satisfactory,61,"PM
2.5",1/1,Madhya Pradesh
Hajipur,Satisfactory,61,"O
3",1/1,Bihar
Parbhani,Satisfactory,61,CO,1/1,Maharashtra
Ankleshwar,Satisfactory,61,"SO
2",1/1,Gujarat
Ahmedabad,Satisfactory,61,"PM , CO
10",9/9,Gujarat
Ulhasnagar,Satisfactory,61,"PM
10",1/1,Maharashtra
Sagar,Satisfactory,60,"PM
10",2/2,Madhya Pradesh
Vapi,Satisfactory,60,"PM
10",1/1,Gujarat
Sasaram,Satisfactory,60,"PM
10",1/1,Bihar
Patna,Satisfactory,60,"PM , CO
10",4/6,Bihar
Amritsar,Satisfactory,60,"PM
10",1/1,Punjab
