City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gurugram,Very Poor,366,"PM
2.5",3/4,Haryana
Ghaziabad,Very Poor,359,"PM , PM
2.5 10",4/4,Uttar Pradesh
Narnaul,Very Poor,343,"PM
2.5",1/1,Haryana
Noida,Very Poor,335,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,322,"PM , PM
2.5 10",38/40,Delhi
Dharuhera,Very Poor,317,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,314,"PM , PM
2.5 10",2/2,Rajasthan
Greater Noida,Very Poor,314,"PM
10",2/2,Uttar Pradesh
Angul,Very Poor,311,"O
3",1/1,Odisha
Manesar,Very Poor,307,"PM
2.5",1/1,Haryana
Singrauli,Poor,287,"PM
2.5",1/1,Madhya Pradesh
Ballabgarh,Poor,287,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,286,"O
3",2/2,Odisha
Cuttack,Poor,271,"O
3",1/1,Odisha
Bhiwani,Poor,249,"PM
2.5",1/1,Haryana
Faridabad,Poor,243,"PM
2.5",3/4,Haryana
Baripada,Poor,240,"PM
2.5",1/1,Odisha
Vatva,Poor,237,"PM
2.5",1/1,Gujarat
Byasanagar,Poor,234,"O
3",1/1,Odisha
Charkhi Dadri,Poor,233,"PM
2.5",1/1,Haryana
Sikar,Poor,230,"PM
2.5",1/1,Rajasthan
Meerut,Poor,230,"PM
2.5",3/3,Uttar Pradesh
Baghpat,Poor,227,"PM
2.5",1/2,Uttar Pradesh
Visakhapatnam,Poor,225,"PM
10",1/1,Andhra Pradesh
Mandideep,Poor,224,"PM
2.5",1/1,Madhya Pradesh
Muzaffarnagar,Poor,220,"PM
2.5",1/1,Uttar Pradesh
Tonk,Poor,220,"PM
2.5",1/1,Rajasthan
Kota,Poor,219,"PM
2.5",3/3,Rajasthan
Bikaner,Poor,219,"PM
10",1/1,Rajasthan
Rohtak,Poor,218,"PM
2.5",1/1,Haryana
Virar,Poor,214,"PM
2.5",1/1,Maharashtra
Pithampur,Poor,213,"PM
2.5",1/1,Madhya Pradesh
