City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Severe,454,"PM
10",2/2,Uttar Pradesh
Ghaziabad,Severe,434,"PM , PM
2.5 10",4/4,Uttar Pradesh
Hapur,Very Poor,398,"PM
2.5",1/1,Uttar Pradesh
Baghpat,Very Poor,397,"PM
2.5",1/2,Uttar Pradesh
Noida,Very Poor,390,"PM , PM
2.5 10",4/4,Uttar Pradesh
Meerut,Very Poor,376,"PM , PM
2.5 10",3/3,Uttar Pradesh
Delhi,Very Poor,374,"PM
2.5",37/39,Delhi
Bhiwadi,Very Poor,359,"PM
2.5",2/2,Rajasthan
Mandideep,Very Poor,348,"PM
2.5",1/1,Madhya Pradesh
Sonipat,Very Poor,344,"PM
2.5",1/1,Haryana
Khurja,Very Poor,343,"PM
2.5",1/1,Uttar Pradesh
Bulandshahr,Very Poor,334,"PM
2.5",1/1,Uttar Pradesh
Manesar,Very Poor,328,"PM
2.5",1/1,Haryana
Charkhi Dadri,Very Poor,313,"PM
2.5",1/1,Haryana
Muzaffarnagar,Very Poor,309,"PM
2.5",1/1,Uttar Pradesh
Rohtak,Very Poor,309,"PM
2.5",1/1,Haryana
Pithampur,Poor,276,"PM
2.5",1/1,Madhya Pradesh
Gurugram,Poor,272,"PM
2.5",4/4,Haryana
Dharuhera,Poor,263,"PM
2.5",1/1,Haryana
Narnaul,Poor,259,"PM
2.5",1/1,Haryana
Cuttack,Poor,255,"PM
2.5",1/1,Odisha
Fatehabad,Poor,250,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,244,"O , PM
3 2.5",2/2,Odisha
Karnal,Poor,243,"PM
2.5",1/1,Haryana
Gwalior,Poor,241,"O , PM
3 2.5",3/4,Madhya Pradesh
Tonk,Poor,233,"PM
10",1/1,Rajasthan
Mandikhera,Poor,231,"PM
2.5",1/1,Haryana
Kota,Poor,231,"PM
2.5",3/3,Rajasthan
Sikar,Poor,231,"PM
10",1/1,Rajasthan
Ambala,Poor,228,"PM
2.5",1/1,Haryana
Angul,Poor,228,"PM
2.5",1/1,Odisha
Gummidipoondi,Poor,227,"PM
2.5",1/1,Tamil Nadu
Nagaur,Poor,227,"PM
10",1/1,Rajasthan
Sangli,Poor,224,"PM
2.5",1/1,Maharashtra
Sawai Madhopur,Poor,223,"O
3",1/1,Rajasthan
Bhopal,Poor,221,"PM
2.5",3/3,Madhya Pradesh
Sri Ganganagar,Poor,217,"PM
10",1/1,Rajasthan
Kurukshetra,Poor,213,"PM
2.5",1/1,Haryana
Faridabad,Poor,212,"PM
2.5",2/4,Haryana
Katni,Poor,210,"PM
2.5",1/1,Madhya Pradesh
Parbhani,Poor,208,"PM
2.5",1/1,Maharashtra
Jhalawar,Poor,208,"PM
2.5",1/1,Rajasthan
Churu,Poor,206,"PM
10",1/1,Rajasthan
Nanded,Poor,205,"PM
2.5",1/1,Maharashtra
Prayagraj,Poor,204,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bikaner,Moderate,200,"PM
10",1/1,Rajasthan
Hanumangarh,Moderate,199,"PM
2.5",1/1,Rajasthan
