City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Delhi,Very Poor,345,"PM , PM
2.5 10",38/39,Delhi
Noida,Very Poor,325,"PM
2.5",4/4,Uttar Pradesh
Rohtak,Very Poor,320,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,316,"PM
2.5",4/4,Uttar Pradesh
Narnaul,Very Poor,311,"PM
2.5",1/1,Haryana
Bahadurgarh,Very Poor,306,"PM
2.5",1/1,Haryana
Dharuhera,Very Poor,305,"PM
2.5",1/1,Haryana
Nandesari,Very Poor,303,"PM
2.5",1/1,Gujarat
Ballabgarh,Very Poor,303,"PM
2.5",1/1,Haryana
Hapur,Poor,298,"PM
2.5",1/1,Uttar Pradesh
Gurugram,Poor,295,"PM , PM
2.5 10",3/4,Haryana
Charkhi Dadri,Poor,290,"PM
2.5",1/1,Haryana
Greater Noida,Poor,282,"PM
2.5",2/2,Uttar Pradesh
Baddi,Poor,280,"O
3",1/1,Himachal Pradesh
Dhule,Poor,274,"PM
2.5",1/1,Maharashtra
Manesar,Poor,265,"PM
2.5",1/1,Haryana
Baghpat,Poor,264,"PM
2.5",1/2,Uttar Pradesh
Meerut,Poor,260,"PM , PM
2.5 10",3/3,Uttar Pradesh
Vapi,Poor,256,"PM
2.5",1/1,Gujarat
Bhiwadi,Poor,254,"PM , PM
2.5 10",2/2,Rajasthan
Dholpur,Poor,252,"PM
2.5",1/1,Rajasthan
Bulandshahr,Poor,252,"PM
2.5",1/1,Uttar Pradesh
Kalyan,Poor,249,"PM
2.5",1/2,Maharashtra
Jind,Poor,248,"PM
2.5",1/1,Haryana
Belapur,Poor,242,"PM
2.5",1/1,Maharashtra
Hajipur,Poor,236,"PM
2.5",1/1,Bihar
Bikaner,Poor,231,"PM
10",1/1,Rajasthan
Khurja,Poor,221,"PM
10",1/1,Uttar Pradesh
Sri Ganganagar,Poor,220,"PM
2.5",1/1,Rajasthan
Dhanbad,Poor,215,"PM
10",1/2,Jharkhand
Kurukshetra,Poor,208,"PM
2.5",1/1,Haryana
Mandideep,Poor,208,"PM
10",1/1,Madhya Pradesh
Mandi Gobindgarh,Poor,207,"PM
2.5",1/1,Punjab
Bathinda,Poor,204,"PM
2.5",1/1,Punjab
Sagar,Poor,203,"PM
2.5",1/2,Madhya Pradesh
Siwan,Poor,202,"PM
2.5",1/1,Bihar
Pimpri-Chinchwad,Moderate,200,"PM
2.5",4/4,Maharashtra
Panipat,Moderate,198,"PM
2.5",1/1,Haryana
Pithampur,Moderate,198,"PM
2.5",1/1,Madhya Pradesh
Jalandhar,Moderate,196,"PM
2.5",1/1,Punjab
Kanpur,Moderate,194,"PM
2.5",3/4,Uttar Pradesh
Mira-Bhayandar,Moderate,192,"PM
2.5",1/1,Maharashtra
Jhunjhunu,Moderate,190,"PM
10",1/1,Rajasthan
Nanded,Moderate,189,"PM
2.5",1/1,Maharashtra
Navi Mumbai,Moderate,189,"PM
2.5",4/8,Maharashtra
Hisar,Moderate,188,"PM
2.5",1/1,Haryana
Mumbai,Moderate,188,"PM , PM
2.5 10",26/30,Maharashtra
Muzaffarnagar,Moderate,187,"PM
2.5",1/1,Uttar Pradesh
Tonk,Moderate,186,"PM
2.5",1/1,Rajasthan
Kota,Moderate,186,"O , PM
3 2.5",3/3,Rajasthan
Sonipat,Moderate,185,"PM
2.5",1/1,Haryana
Virar,Moderate,185,"PM
2.5",1/1,Maharashtra
Gaya,Moderate,184,"PM , PM
2.5 10",3/3,Bihar
Sangli,Moderate,184,"PM
2.5",1/1,Maharashtra
Vatva,Moderate,183,"PM
2.5",1/1,Gujarat
Faridabad,Moderate,182,"PM , PM
2.5 10",2/4,Haryana
Bhiwani,Moderate,180,"PM
2.5",1/1,Haryana
Jaipur,Moderate,180,"PM
2.5",6/6,Rajasthan
Gwalior,Moderate,179,"PM , PM
2.5 10",3/4,Madhya Pradesh
Panchkula,Moderate,177,"PM
2.5",1/1,Haryana
Nashik,Moderate,176,"PM
2.5",4/4,Maharashtra
Sikar,Moderate,173,"PM
2.5",1/1,Rajasthan
Pune,Moderate,170,"PM
2.5",7/13,Maharashtra
Thiruvananthapuram,Moderate,169,"PM
2.5",1/2,Kerala
