City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Thoothukudi,Severe,406,"PM
10",1/1,Tamil Nadu
Rohtak,Very Poor,329,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,325,"PM , PM
10 2.5",4/4,Uttar Pradesh
Siwan,Very Poor,324,"PM
2.5",1/1,Bihar
Noida,Very Poor,304,"PM , PM
10 2.5",4/4,Uttar Pradesh
Hapur,Poor,299,"PM
2.5",1/1,Uttar Pradesh
Kaithal,Poor,294,"PM
2.5",1/1,Haryana
Meerut,Poor,292,"PM , PM
10 2.5",3/3,Uttar Pradesh
Delhi,Poor,291,"PM , PM
10 2.5",38/39,Delhi
Bhiwani,Poor,287,"PM
2.5",1/1,Haryana
Baghpat,Poor,279,"PM
2.5",1/2,Uttar Pradesh
Jind,Poor,275,"PM
2.5",1/1,Haryana
Karnal,Poor,270,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,266,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,265,"PM
2.5",1/1,Uttar Pradesh
Bulandshahr,Poor,264,"PM
2.5",1/1,Uttar Pradesh
Ambala,Poor,264,"PM
2.5",1/1,Haryana
Greater Noida,Poor,262,"PM
2.5",2/2,Uttar Pradesh
Hajipur,Poor,256,"PM
2.5",1/1,Bihar
Charkhi Dadri,Poor,252,"PM
2.5",1/1,Haryana
Khurja,Poor,238,"PM
2.5",1/1,Uttar Pradesh
Khanna,Poor,237,"PM
2.5",1/1,Punjab
Bhiwadi,Poor,236,"PM , PM
10 2.5",2/2,Rajasthan
Yamuna Nagar,Poor,229,"PM
2.5",1/1,Haryana
Dharuhera,Poor,227,"PM
2.5",1/1,Haryana
Baddi,Poor,219,"O
3",1/1,Himachal Pradesh
Gurugram,Poor,219,"PM , PM
10 2.5",4/4,Haryana
Howrah,Poor,217,"PM
2.5",4/5,West Bengal
Narnaul,Poor,216,"PM
2.5",1/1,Haryana
Barrackpore,Poor,204,"PM
2.5",1/1,West Bengal
Ludhiana,Poor,202,"PM
2.5",1/1,Punjab
Kolkata,Moderate,199,"PM
2.5",7/7,West Bengal
Haldia,Moderate,197,"PM
2.5",1/1,West Bengal
Patna,Moderate,197,"PM , PM
10 2.5",6/6,Bihar
Faridabad,Moderate,194,"PM
2.5",3/4,Haryana
Moradabad,Moderate,189,"PM , PM
10 2.5",6/7,Uttar Pradesh
Singrauli,Moderate,189,"PM
2.5",1/1,Madhya Pradesh
Gaya,Moderate,183,"PM , PM
10 2.5",3/3,Bihar
Patiala,Moderate,183,"PM
2.5",1/1,Punjab
Bathinda,Moderate,182,"PM
2.5",1/1,Punjab
Balasore,Moderate,182,"PM
2.5",1/1,Odisha
Kashipur,Moderate,181,"PM
2.5",1/1,Uttarakhand
Sirsa,Moderate,179,"PM
2.5",1/1,Haryana
Panchkula,Moderate,177,"PM
2.5",1/1,Haryana
Asansol,Moderate,175,"PM
2.5",3/4,West Bengal
Bhagalpur,Moderate,168,"PM
2.5",1/2,Bihar
Churu,Moderate,162,"PM
10",1/1,Rajasthan
Barbil,Moderate,157,"PM
2.5",1/1,Odisha
Jalandhar,Moderate,155,"PM
2.5",1/1,Punjab
Durgapur,Moderate,153,"PM , PM
10 2.5",3/3,West Bengal
Baripada,Moderate,152,"PM
2.5",1/1,Odisha
Bettiah,Moderate,151,"PM
2.5",1/1,Bihar
Chhal,Moderate,150,"O
3",1/1,Chhattisgarh
Lucknow,Moderate,149,"PM , PM
10 2.5",6/6,Uttar Pradesh
Katni,Moderate,148,"PM
10",1/1,Madhya Pradesh
Jabalpur,Moderate,147,"O , PM
3 2.5",4/4,Madhya Pradesh
Angul,Moderate,144,"PM
2.5",1/1,Odisha
Gummidipoondi,Moderate,143,"PM
2.5",1/1,Tamil Nadu
Ballabgarh,Moderate,141,"PM
2.5",1/1,Haryana
Amritsar,Moderate,140,"PM
2.5",1/1,Punjab
Keonjhar,Moderate,138,"PM
10",1/1,Odisha
Cuttack,Moderate,138,"PM
2.5",1/1,Odisha
Sikar,Moderate,138,"PM
10",1/1,Rajasthan
Jhunjhunu,Moderate,137,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Moderate,137,"PM
10",1/1,Punjab
Nagaur,Moderate,135,"PM
10",1/1,Rajasthan
Talcher,Moderate,132,"PM
2.5",1/1,Odisha
Palwal,Moderate,131,"PM
2.5",1/1,Haryana
Bhubaneswar,Moderate,131,"PM
2.5",1/2,Odisha
Manguraha,Moderate,130,"PM
10",1/1,Bihar
Dhanbad,Moderate,126,"PM
2.5",1/2,Jharkhand
Rourkela,Moderate,126,"PM
10",2/3,Odisha
Bikaner,Moderate,126,"PM
10",1/1,Rajasthan
Munger,Moderate,124,"PM
2.5",1/1,Bihar
Hisar,Moderate,124,"PM
10",1/1,Haryana
Gwalior,Moderate,123,"PM
10",3/4,Madhya Pradesh
Bileipada,Moderate,118,"PM
10",1/1,Odisha
Kanpur,Moderate,118,"PM
10",2/4,Uttar Pradesh
Muzaffarpur,Moderate,118,"CO, PM
2.5",3/3,Bihar
Dausa,Moderate,117,"PM
10",1/1,Rajasthan
Dholpur,Moderate,115,"PM
10",1/1,Rajasthan
Vrindavan,Moderate,115,"PM
10",1/1,Uttar Pradesh
Chandigarh,Moderate,115,"PM
2.5",3/3,Chandigarh
Bareilly,Moderate,114,"PM
10",2/2,Uttar Pradesh
Mandideep,Moderate,112,"PM
2.5",1/1,Madhya Pradesh
Byasanagar,Moderate,112,"PM
2.5",1/1,Odisha
Sri Ganganagar,Moderate,112,"PM
10",1/1,Rajasthan
Tonk,Moderate,109,"PM
10",1/1,Rajasthan
Chandrapur,Moderate,109,"PM
10",2/2,Maharashtra
Prayagraj,Moderate,104,"PM
10",3/3,Uttar Pradesh
Aurangabad (Bihar),Moderate,104,"PM
2.5",1/1,Bihar
Sasaram,Moderate,103,"PM
10",1/1,Bihar
Karauli,Moderate,102,"PM
10",1/1,Rajasthan
Bhopal,Moderate,101,"PM
10",3/3,Madhya Pradesh
Hanumangarh,Satisfactory,100,"PM
10",1/1,Rajasthan
Jaipur,Satisfactory,99,"PM , PM
10 2.5",6/6,Rajasthan
Baran,Satisfactory,99,"PM
2.5",1/1,Rajasthan
Chittoor,Satisfactory,97,"PM
2.5",1/1,Andhra Pradesh
Chennai,Satisfactory,97,"PM
10",7/9,Tamil Nadu
Gorakhpur,Satisfactory,97,"PM
10",1/1,Uttar Pradesh
Visakhapatnam,Satisfactory,96,"PM
10",1/1,Andhra Pradesh
Rairangpur,Satisfactory,95,"PM
10",1/1,Odisha
Agra,Satisfactory,95,"PM
10",6/6,Uttar Pradesh
Sawai Madhopur,Satisfactory,94,"PM
10",1/1,Rajasthan
Rajgir,Satisfactory,94,"PM
2.5",1/1,Bihar
Rupnagar,Satisfactory,94,"PM
2.5",1/1,Punjab
Ulhasnagar,Satisfactory,93,"PM
10",1/1,Maharashtra
Alwar,Satisfactory,92,"PM
10",1/1,Rajasthan
