City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Thoothukudi,Severe,486,"PM
10",1/1,Tamil Nadu
Kaithal,Very Poor,393,"PM
2.5",1/1,Haryana
Baghpat,Very Poor,384,"PM
2.5",1/2,Uttar Pradesh
Meerut,Very Poor,376,"PM , PM
2.5 10",3/3,Uttar Pradesh
Jind,Very Poor,354,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,340,"PM
2.5",4/4,Uttar Pradesh
Manesar,Very Poor,340,"PM
2.5",1/1,Haryana
Muzaffarnagar,Very Poor,339,"PM
2.5",1/1,Uttar Pradesh
Kashipur,Very Poor,325,"PM
2.5",1/1,Uttarakhand
Hapur,Very Poor,323,"PM
2.5",1/1,Uttar Pradesh
Ballabgarh,Very Poor,320,"PM
2.5",1/1,Haryana
Fatehabad,Very Poor,313,"PM
2.5",1/1,Haryana
Noida,Very Poor,312,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,309,"PM
2.5",39/39,Delhi
Greater Noida,Poor,300,"PM
2.5",2/2,Uttar Pradesh
Panchkula,Poor,294,"PM
2.5",1/1,Haryana
Bulandshahr,Poor,288,"PM
2.5",1/1,Uttar Pradesh
Sirsa,Poor,287,"PM
2.5",1/1,Haryana
Sonipat,Poor,284,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,283,"PM
2.5",1/1,Haryana
Baddi,Poor,283,"PM
2.5",1/1,Himachal Pradesh
Karnal,Poor,280,"PM
2.5",1/1,Haryana
Yamuna Nagar,Poor,263,"PM
2.5",1/1,Haryana
Tonk,Poor,251,"PM
10",1/1,Rajasthan
Patiala,Poor,250,"PM
2.5",1/1,Punjab
Siwan,Poor,249,"PM
2.5",1/1,Bihar
Khanna,Poor,248,"PM
2.5",1/1,Punjab
Hajipur,Poor,247,"PM
2.5",1/1,Bihar
Khurja,Poor,247,"PM
10",1/1,Uttar Pradesh
Dholpur,Poor,238,"PM
2.5",1/1,Rajasthan
Gurugram,Poor,235,"PM
2.5",4/4,Haryana
Mandi Gobindgarh,Poor,234,"PM
2.5",1/1,Punjab
Moradabad,Poor,232,"PM
2.5",6/7,Uttar Pradesh
Bhiwani,Poor,226,"PM
2.5",1/1,Haryana
Dausa,Poor,225,"PM
10",1/1,Rajasthan
Bhiwadi,Poor,224,"PM , PM
2.5 10",2/2,Rajasthan
Narnaul,Poor,217,"PM
2.5",1/1,Haryana
Jaipur,Poor,216,"PM , PM
2.5 10",5/6,Rajasthan
Chandigarh,Poor,216,"PM
2.5",3/3,Chandigarh
Charkhi Dadri,Poor,215,"PM
2.5",1/1,Haryana
Kishanganj,Poor,215,"PM
2.5",1/1,Bihar
Nagaur,Poor,209,"PM
10",1/1,Rajasthan
Jalandhar,Poor,206,"PM
2.5",1/1,Punjab
Bahadurgarh,Poor,202,"PM
2.5",1/1,Haryana
Mandideep,Poor,202,"PM
2.5",1/1,Madhya Pradesh
Sawai Madhopur,Poor,201,"PM
10",1/1,Rajasthan
Faridabad,Moderate,198,"PM
2.5",3/4,Haryana
Kanpur,Moderate,198,"PM
2.5",3/4,Uttar Pradesh
Churu,Moderate,195,"PM
10",1/1,Rajasthan
Sikar,Moderate,195,"PM
10",1/1,Rajasthan
Tirupati,Moderate,186,"PM
2.5",1/1,Andhra Pradesh
Kota,Moderate,178,"PM
2.5",2/3,Rajasthan
Dharuhera,Moderate,176,"PM
2.5",1/1,Haryana
Lucknow,Moderate,173,"PM , PM
2.5 10",6/6,Uttar Pradesh
Bathinda,Moderate,164,"PM
2.5",1/1,Punjab
Karauli,Moderate,162,"PM
2.5",1/1,Rajasthan
Jodhpur,Moderate,162,"PM , PM
2.5 10",5/5,Rajasthan
Jalore,Moderate,161,"PM
10",1/1,Rajasthan
Vrindavan,Moderate,156,"PM
10",1/1,Uttar Pradesh
Bikaner,Moderate,153,"PM
10",1/1,Rajasthan
Jhalawar,Moderate,148,"PM
2.5",1/1,Rajasthan
Bhilwara,Moderate,147,"PM
10",1/1,Rajasthan
Patna,Moderate,146,"PM , PM
2.5 10",6/6,Bihar
Hisar,Moderate,145,"PM
10",1/1,Haryana
Ambala,Moderate,142,"PM
2.5",1/1,Haryana
Bihar Sharif,Moderate,141,"PM
2.5",1/1,Bihar
Katni,Moderate,137,"PM
10",1/1,Madhya Pradesh
Sri Ganganagar,Moderate,137,"PM
10",1/1,Rajasthan
Singrauli,Moderate,135,"PM
2.5",1/1,Madhya Pradesh
Gwalior,Moderate,133,"PM , PM
2.5 10",3/4,Madhya Pradesh
Jaisalmer,Moderate,132,"PM
10",1/1,Rajasthan
Bundi,Moderate,131,"PM
2.5",1/1,Rajasthan
Rishikesh,Moderate,130,"PM
2.5",1/1,Uttarakhand
Bhubaneswar,Moderate,130,"O , CO
3",2/2,Odisha
