City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Very Poor,313,"PM
10",2/2,Uttar Pradesh
Ghaziabad,Very Poor,308,"PM
10",5/5,Uttar Pradesh
Singrauli,Poor,288,"PM
10",1/1,Madhya Pradesh
Noida,Poor,255,"PM
10",4/4,Uttar Pradesh
Charkhi Dadri,Poor,252,"PM
2.5",1/1,Haryana
Baghpat,Poor,247,"PM
10",1/2,Uttar Pradesh
Gurugram,Poor,241,"PM , PM
10 2.5",3/4,Haryana
Hapur,Poor,228,"PM
10",1/1,Uttar Pradesh
Manesar,Poor,227,"PM
2.5",1/1,Haryana
Delhi,Poor,226,"PM
10",46/47,Delhi
Bulandshahr,Poor,214,"PM
10",1/1,Uttar Pradesh
Bileipada,Poor,210,"PM
2.5",1/1,Odisha
Ballabgarh,Poor,208,"PM
2.5",1/1,Haryana
Meerut,Poor,202,"PM , PM
10 2.5",3/3,Uttar Pradesh
Bikaner,Moderate,200,"PM
10",1/1,Rajasthan
Gwalior,Moderate,199,"O , PM
3 2.5",2/4,Madhya Pradesh
Rohtak,Moderate,198,"PM
2.5",1/1,Haryana
Narnaul,Moderate,188,"PM
2.5",1/1,Haryana
Bhiwadi,Moderate,187,"PM , PM
10 2.5",2/2,Rajasthan
Sawai Madhopur,Moderate,185,"O
3",1/1,Rajasthan
Yamuna Nagar,Moderate,181,"PM
2.5",1/1,Haryana
Tonk,Moderate,176,"PM
10",1/1,Rajasthan
Jind,Moderate,176,"PM
2.5",1/1,Haryana
Baran,Moderate,173,"O
3",1/1,Rajasthan
Sirsa,Moderate,173,"PM
10",1/1,Haryana
Kota,Moderate,169,"O , PM
3 2.5",3/3,Rajasthan
Panipat,Moderate,167,"PM
10",1/1,Haryana
Chandrapur,Moderate,166,"PM , O
10 3",2/2,Maharashtra
Barbil,Moderate,162,"PM
10",1/1,Odisha
Karauli,Moderate,161,"PM
10",1/1,Rajasthan
Hisar,Moderate,160,"PM
10",1/1,Haryana
Dharuhera,Moderate,159,"PM
2.5",1/1,Haryana
Kurukshetra,Moderate,159,"PM
10",1/1,Haryana
Sri Ganganagar,Moderate,158,"PM
10",1/1,Rajasthan
Faridabad,Moderate,155,"PM , PM
10 2.5",3/4,Haryana
Milupara,Moderate,153,"O
3",1/1,Chhattisgarh
Jodhpur,Moderate,151,"PM , PM
10 2.5",5/5,Rajasthan
Suakati,Moderate,150,"PM
2.5",1/1,Odisha
Sikar,Moderate,149,"PM
10",1/1,Rajasthan
Bhopal,Moderate,149,"PM , O
10 3",3/3,Madhya Pradesh
Muzaffarnagar,Moderate,148,"PM
10",1/1,Uttar Pradesh
Pithampur,Moderate,147,"PM
10",1/1,Madhya Pradesh
Khurja,Moderate,142,"PM
10",1/1,Uttar Pradesh
Mandideep,Moderate,141,"PM
2.5",1/1,Madhya Pradesh
Jhunjhunu,Moderate,141,"PM
10",1/1,Rajasthan
Churu,Moderate,139,"PM
10",1/1,Rajasthan
Bharatpur,Moderate,138,"O
3",1/1,Rajasthan
Lucknow,Moderate,138,"PM , PM
10 2.5",6/6,Uttar Pradesh
Yadgir,Moderate,137,"PM
10",1/1,Karnataka
Chittorgarh,Moderate,136,"PM
10",1/1,Rajasthan
Manguraha,Moderate,135,"PM
2.5",1/1,Bihar
Pali,Moderate,133,"PM
10",1/1,Rajasthan
Vatva,Moderate,132,"PM
2.5",1/1,Gujarat
Agra,Moderate,132,"PM
10",6/6,Uttar Pradesh
Hanumangarh,Moderate,131,"PM
10",1/1,Rajasthan
Varanasi,Moderate,130,"PM
10",4/4,Uttar Pradesh
Karnal,Moderate,128,"PM
2.5",1/1,Haryana
Gaya,Moderate,128,"PM
10",2/3,Bihar
Dewas,Moderate,126,"PM
10",1/1,Madhya Pradesh
Sagar,Moderate,124,"CO, O
3",2/2,Madhya Pradesh
Udaipur,Moderate,124,"PM
10",1/1,Rajasthan
Sasaram,Moderate,123,"PM
10",1/1,Bihar
Bhilwara,Moderate,123,"PM
10",1/1,Rajasthan
Gandhinagar,Moderate,120,"PM
10",3/3,Gujarat
Katni,Moderate,120,"PM
10",1/1,Madhya Pradesh
Nagaur,Moderate,119,"PM
10",1/1,Rajasthan
Bilaspur,Moderate,118,"PM
2.5",1/1,Chhattisgarh
Pratapgarh,Moderate,118,"PM
10",1/1,Uttar Pradesh
Mehsana,Moderate,117,"PM
10",1/1,Gujarat
Jaisalmer,Moderate,117,"PM
10",1/1,Rajasthan
