City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Delhi,Severe,418,"PM , PM
10 2.5",39/39,Delhi
Jind,Severe,418,"PM
2.5",1/1,Haryana
Noida,Severe,408,"PM
2.5",4/4,Uttar Pradesh
Rohtak,Severe,406,"PM
2.5",1/1,Haryana
Fatehabad,Very Poor,397,"PM
2.5",1/1,Haryana
Greater Noida,Very Poor,387,"PM
2.5",2/2,Uttar Pradesh
Sirsa,Very Poor,379,"PM
2.5",1/1,Haryana
Khurja,Very Poor,378,"PM
10",1/1,Uttar Pradesh
Sonipat,Very Poor,372,"PM
2.5",1/1,Haryana
Ghaziabad,Very Poor,362,"PM , PM
10 2.5",4/4,Uttar Pradesh
Hapur,Very Poor,351,"PM
2.5",1/1,Uttar Pradesh
Gurugram,Very Poor,350,"PM
2.5",3/4,Haryana
Bhiwani,Very Poor,340,"PM
2.5",1/1,Haryana
Bulandshahr,Very Poor,340,"PM
2.5",1/1,Uttar Pradesh
Charkhi Dadri,Very Poor,337,"PM
2.5",1/1,Haryana
Bahadurgarh,Very Poor,332,"PM
2.5",1/1,Haryana
Bhiwadi,Very Poor,318,"PM
2.5",2/2,Rajasthan
Meerut,Very Poor,315,"PM , PM
10 2.5",3/3,Uttar Pradesh
Hanumangarh,Poor,300,"PM
2.5",1/1,Rajasthan
Kaithal,Poor,284,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Poor,282,"PM
2.5",1/1,Punjab
Dharuhera,Poor,281,"PM
2.5",1/1,Haryana
Faridabad,Poor,274,"PM
2.5",3/4,Haryana
Cuttack,Poor,273,"PM
2.5",1/1,Odisha
Bhubaneswar,Poor,264,"O , PM
3 2.5",2/2,Odisha
Mandideep,Poor,263,"PM
2.5",1/1,Madhya Pradesh
Sri Ganganagar,Poor,259,"O
3",1/1,Rajasthan
Panipat,Poor,259,"PM
2.5",1/1,Haryana
Hisar,Poor,257,"PM
10",1/1,Haryana
Manesar,Poor,254,"PM
2.5",1/1,Haryana
Angul,Poor,244,"PM
2.5",1/1,Odisha
Churu,Poor,244,"PM
10",1/1,Rajasthan
Vapi,Poor,239,"PM
2.5",1/1,Gujarat
Narnaul,Poor,238,"PM
2.5",1/1,Haryana
Dholpur,Poor,236,"PM
2.5",1/1,Rajasthan
Prayagraj,Poor,223,"PM , PM
10 2.5",3/3,Uttar Pradesh
Byasanagar,Poor,218,"O
3",1/1,Odisha
Gwalior,Poor,217,"PM
2.5",3/4,Madhya Pradesh
Sikar,Poor,216,"PM
10",1/1,Rajasthan
Talcher,Poor,215,"PM
2.5",1/1,Odisha
Katni,Poor,209,"PM
2.5",1/1,Madhya Pradesh
Gummidipoondi,Poor,208,"PM
2.5",1/1,Tamil Nadu
Nagaur,Poor,206,"PM
10",1/1,Rajasthan
Howrah,Poor,206,"PM
2.5",5/5,West Bengal
Muzaffarnagar,Poor,205,"PM
2.5",1/1,Uttar Pradesh
Kanpur,Poor,204,"PM
2.5",3/4,Uttar Pradesh
Palwal,Poor,204,"PM
2.5",1/1,Haryana
Chhal,Poor,201,"O
3",1/1,Chhattisgarh
Balasore,Poor,201,"PM
2.5",1/1,Odisha
Jaipur,Moderate,198,"PM , PM
10 2.5",5/6,Rajasthan
Kolkata,Moderate,195,"PM
2.5",7/7,West Bengal
