City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri ganganagar,Moderate,186,"PM
10",1/1,Rajasthan
Gorakhpur,Moderate,171,"O
3",1/1,
Baddi,Moderate,163,"PM
10",1/1,
Talcher,Moderate,162,"PM
10",1/1,
Gummidipoondi,Moderate,161,"PM
2.5",1/1,
Panipat,Moderate,153,"PM
2.5",1/1,
Vatva,Moderate,139,"PM
10",1/1,
Bileipada,Moderate,128,"PM
10",1/1,
Chhal,Moderate,123,"PM
10",1/1,Chhattisgarh
Khairthal,Moderate,121,"PM
10",1/1,Rajasthan
Brajrajnagar,Moderate,116,"PM
10",1/1,
Bhagalpur,Moderate,113,"PM , PM
2.5 10",2/2,Bihar
Visakhapatnam,Moderate,112,"PM
10",1/1,
Chhapra,Moderate,112,"PM
10",1/1,Gujarat
Pithampur,Moderate,109,"PM
2.5",1/1,Madhya Pradesh
Begusarai,Moderate,108,"PM
10",1/1,Bihar
Pali,Moderate,107,"PM
10",1/1,
Kunjemura,Moderate,105,"PM
10",1/1,
Kaithal,Satisfactory,100,"PM
10",1/1,Haryana
Fatehabad,Satisfactory,98,"PM
10",1/1,
Howrah,Satisfactory,97,"PM , PM
2.5 10",5/5,West Bengal
Sirsa,Satisfactory,93,CO,1/1,
Amritsar,Satisfactory,92,"PM
10",1/1,Punjab
Ahmedabad,Satisfactory,91,"PM , PM
2.5 10",8/9,Gujarat
Chennai,Satisfactory,90,"PM , PM
2.5 10",6/9,Tamil Nadu
Udaipur,Satisfactory,89,"PM
10",1/1,Rajasthan
Chandrapur,Satisfactory,88,"PM
10",2/2,Maharashtra
Sikar,Satisfactory,88,"PM
10",1/1,
Jind,Satisfactory,87,"PM
2.5",1/1,
Manguraha,Satisfactory,86,"PM
10",1/1,
Barbil,Satisfactory,86,CO,1/1,Odisha
Faridabad,Satisfactory,86,"PM
10",3/4,Haryana
Byrnihat (Assam),Satisfactory,86,"PM
2.5",1/1,
Ambala,Satisfactory,84,SO2,1/1,Haryana
Thiruvananthapuram,Satisfactory,83,"O , PM
3 10",2/2,
Tonk,Satisfactory,83,CO,1/1,Rajasthan
Bhiwadi,Satisfactory,83,"PM
10",2/2,
Barrackpore,Satisfactory,82,"PM
10",1/1,
Jaisalmer,Satisfactory,82,"PM
10",1/1,
Durgapur,Satisfactory,81,"PM , PM , NO2
10 2.5",3/3,
Alwar,Satisfactory,79,"PM
10",2/2,Rajasthan
Raebareli,Satisfactory,79,"PM , CO
10",2/2,Uttar Pradesh
Jorapokhar,Satisfactory,78,"PM
10",1/1,
Agartala,Satisfactory,78,"PM
10",1/2,Tripura
Malegaon,Satisfactory,78,"PM
10",1/1,Maharashtra
Bhilwara,Satisfactory,78,"PM
10",1/1,
Khanna,Satisfactory,78,"PM
10",1/1,Punjab
Nagaur,Satisfactory,77,"PM
10",1/1,
Bengaluru,Satisfactory,77,"PM
10",6/14,Karnataka
Barmer,Satisfactory,77,"PM
10",1/1,Rajasthan
Kannur,Satisfactory,77,"PM
10",1/1,
Vadodara,Satisfactory,77,CO,1/1,Gujarat
Tirupati,Satisfactory,77,"PM
10",1/1,Andhra Pradesh
Yamuna nagar,Satisfactory,76,"PM
2.5",1/1,
Ankleshwar,Satisfactory,76,"PM
10",1/1,
Gurugram,Satisfactory,76,"PM , PM
2.5 10",3/4,Haryana
Jalna,Satisfactory,76,"O
3",1/1,Maharashtra
Ballabgarh,Satisfactory,74,"PM
10",1/1,
Shamli,Satisfactory,74,CO,1/1,
Khora,Satisfactory,74,"PM
2.5",1/1,
Ajmer,Satisfactory,73,"PM
10",1/1,Rajasthan
Prayagraj,Satisfactory,73,"SO2, PM
10",3/3,Uttar Pradesh
Mandikhera,Satisfactory,73,"PM
10",1/1,Haryana
Bikaner,Satisfactory,72,"PM
10",1/1,
Patna,Satisfactory,72,"PM
10",4/6,Bihar
Katihar,Satisfactory,71,CO,1/1,Bihar
Dharwad,Satisfactory,71,"PM
10",1/1,
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Palwal,Satisfactory,70,CO,1/1,
Greater noida,Satisfactory,70,"PM , CO
10",2/2,
Anantapur,Satisfactory,70,"PM
10",1/1,Andhra Pradesh
Kadapa,Satisfactory,70,"PM
2.5",1/1,Andhra Pradesh
