City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Mandi Gobindgarh,Very Poor,341,"PM
2.5",1/1,Punjab
Greater Noida,Very Poor,332,"PM
10",2/2,Uttar Pradesh
Sri Ganganagar,Very Poor,312,"O
3",1/1,Rajasthan
Ballabgarh,Very Poor,304,"PM
10",1/1,Haryana
Ghaziabad,Poor,297,"PM
10",6/6,Uttar Pradesh
Meerut,Poor,272,"PM , PM
10 2.5",4/4,Uttar Pradesh
Delhi,Poor,252,"PM
10",45/47,Delhi
Panchgaon,Poor,250,"PM
2.5",1/1,Haryana
Noida,Poor,244,"PM
10",4/4,Uttar Pradesh
Manesar,Poor,244,"PM
2.5",1/1,Haryana
Hapur,Poor,241,"PM
10",1/1,Uttar Pradesh
Kaithal,Poor,237,"PM
2.5",1/1,Haryana
Dharuhera,Poor,233,"PM
2.5",1/1,Haryana
Mehsana,Poor,233,"PM
10",1/1,Gujarat
Udaipur,Poor,230,"PM
10",1/1,Rajasthan
Rohtak,Poor,228,"PM
2.5",1/1,Haryana
Baghpat,Poor,224,"PM
10",1/2,Uttar Pradesh
Bhiwani,Poor,218,"PM
2.5",1/1,Haryana
Panipat,Poor,213,"PM
10",1/1,Haryana
Faridabad,Poor,213,"PM , PM
10 2.5",3/4,Haryana
Bahadurgarh,Poor,210,"PM
2.5",1/1,Haryana
Churu,Poor,208,"PM
10",1/1,Rajasthan
Chittorgarh,Poor,207,"PM
10",1/1,Rajasthan
Bhilwara,Moderate,198,"PM
10",1/1,Rajasthan
Narnaul,Moderate,196,"PM
2.5",1/1,Haryana
Jhunjhunu,Moderate,191,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,189,"PM
10",1/1,Uttar Pradesh
Sikar,Moderate,188,"PM
10",1/1,Rajasthan
Varanasi,Moderate,186,"PM , PM
10 2.5",4/4,Uttar Pradesh
Jind,Moderate,184,"PM
2.5",1/1,Haryana
Bileipada,Moderate,183,"PM
10",1/1,Odisha
Milupara,Moderate,182,"O
3",1/1,Chhattisgarh
Gurugram,Moderate,180,"PM , CO
2.5",2/4,Haryana
Barmer,Moderate,180,"PM
10",1/1,Rajasthan
Bikaner,Moderate,175,"PM
10",1/1,Rajasthan
Angul,Moderate,174,"O
3",1/1,Odisha
Lucknow,Moderate,172,"PM , PM
10 2.5",6/6,Uttar Pradesh
Baddi,Moderate,171,"O
3",1/1,Himachal Pradesh
Bhiwadi,Moderate,169,"PM
10",2/2,Rajasthan
Dungarpur,Moderate,167,"PM
10",1/1,Rajasthan
Kurukshetra,Moderate,164,"PM
10",1/1,Haryana
Jaipur,Moderate,163,"PM , PM
10 2.5",6/6,Rajasthan
Charkhi Dadri,Moderate,163,"PM
2.5",1/1,Haryana
Kota,Moderate,161,"PM , PM
10 2.5",3/3,Rajasthan
Hajipur,Moderate,160,"O
3",1/1,Bihar
Ambala,Moderate,158,"PM
2.5",1/1,Haryana
Karauli,Moderate,155,"PM
10",1/1,Rajasthan
