City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ghaziabad,Severe,422,"PM , PM
2.5 10",4/4,Uttar Pradesh
Greater Noida,Severe,420,"PM , PM
2.5 10",2/2,Uttar Pradesh
Noida,Severe,409,"PM , PM
2.5 10",4/4,Uttar Pradesh
Delhi,Very Poor,392,"PM , PM
2.5 10",39/39,Delhi
Hapur,Very Poor,378,"PM
2.5",1/1,Uttar Pradesh
Rohtak,Very Poor,353,"PM
2.5",1/1,Haryana
Meerut,Very Poor,339,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bulandshahr,Very Poor,336,"PM
2.5",1/1,Uttar Pradesh
Bhiwadi,Very Poor,335,"PM
2.5",2/2,Rajasthan
Baghpat,Very Poor,335,"PM
2.5",1/2,Uttar Pradesh
Sonipat,Very Poor,332,"PM
2.5",1/1,Haryana
Muzaffarnagar,Very Poor,311,"PM
2.5",1/1,Uttar Pradesh
Khurja,Very Poor,311,"O
3",1/1,Uttar Pradesh
Charkhi Dadri,Very Poor,309,"PM
2.5",1/1,Haryana
Gurugram,Poor,300,"PM
2.5",4/4,Haryana
Mandideep,Poor,292,"PM
2.5",1/1,Madhya Pradesh
Fatehabad,Poor,289,"PM
2.5",1/1,Haryana
Ambala,Poor,284,"PM
2.5",1/1,Haryana
Dharuhera,Poor,277,"PM
2.5",1/1,Haryana
Bhopal,Poor,272,"PM
2.5",3/3,Madhya Pradesh
Dewas,Poor,269,"PM
2.5",1/1,Madhya Pradesh
Faridabad,Poor,265,"PM
2.5",3/4,Haryana
Jind,Poor,260,"PM
2.5",1/1,Haryana
Gwalior,Poor,258,"PM
2.5",3/4,Madhya Pradesh
Parbhani,Poor,253,"PM
2.5",1/1,Maharashtra
Narnaul,Poor,252,"PM
2.5",1/1,Haryana
Yamuna Nagar,Poor,250,"PM
2.5",1/1,Haryana
Baran,Poor,246,"O
3",1/1,Rajasthan
Sri Ganganagar,Poor,245,"PM
10",1/1,Rajasthan
Hanumangarh,Poor,244,"PM
2.5",1/1,Rajasthan
Churu,Poor,237,"PM
10",1/1,Rajasthan
Ankleshwar,Poor,233,"PM
2.5",1/1,Gujarat
Kota,Poor,233,"PM
2.5",3/3,Rajasthan
Pimpri-Chinchwad,Poor,231,"PM
2.5",4/4,Maharashtra
Cuttack,Poor,227,"PM
2.5",1/1,Odisha
Chhapra,Poor,225,"PM
2.5",1/1,Bihar
Bikaner,Poor,225,"PM
10",1/1,Rajasthan
Bhilwara,Poor,221,"PM
2.5",1/1,Rajasthan
Katni,Poor,216,"PM
2.5",1/1,Madhya Pradesh
Bhubaneswar,Poor,216,"PM
2.5",2/2,Odisha
Sagar,Poor,214,"PM
2.5",2/2,Madhya Pradesh
Gummidipoondi,Poor,214,"PM
2.5",1/1,Tamil Nadu
Jabalpur,Poor,212,"O , PM
3 2.5",4/4,Madhya Pradesh
Jhunjhunu,Poor,212,"PM
2.5",1/1,Rajasthan
Nanded,Poor,211,"PM
2.5",1/1,Maharashtra
Dausa,Poor,210,"O
3",1/1,Rajasthan
Tonk,Poor,210,"PM
2.5",1/1,Rajasthan
Pithampur,Poor,208,"PM
10",1/1,Madhya Pradesh
Bundi,Poor,207,"PM
2.5",1/1,Rajasthan
Hisar,Poor,207,"PM
10",1/1,Haryana
Angul,Poor,205,"PM
2.5",1/1,Odisha
Nagaur,Poor,204,"PM
10",1/1,Rajasthan
Nagpur,Poor,203,"PM
2.5",4/4,Maharashtra
Talcher,Moderate,199,"PM
2.5",1/1,Odisha
Bhiwani,Moderate,198,"PM
2.5",1/1,Haryana
Banswara,Moderate,196,"O
3",1/1,Rajasthan
Bharatpur,Moderate,196,"O
3",1/1,Rajasthan
Jaipur,Moderate,194,"PM
2.5",6/6,Rajasthan
Pratapgarh,Moderate,193,"PM
2.5",1/1,Uttar Pradesh
Howrah,Moderate,193,"PM
2.5",5/5,West Bengal
Sikar,Moderate,193,"PM
2.5",1/1,Rajasthan
Pune,Moderate,190,"PM , PM
2.5 10",9/13,Maharashtra
Jhalawar,Moderate,188,"O
3",1/1,Rajasthan
Mandikhera,Moderate,187,"PM
2.5",1/1,Haryana
Jalgaon,Moderate,186,"PM
2.5",1/1,Maharashtra
Lucknow,Moderate,185,"PM
2.5",5/6,Uttar Pradesh
Barbil,Moderate,184,"PM
2.5",1/1,Odisha
Manesar,Moderate,183,"PM
10",1/1,Haryana
Prayagraj,Moderate,183,"PM , PM
2.5 10",3/3,Uttar Pradesh
Ludhiana,Moderate,180,"PM
2.5",1/1,Punjab
Belapur,Moderate,180,"PM
2.5",1/1,Maharashtra
Navi Mumbai,Moderate,179,"PM
2.5",6/8,Maharashtra
Sawai Madhopur,Moderate,178,"PM
10",1/1,Rajasthan
Dungarpur,Moderate,177,"O
3",1/1,Rajasthan
Amritsar,Moderate,174,"PM
2.5",1/1,Punjab
Rajsamand,Moderate,174,"O
3",1/1,Rajasthan
Bhiwandi,Moderate,173,"PM
2.5",1/1,Maharashtra
Kolkata,Moderate,172,"PM
2.5",7/7,West Bengal
Baddi,Moderate,170,"O
3",1/1,Himachal Pradesh
Dholpur,Moderate,170,"PM
2.5",1/1,Rajasthan
Chittorgarh,Moderate,169,"PM
2.5",1/1,Rajasthan
Agra,Moderate,169,"PM
10",6/6,Uttar Pradesh
Nashik,Moderate,169,"PM , PM
2.5 10",4/4,Maharashtra
Kurukshetra,Moderate,166,"PM
2.5",1/1,Haryana
Ulhasnagar,Moderate,166,"PM
2.5",1/1,Maharashtra
Ahmedabad,Moderate,164,"PM , PM
2.5 10",8/9,Gujarat
Karnal,Moderate,162,"PM
2.5",1/1,Haryana
Ratlam,Moderate,162,"PM
10",1/1,Madhya Pradesh
Latur,Moderate,161,"O
3",1/1,Maharashtra
Jodhpur,Moderate,161,"O , PM
3 10",5/5,Rajasthan
Jalore,Moderate,159,"PM
10",1/1,Rajasthan
Patiala,Moderate,158,"PM
2.5",1/1,Punjab
Mumbai,Moderate,156,"PM , PM
2.5 10",25/30,Maharashtra
Mahad,Moderate,155,"PM
2.5",1/1,Maharashtra
Sasaram,Moderate,155,"PM
10",1/1,Bihar
Ahmednagar,Moderate,153,"O
3",1/1,Maharashtra
Vrindavan,Moderate,153,"PM
10",1/1,Uttar Pradesh
Pali,Moderate,152,"PM
2.5",1/1,Rajasthan
Firozabad,Moderate,150,"PM , PM
2.5 10",2/2,Uttar Pradesh
Virar,Moderate,148,"PM
2.5",1/1,Maharashtra
Mandi Gobindgarh,Moderate,147,"PM
2.5",1/1,Punjab
Balasore,Moderate,146,"PM
2.5",1/1,Odisha
Badlapur,Moderate,146,"PM
10",1/1,Maharashtra
"Aurangabad
(Maharashtra)",Moderate,146,"PM , PM
2.5 10",3/3,Maharashtra
Amravati,Moderate,144,"PM
10",2/2,Maharashtra
Karauli,Moderate,144,"PM
2.5",1/1,Rajasthan
