City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Fatehpur sikri,Poor,259,"PM
2.5",1/1,Uttar Pradesh
Khora,Poor,239,"PM
2.5",1/1,
Modinagar,Poor,230,"O
3",1/1,
Gurugram,Poor,214,"PM
2.5",4/4,
Jind,Poor,210,"PM
2.5",1/1,Haryana
Pithampur,Poor,209,"PM
10",1/1,
Noida,Moderate,199,"PM , PM , O
10 2.5 3",4/4,Uttar Pradesh
Leh,Moderate,196,CO,1/1,
Manesar,Moderate,188,"PM
2.5",1/1,
Sri ganganagar,Moderate,186,"PM
10",1/1,Rajasthan
Mathura,Moderate,183,"PM
2.5",1/1,Uttar Pradesh
Baghpat,Moderate,182,"PM
10",1/1,
Panipat,Moderate,180,"PM
2.5",1/1,
Yamuna nagar,Moderate,178,"PM
2.5",1/1,Haryana
Hapur,Moderate,175,"PM
2.5",1/1,Uttar Pradesh
Gajraula,Moderate,171,"PM
2.5",1/1,Uttar Pradesh
Greater noida,Moderate,170,"PM , PM
2.5 10",2/2,Uttar Pradesh
Ghaziabad,Moderate,170,"PM
2.5",6/7,
Mandi gobindgarh,Moderate,168,"PM
2.5",1/1,
Vrindavan,Moderate,160,"PM , PM
10 2.5",2/2,Uttar Pradesh
Jalna,Moderate,158,"PM
2.5",1/1,Maharashtra
Bikaner,Moderate,157,"PM
10",1/1,Rajasthan
Delhi,Moderate,154,"O , PM , PM
3 2.5 10",44/46,National Capital Territory of Delhi
Muzaffarnagar,Moderate,149,"PM
2.5",1/1,
Meerut,Moderate,148,"O , PM , PM
3 2.5 10",4/4,Uttar Pradesh
Nagaur,Moderate,148,"PM
10",1/1,Rajasthan
Bahadurgarh,Moderate,147,"PM
2.5",1/1,
Byrnihat (Meghalaya),Moderate,146,"PM
10",1/1,
Dausa,Moderate,143,"PM
10",1/1,Rajasthan
Baraut,Moderate,143,"PM
2.5",1/1,Uttar Pradesh
Bhiwadi,Moderate,137,"PM
10",2/2,
Mandideep,Moderate,136,"PM
10",1/1,Madhya Pradesh
Jaipur,Moderate,133,"PM , O , PM
2.5 3 10",6/6,
Dharuhera,Moderate,131,"PM
2.5",1/1,Haryana
Bhilwara,Moderate,130,"PM
10",1/1,
Ambala,Moderate,128,"PM
10",1/1,Haryana
Tonk,Moderate,126,"PM
10",1/1,
Bulandshahr,Moderate,124,"PM
10",1/1,Uttar Pradesh
Jodhpur,Moderate,123,"PM
10",5/5,
Agra,Moderate,121,"PM , PM
2.5 10",5/6,Uttar Pradesh
Udaipur,Moderate,120,"PM
10",1/1,
Sirsa,Moderate,119,"PM
10",1/1,
Sawai madhopur,Moderate,119,"PM
10",1/1,Rajasthan
Alwar,Moderate,118,"PM , CO
10",2/2,Rajasthan
Vatva,Moderate,118,"PM
10",1/1,
Gandhinagar,Moderate,117,"PM , PM
10 2.5",3/3,Gujarat
Chittorgarh,Moderate,117,"PM
10",1/1,Rajasthan
Sikar,Moderate,117,"PM
10",1/1,Rajasthan
