City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sasaram,Poor,289,"PM
2.5",1/1,
Sonipat,Poor,248,"PM
2.5",1/1,
Karnal,Poor,202,"PM
2.5",1/1,Haryana
Khora,Moderate,182,"PM
2.5",1/1,
Jind,Moderate,178,"PM
2.5",1/1,Haryana
Bahadurgarh,Moderate,169,"PM
2.5",1/1,Haryana
Faridabad,Moderate,168,"PM , PM
2.5 10",3/4,
Panchgaon,Moderate,151,"PM
2.5",1/1,
Baddi,Moderate,151,"PM
10",1/1,
Sri ganganagar,Moderate,140,"PM
10",1/1,
Mandi gobindgarh,Moderate,137,"PM
2.5",1/1,
Ballabgarh,Moderate,135,"PM
10",1/1,Haryana
Baghpat,Moderate,133,"PM
10",1/1,
Sirsa,Moderate,129,"PM
10",1/1,Haryana
Delhi,Moderate,127,"PM , PM
2.5 10",44/46,National Capital Territory of Delhi
Bhiwani,Moderate,124,"PM
2.5",1/1,Haryana
Noida,Moderate,123,"PM
10",4/4,Uttar Pradesh
Greater noida,Moderate,123,"PM
10",2/2,
Ghaziabad,Moderate,122,"PM
10",5/6,
Tirumala,Moderate,120,"PM
10",1/1,Andhra Pradesh
Tonk,Moderate,116,"PM
10",1/1,Rajasthan
Kaithal,Moderate,116,"PM
2.5",1/1,
Chhapra,Moderate,112,"PM
10",1/1,
Siliguri,Moderate,110,NO2,1/1,West Bengal
Hisar,Moderate,110,"PM
10",1/1,Haryana
Visakhapatnam,Moderate,109,"PM
10",1/1,Andhra Pradesh
Manesar,Moderate,107,"PM
2.5",1/1,Haryana
Vatva,Moderate,105,"PM
10",1/1,
Gurugram,Moderate,103,"PM , PM
2.5 10",3/4,Haryana
Sawai madhopur,Moderate,102,"PM
10",1/1,Rajasthan
Churu,Moderate,101,"PM
10",1/1,
Dhanbad,Moderate,101,NO2,1/2,Jharkhand
Charkhi dadri,Moderate,101,"PM
2.5",1/1,
Modinagar,Satisfactory,100,"PM
2.5",1/1,
Pali,Satisfactory,99,"PM
2.5",1/1,Rajasthan
Bileipada,Satisfactory,98,"PM
10",1/1,
Vadodara,Satisfactory,98,CO,1/1,
Bhiwadi,Satisfactory,98,"PM
10",2/2,
Jaipur,Satisfactory,97,"PM , PM
10 2.5",5/6,
Banswara,Satisfactory,96,"PM
10",1/1,Rajasthan
Guwahati,Satisfactory,96,"PM , SO2
2.5",4/4,Assam
Alwar,Satisfactory,95,"PM
2.5",1/1,Rajasthan
Anantapur,Satisfactory,94,"PM
2.5",1/1,
Meerut,Satisfactory,94,"PM , PM
2.5 10",4/4,Uttar Pradesh
Agra,Satisfactory,94,"PM , PM
10 2.5",6/6,Uttar Pradesh
Rohtak,Satisfactory,93,"PM
10",1/1,Haryana
Jhunjhunu,Satisfactory,92,"PM
10",1/1,
Bhagalpur,Satisfactory,92,"PM
10",1/2,
Jorapokhar,Satisfactory,91,"PM
10",1/1,Jharkhand
Raebareli,Satisfactory,91,"PM
10",1/2,
Hanumangarh,Satisfactory,91,"PM
10",1/1,Rajasthan
Ludhiana,Satisfactory,90,"PM
10",1/1,
Rajkot,Satisfactory,90,CO,1/1,Gujarat
Bikaner,Satisfactory,89,"PM
10",1/1,Rajasthan
Dharuhera,Satisfactory,88,"PM
2.5",1/1,Haryana
Ajmer,Satisfactory,87,"PM
10",1/1,Rajasthan
Kurukshetra,Satisfactory,87,"PM
10",1/1,
Jalandhar,Satisfactory,87,"PM
10",1/1,
Bhilwara,Satisfactory,87,"PM
10",1/1,
Palwal,Satisfactory,86,"PM
10",1/1,Haryana
Dholpur,Satisfactory,86,"PM
2.5",1/1,Rajasthan
Gummidipoondi,Satisfactory,85,"PM
10",1/1,
Mathura,Satisfactory,84,"PM
10",1/1,Uttar Pradesh
Chennai,Satisfactory,84,"PM
10",6/9,
Singrauli,Satisfactory,83,"PM
10",1/1,
Bhavnagar,Satisfactory,83,CO,1/1,
Dewas,Satisfactory,82,NO2,1/1,Madhya Pradesh
Katihar,Satisfactory,82,CO,1/1,
Khairthal,Satisfactory,81,"PM
10",1/1,
Patiala,Satisfactory,79,"PM
10",1/1,Punjab
Mandikhera,Satisfactory,79,"PM
10",1/1,
Solapur,Satisfactory,79,"O , PM
3 10",2/3,
Talcher,Satisfactory,78,"PM
10",1/1,
Bathinda,Satisfactory,78,CO,1/1,
Udaipur,Satisfactory,77,"PM
10",1/1,Rajasthan
Muzaffarnagar,Satisfactory,77,"PM
10",1/1,
Chhal,Satisfactory,77,"O
3",1/1,
Barmer,Satisfactory,77,"PM
10",1/1,Rajasthan
Ambala,Satisfactory,75,"PM
10",1/1,Haryana
Hapur,Satisfactory,75,"PM
10",1/1,Uttar Pradesh
Maihar,Satisfactory,75,"PM
10",1/1,Madhya Pradesh
Dharwad,Satisfactory,75,"PM
10",1/1,Karnataka
Gaya,Satisfactory,74,"PM , PM
2.5 10",2/3,
Bulandshahr,Satisfactory,73,"PM
10",1/1,Uttar Pradesh
Byrnihat (Assam),Satisfactory,73,"PM
2.5",1/1,
Rajsamand,Satisfactory,73,"PM
10",1/1,Rajasthan
Mehsana,Satisfactory,72,"PM
10",1/1,Gujarat
Jalore,Satisfactory,72,"PM
10",1/1,
Sikar,Satisfactory,71,"PM
10",1/1,
Satna,Satisfactory,71,"PM
10",1/1,Madhya Pradesh
Nalbari,Satisfactory,71,"PM
2.5",1/1,Assam
