City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Baddi,Poor,249,"O
3",1/1,Himachal Pradesh
Delhi,Poor,203,"O
3",38/39,Delhi
Noida,Moderate,182,"PM , O
10 3",4/4,Uttar Pradesh
Chandigarh,Moderate,177,"O
3",2/3,Chandigarh
Ghaziabad,Moderate,176,"O
3",3/4,Uttar Pradesh
Hapur,Moderate,166,"O
3",1/1,Uttar Pradesh
Bharatpur,Moderate,164,"O
3",1/1,Rajasthan
Barmer,Moderate,156,"PM
10",1/1,Rajasthan
Greater Noida,Moderate,154,"PM , O
10 3",2/2,Uttar Pradesh
Jaisalmer,Moderate,153,"PM
10",1/1,Rajasthan
Gurugram,Moderate,149,"PM
10",1/4,Haryana
Ahmedabad,Moderate,145,"PM
2.5",9/9,Gujarat
Pali,Moderate,141,"PM
10",1/1,Rajasthan
Meerut,Moderate,140,"O
3",3/3,Uttar Pradesh
Rourkela,Moderate,140,"O , PM
3 2.5",2/3,Odisha
Visakhapatnam,Moderate,139,"PM
10",1/1,Andhra Pradesh
Udaipur,Moderate,134,"PM
10",1/1,Rajasthan
Khurja,Moderate,132,"PM
10",1/1,Uttar Pradesh
Dausa,Moderate,126,"PM
10",1/1,Rajasthan
Kota,Moderate,125,"PM , O
10 3",3/3,Rajasthan
Bhiwadi,Moderate,123,"O , PM
3 2.5",2/2,Rajasthan
Cuttack,Moderate,123,CO,1/1,Odisha
Bhopal,Moderate,121,"PM , O
10 3",3/3,Madhya Pradesh
Jalore,Moderate,120,"PM
10",1/1,Rajasthan
Dungarpur,Moderate,120,"PM
10",1/1,Rajasthan
Samastipur,Moderate,120,"PM
10",1/1,Bihar
Bikaner,Moderate,119,"PM
10",1/1,Rajasthan
Pithampur,Moderate,118,"PM
10",1/1,Madhya Pradesh
Ranipet,Moderate,118,"PM
2.5",1/1,Tamil Nadu
Bulandshahr,Moderate,116,"PM
10",1/1,Uttar Pradesh
Jaipur,Moderate,116,"PM , O
10 3",6/6,Rajasthan
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Nagaur,Moderate,114,"PM
10",1/1,Rajasthan
Jhunjhunu,Moderate,112,"O
3",1/1,Rajasthan
Baghpat,Moderate,112,"PM
10",1/2,Uttar Pradesh
Gandhinagar,Moderate,110,"PM , PM
10 2.5",3/3,Gujarat
Sri Ganganagar,Moderate,110,"PM
10",1/1,Rajasthan
Imphal,Moderate,108,"SO
2",1/2,Manipur
Muzaffarnagar,Moderate,107,"O
3",1/1,Uttar Pradesh
