City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Baraut,Poor,262,"PM
2.5",1/1,
Bulandshahr,Poor,202,"PM
10",1/1,
Leh,Moderate,190,CO,1/1,Ladakh
Baddi,Moderate,171,"PM
10",1/1,
Bhagalpur,Moderate,170,"PM
10",1/2,Bihar
Gummidipoondi,Moderate,167,"PM
2.5",1/1,
Noida,Moderate,153,"PM
10",4/4,
Greater noida,Moderate,151,"PM
10",2/2,Uttar Pradesh
Gajraula,Moderate,150,"PM
10",1/1,Uttar Pradesh
Dausa,Moderate,149,"PM
10",1/1,Rajasthan
Ambala,Moderate,149,"PM
10",1/1,Haryana
Sri ganganagar,Moderate,138,"PM
10",1/1,Rajasthan
Faridabad,Moderate,137,"PM , PM
10 2.5",3/4,
Modinagar,Moderate,136,"PM
10",1/1,
Nayagarh,Moderate,136,"PM
10",1/1,
Charkhi dadri,Moderate,135,"PM
2.5",1/1,Haryana
Bhiwani,Moderate,135,"PM
2.5",1/1,
Meerut,Moderate,134,"PM
10",3/4,Uttar Pradesh
Sikar,Moderate,132,"PM
10",1/1,Rajasthan
Hapur,Moderate,130,"PM
2.5",1/1,
Delhi,Moderate,130,"PM
10",42/46,National Capital Territory of Delhi
Shamli,Moderate,129,"PM
10",1/1,
Muzaffarnagar,Moderate,126,"PM
10",1/1,Uttar Pradesh
Jind,Moderate,124,"PM
2.5",1/1,Haryana
Bhiwadi,Moderate,124,"PM
10",2/2,
Tonk,Moderate,124,"PM
10",1/1,Rajasthan
Begusarai,Moderate,121,"PM
10",1/1,Bihar
Pali,Moderate,120,"PM
10",1/1,Rajasthan
Kurukshetra,Moderate,120,"PM
10",1/1,
Yamuna nagar,Moderate,117,"PM
2.5",1/1,Haryana
Fatehabad,Moderate,115,"PM
2.5",1/1,Haryana
Jorapokhar,Moderate,115,"PM
10",1/1,
Mathura,Moderate,114,"PM
10",1/1,
Narnaul,Moderate,114,"PM
10",1/1,Haryana
Visakhapatnam,Moderate,114,"PM
10",1/1,Andhra Pradesh
Gorakhpur,Moderate,114,"PM
2.5",1/1,Haryana
Ajmer,Moderate,112,"PM
10",1/1,Rajasthan
Chhapra,Moderate,112,"PM
10",1/1,Gujarat
Alwar,Moderate,110,"PM
10",1/2,Rajasthan
Ghaziabad,Moderate,109,"PM , PM
10 2.5",6/7,Uttar Pradesh
Amritsar,Moderate,107,"PM
10",1/1,Punjab
Nagaur,Moderate,107,"PM
10",1/1,Rajasthan
Khora,Moderate,106,"PM
2.5",1/1,
Amaravati,Moderate,106,"PM
10",1/1,Andhra Pradesh
Siwan,Moderate,104,"PM
10",1/1,Bihar
Bhilwara,Moderate,103,"PM
10",1/1,
Samastipur,Moderate,102,"PM
2.5",1/1,
Vatva,Satisfactory,100,"PM
10",1/1,
Byasanagar,Satisfactory,99,"PM
10",1/1,Odisha
Pithampur,Satisfactory,99,"PM
10",1/1,Madhya Pradesh
Churu,Satisfactory,98,"PM
10",1/1,Rajasthan
Bahadurgarh,Satisfactory,98,"PM
10",1/1,
Sirsa,Satisfactory,97,"PM
10",1/1,Haryana
Jaisalmer,Satisfactory,97,"PM
10",1/1,Rajasthan
Jhansi,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Jaipur,Satisfactory,96,"PM
10",6/6,Rajasthan
Khurja,Satisfactory,95,"PM
10",1/1,Uttar Pradesh
Bikaner,Satisfactory,94,"PM
10",1/1,
