City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhiwani,Moderate,159,"PM
2.5",1/1,Haryana
Pali,Moderate,135,"PM
2.5",1/1,
Sonipat,Moderate,134,"PM
10",1/1,
Siliguri,Moderate,122,NO2,1/1,
Bhagalpur,Moderate,121,"PM , PM
2.5 10",2/2,Bihar
Jaisalmer,Moderate,120,"PM
10",1/1,Rajasthan
Gummidipoondi,Moderate,119,"PM
2.5",1/1,
Mandi gobindgarh,Moderate,118,"PM
10",1/1,
Vatva,Moderate,117,"PM
10",1/1,
Faridabad,Moderate,113,"PM , PM
2.5 10",3/4,
Pithampur,Moderate,107,"PM
10",1/1,Madhya Pradesh
Siwan,Moderate,105,"PM
10",1/1,Bihar
Baddi,Moderate,104,SO2,1/1,
Kaithal,Moderate,103,SO2,1/1,Haryana
Tonk,Moderate,102,"PM
10",1/1,Rajasthan
Chhapra,Satisfactory,100,CO,1/1,Gujarat
Bikaner,Satisfactory,99,"PM
10",1/1,
Visakhapatnam,Satisfactory,99,"PM
10",1/1,Andhra Pradesh
Udaipur,Satisfactory,99,"PM
10",1/1,Rajasthan
Greater noida,Satisfactory,97,"PM
10",1/2,Uttar Pradesh
Charkhi dadri,Satisfactory,97,"PM
2.5",1/1,Haryana
Dewas,Satisfactory,96,"PM
10",1/1,
Panipat,Satisfactory,96,"PM
10",1/1,
Byrnihat (Assam),Satisfactory,95,"PM
2.5",1/1,
Byrnihat (Meghalaya),Satisfactory,94,"PM
2.5",1/1,
Hingoli,Satisfactory,93,"O
3",1/1,
Jaipur,Satisfactory,92,"PM
10",4/6,
Churu,Satisfactory,91,"PM
10",1/1,Rajasthan
Gurugram,Satisfactory,90,"PM , PM
2.5 10",4/4,Haryana
Barmer,Satisfactory,90,"PM
10",1/1,
Alwar,Satisfactory,89,"PM
10",2/2,Rajasthan
Khora,Satisfactory,89,"PM
2.5",1/1,
Gandhinagar,Satisfactory,89,"PM
10",3/3,Gujarat
Gaya,Satisfactory,89,"PM , PM
2.5 10",3/3,
Bhilwara,Satisfactory,87,"PM
10",1/1,Rajasthan
Vadodara,Satisfactory,86,"PM
10",1/1,Gujarat
Pratapgarh,Satisfactory,86,"PM
10",1/1,Uttar Pradesh
Shamli,Satisfactory,85,CO,1/1,Uttar Pradesh
Mehsana,Satisfactory,85,"PM
10",1/1,Gujarat
Ahmedabad,Satisfactory,85,"PM , PM
2.5 10",6/9,Gujarat
Jalore,Satisfactory,85,"PM
10",1/1,
Ajmer,Satisfactory,84,"PM
10",1/1,Rajasthan
Rajkot,Satisfactory,83,"PM
10",1/1,
Nagaur,Satisfactory,83,"PM
10",1/1,
Rajsamand,Satisfactory,83,"PM
10",1/1,Rajasthan
Ghaziabad,Satisfactory,82,"CO, PM
10",6/7,
Dharuhera,Satisfactory,82,"PM
2.5",1/1,
Pampore,Satisfactory,82,"PM
10",1/1,
Kota,Satisfactory,81,"PM
10",2/3,Rajasthan
Sirsa,Satisfactory,80,CO,1/1,
Chennai,Satisfactory,80,"PM , O
10 3",7/9,Tamil Nadu
Sirohi,Satisfactory,79,"PM
10",1/1,
Prayagraj,Satisfactory,79,"PM , SO2
10",3/3,Uttar Pradesh
Katni,Satisfactory,79,"PM
10",1/1,Madhya Pradesh
Sri ganganagar,Satisfactory,78,"PM
10",1/1,
Jodhpur,Satisfactory,77,"PM
10",5/5,Rajasthan
Narnaul,Satisfactory,77,"PM
10",1/1,Haryana
Bundi,Satisfactory,77,"PM
10",1/1,
Jhunjhunu,Satisfactory,77,"PM
10",1/1,Rajasthan
Mandideep,Satisfactory,76,"PM
10",1/1,
Noida,Satisfactory,76,"PM
10",4/4,
Samastipur,Satisfactory,76,"PM
2.5",1/1,
Yamuna nagar,Satisfactory,76,"PM
10",1/1,
Dungarpur,Satisfactory,76,"PM
10",1/1,
