City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Surat,Poor,272,"PM
10",1/1,Gujarat
Nandesari,Poor,251,"PM
2.5",1/1,Gujarat
Baddi,Poor,207,"PM
10",1/1,Himachal Pradesh
Mandi Gobindgarh,Moderate,183,"PM
2.5",1/1,Punjab
Bhubaneswar,Moderate,182,"CO, O
3",2/2,Odisha
Suakati,Moderate,150,"PM
10",1/1,Odisha
Singrauli,Moderate,148,"PM
2.5",1/1,Madhya Pradesh
Kota,Moderate,142,"PM
10",1/3,Rajasthan
Khurja,Moderate,124,"PM
2.5",1/1,Uttar Pradesh
Bhilwara,Moderate,123,"PM
2.5",1/1,Rajasthan
Greater Noida,Moderate,122,"PM
10",2/2,Uttar Pradesh
Chhapra,Moderate,121,"NO
2",1/1,Bihar
Chandigarh,Moderate,120,"PM , O
10 3",3/3,Chandigarh
Gurugram,Moderate,116,"PM
10",1/4,Haryana
Noida,Moderate,114,"PM , PM , O
10 2.5 3",3/4,Uttar Pradesh
Delhi,Moderate,112,"PM , PM , O
10 2.5 3",33/39,Delhi
Bikaner,Moderate,109,"PM
10",1/1,Rajasthan
Ghaziabad,Moderate,109,"PM , PM
10 2.5",4/4,Uttar Pradesh
Sri Ganganagar,Moderate,109,"PM
10",1/1,Rajasthan
Imphal,Moderate,109,"SO
2",1/2,Manipur
Jaisalmer,Moderate,104,"PM
10",1/1,Rajasthan
Khanna,Moderate,103,"O
3",1/1,Punjab
Byrnihat,Moderate,103,"PM
2.5",1/1,Meghalaya
Baghpat,Moderate,101,"PM
10",1/2,Uttar Pradesh
Pali,Satisfactory,100,"PM
2.5",1/1,Rajasthan
Samastipur,Satisfactory,100,"PM
10",1/1,Bihar
Patna,Satisfactory,94,"PM , PM
10 2.5",4/6,Bihar
Barmer,Satisfactory,93,"PM
10",1/1,Rajasthan
Durgapur,Satisfactory,92,"PM
10",3/3,West Bengal
Visakhapatnam,Satisfactory,88,"PM
10",1/1,Andhra Pradesh
Bundi,Satisfactory,87,"PM
2.5",1/1,Rajasthan
Begusarai,Satisfactory,87,"NO
2",1/1,Bihar
Angul,Satisfactory,87,CO,1/1,Odisha
Rourkela,Satisfactory,87,"PM
10",2/3,Odisha
Pithampur,Satisfactory,87,"PM
10",1/1,Madhya Pradesh
Bhiwadi,Satisfactory,86,"PM
10",2/2,Rajasthan
Bulandshahr,Satisfactory,82,"PM
10",1/1,Uttar Pradesh
