City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Charkhi dadri,Poor,231,"PM
2.5",1/1,
Leh,Moderate,183,CO,1/1,Ladakh
Buxar,Moderate,168,"PM
2.5",1/1,
Gurugram,Moderate,165,"PM
2.5",4/4,
Byrnihat (Meghalaya),Moderate,161,"PM
2.5",1/1,
Samastipur,Moderate,154,"PM
2.5",1/1,
Greater noida,Moderate,148,"PM
10",2/2,Uttar Pradesh
Sri ganganagar,Moderate,147,"PM
10",1/1,Rajasthan
Baddi,Moderate,141,"PM
10",1/1,
Ballabgarh,Moderate,135,"PM
10",1/1,Haryana
Khora,Moderate,130,"PM
2.5",1/1,
Gummidipoondi,Moderate,129,"PM
2.5",1/1,
Dharuhera,Moderate,126,"PM
2.5",1/1,
Eloor,Moderate,125,CO,1/1,
Siliguri,Moderate,119,NO2,1/1,West Bengal
Gaya,Moderate,117,"PM
2.5",1/3,Bihar
Sonipat,Moderate,115,"PM
10",1/1,Haryana
Bhiwadi,Moderate,114,"PM
2.5",1/2,Rajasthan
Chhapra,Moderate,114,"PM
10",1/1,Gujarat
Ambala,Moderate,114,"PM
10",1/1,Haryana
Vatva,Moderate,114,"PM
10",1/1,
Visakhapatnam,Moderate,110,"PM
10",1/1,Andhra Pradesh
Bharatpur,Moderate,105,"PM
10",1/1,
Siwan,Moderate,104,"PM
10",1/1,Bihar
Mandi gobindgarh,Moderate,102,"PM
10",1/1,
Angul,Moderate,102,CO,1/1,
Bikaner,Moderate,101,"PM
10",1/1,Rajasthan
Palwal,Moderate,101,"PM
10",1/1,
Noida,Moderate,101,"O , PM
3 10",4/4,Uttar Pradesh
Jaisalmer,Satisfactory,100,"PM
10",1/1,Rajasthan
Kaithal,Satisfactory,100,SO2,1/1,
Bilaspur,Satisfactory,99,"PM
2.5",1/1,Chhattisgarh
Alwar,Satisfactory,99,"PM
10",2/2,Rajasthan
Hapur,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Amaravati,Satisfactory,94,"PM
10",1/1,Andhra Pradesh
Narnaul,Satisfactory,93,"PM
10",1/1,Haryana
Delhi,Satisfactory,92,"PM , PM , O
10 2.5 3",44/46,
Manesar,Satisfactory,92,"PM
2.5",1/1,
Raebareli,Satisfactory,91,"PM
2.5",1/2,Uttar Pradesh
Faridabad,Satisfactory,88,"PM
10",3/4,Haryana
Gadag,Satisfactory,88,"PM
10",1/1,
Panipat,Satisfactory,85,"PM
10",1/1,Haryana
Shamli,Satisfactory,85,CO,1/1,
Ahmedabad,Satisfactory,84,"PM , PM
10 2.5",7/9,Gujarat
Begusarai,Satisfactory,84,"PM
10",1/1,
Agra,Satisfactory,83,"PM , PM
2.5 10",6/6,Uttar Pradesh
Byrnihat (Assam),Satisfactory,82,"PM
2.5",1/1,
Panchgaon,Satisfactory,82,CO,1/1,
Manguraha,Satisfactory,79,"PM
10",1/1,
Ghaziabad,Satisfactory,79,"CO, O , PM
3 10",3/7,Uttar Pradesh
Talcher,Satisfactory,78,SO2,1/1,
Sikar,Satisfactory,78,"PM
10",1/1,Rajasthan
Pali,Satisfactory,78,"PM
10",1/1,Rajasthan
Durgapur,Satisfactory,77,"NO2, PM
10",2/3,West Bengal
Tirupati,Satisfactory,76,"PM
2.5",1/1,
Amritsar,Satisfactory,76,"PM
10",1/1,
Patna,Satisfactory,76,"PM
10",5/6,Bihar
Mathura,Satisfactory,76,"PM
10",1/1,
Chittoor,Satisfactory,75,"PM
2.5",1/1,Andhra Pradesh
Yamuna nagar,Satisfactory,74,"PM
2.5",1/1,
Pithampur,Satisfactory,74,"PM
10",1/1,Madhya Pradesh
Kannur,Satisfactory,73,"PM
2.5",1/1,
Khurja,Satisfactory,73,"PM
10",1/1,
Vadodara,Satisfactory,73,CO,1/1,Gujarat
Gandhinagar,Satisfactory,73,"PM
10",3/3,Gujarat
Anantapur,Satisfactory,73,"PM
10",1/1,
Jalore,Satisfactory,71,"PM
10",1/1,
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Asansol,Satisfactory,70,"CO, SO2",4/4,
Bhagalpur,Satisfactory,70,"PM , PM
10 2.5",2/2,
