City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Dharuhera,Very Poor,379,"PM
2.5",1/1,Haryana
Delhi,Very Poor,353,"PM
2.5",39/39,Delhi
Rohtak,Very Poor,349,"PM
2.5",1/1,Haryana
Narnaul,Very Poor,332,"PM
2.5",1/1,Haryana
Charkhi Dadri,Very Poor,331,"PM
2.5",1/1,Haryana
Bhiwani,Very Poor,331,"PM
2.5",1/1,Haryana
Noida,Very Poor,330,"PM
2.5",4/4,Uttar Pradesh
Bhiwadi,Very Poor,323,"PM
2.5",2/2,Rajasthan
Ghaziabad,Very Poor,321,"PM , PM
2.5 10",4/4,Uttar Pradesh
Yamuna Nagar,Very Poor,320,"PM
2.5",1/1,Haryana
Jind,Very Poor,319,"PM
2.5",1/1,Haryana
Meerut,Very Poor,318,"PM , PM
2.5 10",3/3,Uttar Pradesh
Ambala,Very Poor,312,"PM
2.5",1/1,Haryana
Greater Noida,Very Poor,308,"PM
2.5",2/2,Uttar Pradesh
Fatehabad,Very Poor,305,"PM
2.5",1/1,Haryana
Nandesari,Very Poor,303,"PM
2.5",1/1,Gujarat
Hapur,Very Poor,301,"PM
2.5",1/1,Uttar Pradesh
Sri Ganganagar,Poor,300,"PM
2.5",1/1,Rajasthan
Baghpat,Poor,298,"PM
2.5",1/2,Uttar Pradesh
Manesar,Poor,296,"PM
2.5",1/1,Haryana
Hanumangarh,Poor,296,"PM
2.5",1/1,Rajasthan
Ballabgarh,Poor,295,"PM
2.5",1/1,Haryana
Mandi Gobindgarh,Poor,293,"PM
2.5",1/1,Punjab
Gorakhpur,Poor,288,"PM
10",1/1,Uttar Pradesh
Bulandshahr,Poor,282,"PM
2.5",1/1,Uttar Pradesh
Bharatpur,Poor,282,"PM
2.5",1/1,Rajasthan
Gurugram,Poor,281,"PM , PM
2.5 10",3/4,Haryana
Ludhiana,Poor,278,"PM
2.5",1/1,Punjab
Sonipat,Poor,274,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,273,"PM
2.5",1/1,Uttar Pradesh
Dholpur,Poor,270,"PM
2.5",1/1,Rajasthan
Bahadurgarh,Poor,269,"PM
2.5",1/1,Haryana
Panchkula,Poor,268,"PM
2.5",1/1,Haryana
Jalandhar,Poor,268,"PM
2.5",1/1,Punjab
Bikaner,Poor,264,"PM
10",1/1,Rajasthan
Patiala,Poor,262,"PM
2.5",1/1,Punjab
Panipat,Poor,259,"PM
2.5",1/1,Haryana
Kurukshetra,Poor,259,"PM
2.5",1/1,Haryana
Hajipur,Poor,258,"PM
2.5",1/1,Bihar
Kanpur,Poor,253,"PM
2.5",3/4,Uttar Pradesh
Bhilwara,Poor,252,"PM
2.5",1/1,Rajasthan
Jaipur,Poor,247,"PM
2.5",6/6,Rajasthan
Karnal,Poor,245,"PM
2.5",1/1,Haryana
Khanna,Poor,239,"PM
2.5",1/1,Punjab
Amritsar,Poor,238,"PM
2.5",1/1,Punjab
Kaithal,Poor,231,"PM
2.5",1/1,Haryana
Moradabad,Poor,230,"PM
2.5",6/7,Uttar Pradesh
Sagar,Poor,228,"PM
2.5",1/2,Madhya Pradesh
Jhalawar,Poor,223,"PM
2.5",1/1,Rajasthan
Dausa,Poor,222,"PM
2.5",1/1,Rajasthan
Dhule,Poor,219,"PM
2.5",1/1,Maharashtra
Chittorgarh,Poor,219,"PM
2.5",1/1,Rajasthan
Tonk,Poor,216,"PM
2.5",1/1,Rajasthan
Kota,Poor,213,"PM
2.5",3/3,Rajasthan
Ajmer,Poor,211,"PM
2.5",1/1,Rajasthan
Faridabad,Poor,201,"PM
2.5",2/4,Haryana
Gwalior,Moderate,195,"PM
2.5",3/4,Madhya Pradesh
Khurja,Moderate,195,"PM
10",1/1,Uttar Pradesh
Mandideep,Moderate,192,"PM
2.5",1/1,Madhya Pradesh
Maihar,Moderate,190,"PM
10",1/1,Madhya Pradesh
Patna,Moderate,190,"PM , PM
2.5 10",6/6,Bihar
Bileipada,Moderate,190,"PM
10",1/1,Odisha
Bihar Sharif,Moderate,188,"PM
2.5",1/1,Bihar
Pali,Moderate,188,"PM
2.5",1/1,Rajasthan
Howrah,Moderate,187,"PM
2.5",5/5,West Bengal
Keonjhar,Moderate,187,"PM
2.5",1/1,Odisha
Barbil,Moderate,187,"PM
2.5",1/1,Odisha
Cuttack,Moderate,186,"PM
2.5",1/1,Odisha
Prayagraj,Moderate,184,"PM
2.5",2/3,Uttar Pradesh
Lucknow,Moderate,183,"PM , PM
2.5 10",6/6,Uttar Pradesh
Begusarai,Moderate,182,"PM
2.5",1/1,Bihar
Kishanganj,Moderate,179,"PM
10",1/1,Bihar
Bhubaneswar,Moderate,176,"PM
2.5",2/2,Odisha
Dungarpur,Moderate,175,"PM
2.5",1/1,Rajasthan
