City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Very Poor,330,"PM
2.5",4/4,Uttar Pradesh
Ballabgarh,Very Poor,315,"PM
2.5",1/1,Haryana
Delhi,Very Poor,314,"PM
2.5",40/40,Delhi
Ghaziabad,Very Poor,309,"PM
2.5",4/4,Uttar Pradesh
Dharuhera,Very Poor,303,"PM
2.5",1/1,Haryana
Greater Noida,Very Poor,302,"PM
2.5",2/2,Uttar Pradesh
Bikaner,Poor,287,"PM
10",1/1,Rajasthan
Bahadurgarh,Poor,287,"PM
2.5",1/1,Haryana
Sikar,Poor,287,"PM
10",1/1,Rajasthan
Bhiwani,Poor,285,"PM
2.5",1/1,Haryana
Sonipat,Poor,280,"PM
2.5",1/1,Haryana
Gurugram,Poor,278,"PM
2.5",3/4,Haryana
Hajipur,Poor,271,"PM
2.5",1/1,Bihar
Meerut,Poor,269,"PM , PM
10 2.5",3/3,Uttar Pradesh
Panipat,Poor,269,"PM
2.5",1/1,Haryana
Tonk,Poor,268,"PM
10",1/1,Rajasthan
Bhubaneswar,Poor,266,"O , PM
3 2.5",2/2,Odisha
Balasore,Poor,264,"PM
2.5",1/1,Odisha
Mandideep,Poor,262,"PM
2.5",1/1,Madhya Pradesh
Arrah,Poor,257,"PM
2.5",1/1,Bihar
Chhapra,Poor,254,"PM
2.5",1/1,Bihar
Asansol,Poor,254,"PM
2.5",4/4,West Bengal
Manesar,Poor,254,"PM
2.5",1/1,Haryana
Charkhi Dadri,Poor,252,"PM
2.5",1/1,Haryana
Sri Ganganagar,Poor,249,"PM
10",1/1,Rajasthan
Kolkata,Poor,246,"PM
2.5",7/7,West Bengal
Muzaffarnagar,Poor,241,"PM
2.5",1/1,Uttar Pradesh
Haldia,Poor,240,"PM
2.5",1/1,West Bengal
Churu,Poor,236,"PM
10",1/1,Rajasthan
Barrackpore,Poor,236,"PM
2.5",1/1,West Bengal
Byasanagar,Poor,236,"O
3",1/1,Odisha
Bulandshahr,Poor,234,"PM
2.5",1/1,Uttar Pradesh
Gummidipoondi,Poor,233,"PM
2.5",1/1,Tamil Nadu
Bihar Sharif,Poor,232,"PM
2.5",1/1,Bihar
Dhule,Poor,227,"PM
2.5",1/1,Maharashtra
Bhiwadi,Poor,227,"PM
2.5",2/2,Rajasthan
Sangli,Poor,226,"PM
2.5",1/1,Maharashtra
