City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Severe,410,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,376,"PM
2.5",2/2,Uttar Pradesh
Delhi,Very Poor,374,"PM
2.5",40/40,Delhi
Ghaziabad,Very Poor,358,"PM , PM
2.5 10",2/4,Uttar Pradesh
Visakhapatnam,Very Poor,347,"PM
2.5",1/1,Andhra Pradesh
Dharuhera,Very Poor,332,"PM
2.5",1/1,Haryana
Ballabgarh,Very Poor,324,"PM
2.5",1/1,Haryana
Gurugram,Very Poor,322,"PM
2.5",4/4,Haryana
Singrauli,Very Poor,302,"PM
2.5",1/1,Madhya Pradesh
Byasanagar,Poor,300,"PM
2.5",1/1,Odisha
Bhiwadi,Poor,296,"PM
2.5",2/2,Rajasthan
Gwalior,Poor,293,"PM
2.5",3/4,Madhya Pradesh
Sonipat,Poor,292,"PM
2.5",1/1,Haryana
Baddi,Poor,287,"PM
2.5",1/1,Himachal Pradesh
Rajamahendravaram,Poor,282,"PM
2.5",1/1,Andhra Pradesh
Manesar,Poor,281,"PM
2.5",1/1,Haryana
Gummidipoondi,Poor,280,"PM
2.5",1/1,Tamil Nadu
Talcher,Poor,276,"PM
2.5",1/1,Odisha
Meerut,Poor,260,"PM , PM
2.5 10",3/3,Uttar Pradesh
Bikaner,Poor,260,"PM
10",1/1,Rajasthan
Bahadurgarh,Poor,259,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,256,"PM
2.5",2/2,Odisha
Chandigarh,Poor,254,"PM
2.5",3/3,Chandigarh
Faridabad,Poor,251,"PM
2.5",3/4,Haryana
Balasore,Poor,247,"PM
2.5",1/1,Odisha
Panchgaon,Poor,240,"PM
2.5",1/1,Haryana
Mandikhera,Poor,239,"PM
2.5",1/1,Haryana
Barbil,Poor,236,"PM
2.5",1/1,Odisha
Cuttack,Poor,234,"PM
2.5",1/1,Odisha
Muzaffarnagar,Poor,231,"PM
2.5",1/1,Uttar Pradesh
Angul,Poor,225,"PM
2.5",1/1,Odisha
Haldia,Poor,225,"PM
2.5",1/1,West Bengal
Tirumala,Poor,222,"PM
2.5",1/1,Andhra Pradesh
Asansol,Poor,222,"PM
2.5",4/4,West Bengal
Hajipur,Poor,220,"PM
2.5",1/1,Bihar
Bulandshahr,Poor,218,"PM
2.5",1/1,Uttar Pradesh
Narnaul,Poor,216,"PM
2.5",1/1,Haryana
Kishanganj,Poor,210,"PM
10",1/1,Bihar
Hapur,Poor,208,"PM
2.5",1/1,Uttar Pradesh
Bihar Sharif,Poor,207,"PM
2.5",1/1,Bihar
Rupnagar,Poor,205,"PM
2.5",1/1,Punjab
Pimpri-Chinchwad,Poor,204,"PM , PM
2.5 10",4/4,Maharashtra
Pune,Poor,202,"PM
2.5",9/13,Maharashtra
Tonk,Poor,201,"PM
10",1/1,Rajasthan
Sikar,Moderate,198,"PM
10",1/1,Rajasthan
Kurukshetra,Moderate,198,"PM
2.5",1/1,Haryana
Hanumangarh,Moderate,196,"PM
10",1/1,Rajasthan
Anantapur,Moderate,192,"PM
2.5",1/1,Andhra Pradesh
