City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Sri Ganganagar,Very Poor,306,"O
3",1/1,Rajasthan
Aurangabad (Bihar),Poor,229,"PM
2.5",1/1,Bihar
Gummidipoondi,Moderate,185,"PM
2.5",1/1,Tamil Nadu
Nandesari,Moderate,184,"PM
2.5",1/1,Gujarat
Baddi,Moderate,172,"PM
10",1/1,Himachal Pradesh
Kashipur,Moderate,163,"PM
10",1/1,Uttarakhand
Greater Noida,Moderate,161,"PM
10",2/2,Uttar Pradesh
Mandi Gobindgarh,Moderate,147,"PM
2.5",1/1,Punjab
Bulandshahr,Moderate,145,"PM
10",1/1,Uttar Pradesh
Ghaziabad,Moderate,143,"PM
10",4/4,Uttar Pradesh
Bhiwadi,Moderate,128,"PM , PM
2.5 10",2/2,Rajasthan
Lucknow,Moderate,128,"PM
2.5",6/6,Uttar Pradesh
Noida,Moderate,126,"PM
10",4/4,Uttar Pradesh
Siwan,Moderate,125,"PM
10",1/1,Bihar
Delhi,Moderate,120,"PM , PM
2.5 10",36/39,Delhi
Rourkela,Moderate,119,"PM , O
10 3",2/3,Odisha
Dholpur,Moderate,119,"PM
10",1/1,Rajasthan
Moradabad,Moderate,117,"PM
10",5/7,Uttar Pradesh
Meerut,Moderate,113,"PM
10",3/3,Uttar Pradesh
Maihar,Moderate,110,"PM
10",1/1,Madhya Pradesh
Hapur,Moderate,107,"PM
10",1/1,Uttar Pradesh
Gurugram,Moderate,107,"PM
10",1/4,Haryana
Tonk,Moderate,106,"PM
10",1/1,Rajasthan
Samastipur,Moderate,104,"PM
2.5",1/1,Bihar
Dausa,Moderate,104,"PM
10",1/1,Rajasthan
Vapi,Moderate,103,"PM
10",1/1,Gujarat
Bharatpur,Satisfactory,100,"PM
10",1/1,Rajasthan
Dhanbad,Satisfactory,99,"NO
2",1/2,Jharkhand
Baghpat,Satisfactory,98,"PM
10",1/2,Uttar Pradesh
Katihar,Satisfactory,96,CO,1/1,Bihar
Katni,Satisfactory,96,"PM
10",1/1,Madhya Pradesh
Muzaffarnagar,Satisfactory,96,"PM
10",1/1,Uttar Pradesh
Gorakhpur,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Jhansi,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Prayagraj,Satisfactory,92,"PM
10",3/3,Uttar Pradesh
Bihar Sharif,Satisfactory,92,"PM
10",1/1,Bihar
Chittoor,Satisfactory,91,"PM
2.5",1/1,Andhra Pradesh
Rishikesh,Satisfactory,91,"PM
10",1/1,Uttarakhand
Jaipur,Satisfactory,91,"PM
10",5/6,Rajasthan
Bareilly,Satisfactory,90,"PM , SO
10 2",2/2,Uttar Pradesh
Gwalior,Satisfactory,88,"PM
10",3/4,Madhya Pradesh
Agra,Satisfactory,87,"PM , PM
2.5 10",6/6,Uttar Pradesh
Karauli,Satisfactory,87,"PM
10",1/1,Rajasthan
Sawai Madhopur,Satisfactory,86,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,86,"PM
10",1/1,Andhra Pradesh
Damoh,Satisfactory,86,"PM
10",1/1,Madhya Pradesh
Vrindavan,Satisfactory,85,"PM
10",1/1,Uttar Pradesh
Panchgaon,Satisfactory,85,"PM
10",1/1,Haryana
Baran,Satisfactory,84,"PM
10",1/1,Rajasthan
Varanasi,Satisfactory,84,"PM
10",4/4,Uttar Pradesh
Kalyan,Satisfactory,84,"PM
10",1/2,Maharashtra
Rupnagar,Satisfactory,83,CO,1/1,Punjab
Hanumangarh,Satisfactory,83,"PM
10",1/1,Rajasthan
Dewas,Satisfactory,82,"PM
10",1/1,Madhya Pradesh
Amritsar,Satisfactory,82,"PM
10",1/1,Punjab
Vatva,Satisfactory,81,"PM
10",1/1,Gujarat
Sagar,Satisfactory,81,"PM
10",1/2,Madhya Pradesh
Bhilwara,Satisfactory,81,"PM
10",1/1,Rajasthan
Bhopal,Satisfactory,80,"PM
10",3/3,Madhya Pradesh
Khanna,Satisfactory,80,"PM
10",1/1,Punjab
Kanpur,Satisfactory,79,"PM , PM
2.5 10",3/4,Uttar Pradesh
Banswara,Satisfactory,78,"PM
10",1/1,Rajasthan
Ulhasnagar,Satisfactory,77,"PM
10",1/1,Maharashtra
Jhunjhunu,Satisfactory,77,"PM
10",1/1,Rajasthan
Khurja,Satisfactory,76,"PM
10",1/1,Uttar Pradesh
Nagaur,Satisfactory,75,"PM
10",1/1,Rajasthan
Jalandhar,Satisfactory,74,"PM
10",1/1,Punjab
Jalore,Satisfactory,74,"PM
10",1/1,Rajasthan
Pithampur,Satisfactory,74,"PM
10",1/1,Madhya Pradesh
Bathinda,Satisfactory,73,"PM
10",1/1,Punjab
Hajipur,Satisfactory,73,"PM
2.5",1/1,Bihar
Kota,Satisfactory,73,"PM
10",3/3,Rajasthan
Chennai,Satisfactory,73,"CO, PM
10",8/9,Tamil Nadu
Bileipada,Satisfactory,72,CO,1/1,Odisha
Sikar,Satisfactory,72,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,72,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,71,"PM
10",1/1,Rajasthan
Kohima,Satisfactory,71,"SO
2",1/1,Nagaland
Buxar,Satisfactory,71,"PM
10",1/1,Bihar
Jabalpur,Satisfactory,71,"PM , O
10 3",4/4,Madhya Pradesh
Jodhpur,Satisfactory,70,"PM
10",5/5,Rajasthan
Badlapur,Satisfactory,70,"PM
10",1/1,Maharashtra
Jaisalmer,Satisfactory,70,"PM
10",1/1,Rajasthan
Churu,Satisfactory,69,"PM
10",1/1,Rajasthan
Chittorgarh,Satisfactory,69,"PM
10",1/1,Rajasthan
Bengaluru,Satisfactory,69,"PM
10",6/14,Karnataka
Sasaram,Satisfactory,68,"PM
10",1/1,Bihar
Chandigarh,Satisfactory,68,"PM
10",1/3,Chandigarh
Araria,Satisfactory,67,"NO
2",1/1,Bihar
Chandrapur,Satisfactory,67,"PM
10",2/2,Maharashtra
Sirohi,Satisfactory,67,"PM
10",1/1,Rajasthan
Jalna,Satisfactory,67,"PM
10",1/1,Maharashtra
Pune,Satisfactory,66,"PM
10",6/13,Maharashtra
Thiruvananthapuram,Satisfactory,66,"NO , PM
2 10",2/2,Kerala
Hyderabad,Satisfactory,65,"PM , PM
2.5 10",11/14,Telangana
Pimpri-Chinchwad,Satisfactory,65,"CO, PM
10",4/4,Maharashtra
Barmer,Satisfactory,64,"PM
10",1/1,Rajasthan
Rajsamand,Satisfactory,64,"O
3",1/1,Rajasthan
Ratlam,Satisfactory,64,"PM
10",1/1,Madhya Pradesh
Pali,Satisfactory,64,"PM
10",1/1,Rajasthan
Dehradun,Satisfactory,63,"PM
2.5",1/1,Uttarakhand
