City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Angul,Poor,292,"O
3",1/1,Odisha
Pali,Poor,278,"O
3",1/1,Rajasthan
Greater Noida,Poor,240,"PM
10",2/2,Uttar Pradesh
Cuttack,Poor,226,"O
3",1/1,Odisha
Ballabgarh,Poor,217,"PM
10",1/1,Haryana
Gwalior,Moderate,200,"O , PM
3 10",3/4,Madhya Pradesh
Faridabad,Moderate,188,"PM , PM
2.5 10",3/4,Haryana
Gurugram,Moderate,188,"PM
2.5",4/4,Haryana
Baddi,Moderate,173,"PM
10",1/1,Himachal Pradesh
Charkhi Dadri,Moderate,167,"PM
2.5",1/1,Haryana
Mahad,Moderate,162,"PM
2.5",1/1,Maharashtra
Ghaziabad,Moderate,162,"PM , PM
2.5 10",4/4,Uttar Pradesh
Sawai Madhopur,Moderate,160,"O
3",1/1,Rajasthan
Barbil,Moderate,157,"O
3",1/1,Odisha
Sonipat,Moderate,157,"PM
2.5",1/1,Haryana
Baran,Moderate,154,"O
3",1/1,Rajasthan
Delhi,Moderate,153,"O , PM , PM
3 2.5 10",44/47,Delhi
Dharuhera,Moderate,150,"PM
2.5",1/1,Haryana
Bulandshahr,Moderate,148,"PM
10",1/1,Uttar Pradesh
Noida,Moderate,142,"PM , PM
2.5 10",4/4,Uttar Pradesh
Vadodara,Moderate,141,"PM
2.5",1/1,Gujarat
Nandesari,Moderate,141,"PM
2.5",1/1,Gujarat
Vatva,Moderate,135,"PM
2.5",1/1,Gujarat
Ahmedabad,Moderate,131,"PM
10",8/9,Gujarat
Bhavnagar,Moderate,131,"PM
2.5",1/1,Gujarat
Manesar,Moderate,129,"PM
2.5",1/1,Haryana
Navi Mumbai,Moderate,126,"O , PM
3 10",6/8,Maharashtra
Bhiwadi,Moderate,126,"PM
10",2/2,Rajasthan
Tonk,Moderate,123,"PM
10",1/1,Rajasthan
Singrauli,Moderate,122,"NO
2",1/1,Madhya Pradesh
Gandhinagar,Moderate,122,"PM , PM
2.5 10",3/3,Gujarat
Pithampur,Moderate,115,"O
3",1/1,Madhya Pradesh
Rohtak,Moderate,114,"PM
2.5",1/1,Haryana
Agra,Moderate,114,"PM
10",6/6,Uttar Pradesh
Jhalawar,Moderate,113,"O
3",1/1,Rajasthan
Kota,Moderate,111,"O , PM
3 10",3/3,Rajasthan
Pimpri-Chinchwad,Moderate,111,"PM
10",3/4,Maharashtra
Dholpur,Moderate,110,"PM
10",1/1,Rajasthan
Mandideep,Moderate,110,"PM
2.5",1/1,Madhya Pradesh
Pratapgarh,Moderate,110,"O
3",1/1,Uttar Pradesh
Bikaner,Moderate,109,"O
3",1/1,Rajasthan
Bahadurgarh,Moderate,109,"PM
2.5",1/1,Haryana
Mehsana,Moderate,108,"PM
10",1/1,Gujarat
Ulhasnagar,Moderate,108,"O , PM
3 10",2/2,Maharashtra
Katni,Moderate,106,"PM
10",1/1,Madhya Pradesh
Bhopal,Moderate,105,"O , PM
3 10",3/3,Madhya Pradesh
Pune,Moderate,105,"PM , PM
2.5 10",8/13,Maharashtra
Sri Ganganagar,Moderate,105,"O
3",1/1,Rajasthan
Badlapur,Moderate,105,"PM
10",1/1,Maharashtra
Nagaon,Moderate,105,"PM
10",1/1,Assam
Bharatpur,Moderate,102,"O
3",1/1,Rajasthan
Aurangabad (Bihar),Moderate,102,CO,1/1,Bihar
Boisar,Moderate,101,"O
3",1/1,Maharashtra
Malegaon,Satisfactory,100,"O
3",1/1,Maharashtra
Meerut,Satisfactory,99,"PM
10",3/3,Uttar Pradesh
Sikar,Satisfactory,99,"O
3",1/1,Rajasthan
Bundi,Satisfactory,99,"O
3",1/1,Rajasthan
Kalyan,Satisfactory,98,"PM
10",1/2,Maharashtra
Surat,Satisfactory,96,"CO, PM
10",2/2,Gujarat
Jaisalmer,Satisfactory,96,CO,1/1,Rajasthan
Muzaffarnagar,Satisfactory,95,"PM
10",1/1,Uttar Pradesh
Manguraha,Satisfactory,95,"NO
2",1/1,Bihar
Alwar,Satisfactory,95,"PM
10",1/1,Rajasthan
Dhanbad,Satisfactory,95,"NO
2",1/2,Jharkhand
Dausa,Satisfactory,94,"PM
10",1/1,Rajasthan
Agartala,Satisfactory,94,"PM
2.5",1/2,Tripura
Jhunjhunu,Satisfactory,94,"O
3",1/1,Rajasthan
Rajsamand,Satisfactory,94,"O
3",1/1,Rajasthan
Fatehabad,Satisfactory,93,"O
3",1/1,Haryana
Sagar,Satisfactory,93,"O , PM
3 10",2/2,Madhya Pradesh
