City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Very Poor,302,"PM
10",1/1,Haryana
Gurugram,Poor,295,"PM
2.5",3/4,Haryana
Dharuhera,Poor,290,"PM
2.5",1/1,Haryana
Charkhi Dadri,Poor,279,"PM
2.5",1/1,Haryana
Cuttack,Poor,279,"O
3",1/1,Odisha
Ghaziabad,Poor,266,"PM
2.5",3/4,Uttar Pradesh
Guwahati,Poor,248,"PM
2.5",2/4,Assam
Delhi,Poor,241,"PM , O
2.5 3",38/40,Delhi
Noida,Poor,237,"PM
2.5",4/4,Uttar Pradesh
Bhiwadi,Poor,228,"PM
2.5",2/2,Rajasthan
Greater Noida,Poor,220,"PM
2.5",2/2,Uttar Pradesh
Pithampur,Poor,206,"PM
2.5",1/1,Madhya Pradesh
Mandi Gobindgarh,Poor,205,"PM
2.5",1/1,Punjab
Byasanagar,Moderate,200,"O
3",1/1,Odisha
Meerut,Moderate,197,"PM
2.5",2/3,Uttar Pradesh
Sri Ganganagar,Moderate,197,"O
3",1/1,Rajasthan
Narnaul,Moderate,196,"PM
2.5",1/1,Haryana
Rupnagar,Moderate,189,"PM
2.5",1/1,Punjab
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Baghpat,Moderate,186,"PM
2.5",1/2,Uttar Pradesh
Sawai Madhopur,Moderate,180,"O
3",1/1,Rajasthan
Nagpur,Moderate,178,"PM
2.5",4/4,Maharashtra
Bileipada,Moderate,177,"PM
2.5",1/1,Odisha
Bulandshahr,Moderate,174,"PM
2.5",1/1,Uttar Pradesh
Manesar,Moderate,173,"PM
2.5",1/1,Haryana
Tonk,Moderate,172,"PM
2.5",1/1,Rajasthan
Pune,Moderate,172,"PM
2.5",8/13,Maharashtra
Naharlagun,Moderate,170,"PM
2.5",1/1,
Amaravati,Moderate,169,"PM
10",1/1,Andhra Pradesh
Talcher,Moderate,169,"PM
10",1/1,Odisha
Gwalior,Moderate,168,"PM
2.5",3/4,Madhya Pradesh
Muzaffarnagar,Moderate,167,"PM
2.5",1/1,Uttar Pradesh
Visakhapatnam,Moderate,167,"PM
2.5",1/1,Andhra Pradesh
Tumakuru,Moderate,165,"PM
2.5",1/1,Karnataka
Kurukshetra,Moderate,165,"PM
2.5",1/1,Haryana
Sikar,Moderate,164,"PM
2.5",1/1,Rajasthan
Kolkata,Moderate,163,"PM
2.5",7/7,West Bengal
Baddi,Moderate,163,"PM
10",1/1,Himachal Pradesh
Faridabad,Moderate,162,"PM , PM
2.5 10",3/4,Haryana
Bikaner,Moderate,161,"PM
10",1/1,Rajasthan
Nagaon,Moderate,161,"PM
2.5",1/1,Assam
Rajamahendravaram,Moderate,159,"PM
2.5",1/1,Andhra Pradesh
Jind,Moderate,158,"PM
2.5",1/1,Haryana
Jhunjhunu,Moderate,156,"PM
10",1/1,Rajasthan
Howrah,Moderate,153,"PM , PM
2.5 10",5/5,West Bengal
Jaipur,Moderate,153,"PM , PM
2.5 10",6/6,Rajasthan
Angul,Moderate,152,"PM
2.5",1/1,Odisha
Belapur,Moderate,151,"PM
10",1/1,Maharashtra
Parbhani,Moderate,149,"PM
2.5",1/1,Maharashtra
Hanumangarh,Moderate,148,"PM
10",1/1,Rajasthan
Agra,Moderate,148,"PM , PM
2.5 10",6/6,Uttar Pradesh
Khurja,Moderate,148,"PM
10",1/1,Uttar Pradesh
Ulhasnagar,Moderate,146,"PM
2.5",1/1,Maharashtra
Bhubaneswar,Moderate,146,"PM
2.5",2/2,Odisha
Sirsa,Moderate,144,"PM
2.5",1/1,Haryana
Bhiwandi,Moderate,144,"PM
10",1/1,Maharashtra
Haldia,Moderate,143,"PM
2.5",1/1,West Bengal
Byrnihat,Moderate,142,"PM
2.5",1/1,Meghalaya
Pimpri-Chinchwad,Moderate,142,"PM , PM
2.5 10",4/4,Maharashtra
Navi Mumbai,Moderate,141,"PM , PM
2.5 10",6/8,Maharashtra
Vadodara,Moderate,139,"PM
2.5",1/1,Gujarat
Kota,Moderate,139,"PM , O
2.5 3",3/3,Rajasthan
Hajipur,Moderate,138,"PM
2.5",1/1,Bihar
Barbil,Moderate,138,"PM
10",1/1,Odisha
Mira-Bhayandar,Moderate,138,"PM
10",1/1,Maharashtra
Kunjemura,Moderate,136,"PM
10",1/1,Chhattisgarh
Chandrapur,Moderate,136,"PM
10",2/2,Maharashtra
Chittorgarh,Moderate,134,"PM
2.5",1/1,Rajasthan
Nanded,Moderate,134,"PM
2.5",1/1,Maharashtra
Surat,Moderate,133,"PM , PM
2.5 10",2/2,Gujarat
Virar,Moderate,133,"PM
10",1/1,Maharashtra
Kalyan,Moderate,132,"PM , PM
2.5 10",2/2,Maharashtra
Vatva,Moderate,130,"PM
2.5",1/1,Gujarat
Balasore,Moderate,129,"PM
2.5",1/1,Odisha
Badlapur,Moderate,128,"PM
10",1/1,Maharashtra
Churu,Moderate,128,"PM
10",1/1,Rajasthan
Mahad,Moderate,127,"PM
10",1/1,Maharashtra
Dholpur,Moderate,126,"PM
2.5",1/1,Rajasthan
Mumbai,Moderate,125,"PM , PM
2.5 10",26/30,Maharashtra
Alwar,Moderate,125,"PM
10",1/1,Rajasthan
Eloor,Moderate,125,"PM
2.5",1/1,Kerala
Gummidipoondi,Moderate,124,"PM
2.5",1/1,Tamil Nadu
Hapur,Moderate,124,"PM
2.5",1/1,Uttar Pradesh
Malegaon,Moderate,124,"PM
10",1/1,Maharashtra
Rohtak,Moderate,122,"PM
2.5",1/1,Haryana
"Aurangabad
(Maharashtra)",Moderate,122,"PM , PM
2.5 10",3/3,Maharashtra
