City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Moderate,194,"PM
10",2/2,Uttar Pradesh
Bileipada,Moderate,181,"PM
2.5",1/1,Odisha
Ghaziabad,Moderate,174,"PM , O
10 3",4/4,Uttar Pradesh
Noida,Moderate,144,"PM
10",4/4,Uttar Pradesh
Baddi,Moderate,141,"PM
10",1/1,Himachal Pradesh
Sri Ganganagar,Moderate,135,"PM
10",1/1,Rajasthan
Delhi,Moderate,131,"PM , PM
10 2.5",36/39,Delhi
Gurugram,Moderate,128,"PM
10",1/4,Haryana
Meerut,Moderate,122,"PM
10",3/3,Uttar Pradesh
Bulandshahr,Moderate,118,"PM
10",1/1,Uttar Pradesh
Dhanbad,Moderate,118,CO,1/2,Jharkhand
Hapur,Moderate,113,"PM
10",1/1,Uttar Pradesh
Jalore,Moderate,110,"PM
10",1/1,Rajasthan
Muzaffarnagar,Moderate,105,"PM
10",1/1,Uttar Pradesh
Keonjhar,Moderate,104,"PM
10",1/1,Odisha
Visakhapatnam,Moderate,104,"PM
10",1/1,Andhra Pradesh
Kolkata,Moderate,102,"PM , O
10 3",7/7,West Bengal
Jaisalmer,Moderate,101,"PM
10",1/1,Rajasthan
Pali,Moderate,101,"PM
10",1/1,Rajasthan
Kishanganj,Moderate,101,"PM
2.5",1/1,Bihar
Balasore,Satisfactory,99,"PM
10",1/1,Odisha
Aurangabad (Bihar),Satisfactory,98,"PM
10",1/1,Bihar
Angul,Satisfactory,98,"PM
2.5",1/1,Odisha
Jaipur,Satisfactory,98,"NO , O , PM
2 3 2.5",6/6,Rajasthan
Agra,Satisfactory,98,"PM
10",6/6,Uttar Pradesh
Moradabad,Satisfactory,97,"PM , PM
10 2.5",5/7,Uttar Pradesh
Vapi,Satisfactory,95,"PM
10",1/1,Gujarat
Barbil,Satisfactory,95,"PM
10",1/1,Odisha
Siwan,Satisfactory,94,CO,1/1,Bihar
Jhunjhunu,Satisfactory,92,"PM
10",1/1,Rajasthan
Sikar,Satisfactory,92,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,92,"PM
10",1/1,Rajasthan
Bikaner,Satisfactory,92,"PM
10",1/1,Rajasthan
Ajmer,Satisfactory,91,"PM
10",1/1,Rajasthan
Howrah,Satisfactory,90,"PM , PM
10 2.5",5/5,West Bengal
Banswara,Satisfactory,90,"PM
10",1/1,Rajasthan
Mandi Gobindgarh,Satisfactory,89,"PM
10",1/1,Punjab
Hanumangarh,Satisfactory,89,"PM
10",1/1,Rajasthan
Gummidipoondi,Satisfactory,89,"PM
10",1/1,Tamil Nadu
Churu,Satisfactory,87,"PM
10",1/1,Rajasthan
Rairangpur,Satisfactory,87,"PM
10",1/1,Odisha
Vatva,Satisfactory,86,"PM
10",1/1,Gujarat
Bharatpur,Satisfactory,86,"PM
10",1/1,Rajasthan
Rourkela,Satisfactory,85,"PM
10",1/3,Odisha
Bihar Sharif,Satisfactory,84,"PM
10",1/1,Bihar
Nagaur,Satisfactory,83,"PM
10",1/1,Rajasthan
Suakati,Satisfactory,83,"PM
2.5",1/1,Odisha
Chittoor,Satisfactory,82,"PM
2.5",1/1,Andhra Pradesh
Bhagalpur,Satisfactory,81,"PM
10",2/2,Bihar
Kalyan,Satisfactory,80,"PM
10",1/2,Maharashtra
Virudhunagar,Satisfactory,80,"PM
2.5",1/1,Tamil Nadu
Katni,Satisfactory,80,"PM
10",1/1,Madhya Pradesh
Ahmedabad,Satisfactory,80,"PM , CO, O
10 3",7/9,Gujarat
Chandrapur,Satisfactory,79,"PM
10",1/2,Maharashtra
Tumidih,Satisfactory,79,"PM
10",1/1,Chhattisgarh
Vrindavan,Satisfactory,78,"PM
10",1/1,Uttar Pradesh
Asansol,Satisfactory,78,"PM , PM
10 2.5",4/4,West Bengal
Durgapur,Satisfactory,77,"PM
10",1/3,West Bengal
Hyderabad,Satisfactory,77,"PM , PM
10 2.5",11/14,Telangana
Panchgaon,Satisfactory,76,"PM
10",1/1,Haryana
Jalandhar,Satisfactory,76,"PM
10",1/1,Punjab
Jodhpur,Satisfactory,76,"PM
10",4/5,Rajasthan
Barrackpore,Satisfactory,75,"PM
10",1/1,West Bengal
Milupara,Satisfactory,74,"PM
10",1/1,Chhattisgarh
Byasanagar,Satisfactory,74,"PM
10",1/1,Odisha
Sirohi,Satisfactory,73,"PM
10",1/1,Rajasthan
Anantapur,Satisfactory,72,"PM
2.5",1/1,Andhra Pradesh
