City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Vadodara,Very Poor,344,"PM
2.5",1/1,Gujarat
Singrauli,Very Poor,306,"PM
2.5",1/1,Madhya Pradesh
Charkhi Dadri,Very Poor,304,"PM
2.5",1/1,Haryana
Dharuhera,Very Poor,301,"PM
2.5",1/1,Haryana
Angul,Poor,300,"O
3",1/1,Odisha
Ankleshwar,Poor,274,"PM
2.5",1/1,Gujarat
Delhi,Poor,265,"PM
2.5",38/40,Delhi
Visakhapatnam,Poor,261,"PM
2.5",1/1,Andhra Pradesh
Cuttack,Poor,259,"O
3",1/1,Odisha
Noida,Poor,252,"PM
2.5",4/4,Uttar Pradesh
Baghpat,Poor,250,"PM
2.5",1/2,Uttar Pradesh
Muzaffarnagar,Poor,245,"PM
2.5",1/1,Uttar Pradesh
Ghaziabad,Poor,243,"PM
2.5",4/4,Uttar Pradesh
Bhiwadi,Poor,236,"PM
2.5",2/2,Rajasthan
Gummidipoondi,Poor,236,"PM
2.5",1/1,Tamil Nadu
Rajamahendravaram,Poor,236,"PM
2.5",1/1,Andhra Pradesh
Vatva,Poor,227,"PM
2.5",1/1,Gujarat
Gandhinagar,Poor,227,"PM , PM
2.5 10",3/3,Gujarat
Guwahati,Poor,224,"PM , PM
2.5 10",3/4,Assam
Dungarpur,Poor,220,"PM
2.5",1/1,Rajasthan
Balasore,Poor,220,"PM
2.5",1/1,Odisha
Baripada,Poor,213,"PM
2.5",1/1,Odisha
Byasanagar,Poor,211,"O
3",1/1,Odisha
Kaithal,Poor,210,"PM
2.5",1/1,Haryana
Rohtak,Poor,209,"PM
2.5",1/1,Haryana
Naharlagun,Poor,208,"PM
2.5",1/1,
Bikaner,Poor,208,"PM
2.5",1/1,Rajasthan
Gurugram,Poor,206,"PM
2.5",4/4,Haryana
Keonjhar,Poor,205,"PM
2.5",1/1,Odisha
Kurukshetra,Poor,203,"PM
2.5",1/1,Haryana
Greater Noida,Moderate,200,"PM
2.5",1/2,Uttar Pradesh
Ballabgarh,Moderate,199,"PM
10",1/1,Haryana
Dehradun,Moderate,197,"PM
2.5",1/1,Uttarakhand
Amaravati,Moderate,197,"PM
10",1/1,Andhra Pradesh
Bahadurgarh,Moderate,193,"PM
2.5",1/1,Haryana
Mandideep,Moderate,193,"PM
2.5",1/1,Madhya Pradesh
