City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Visakhapatnam,Very Poor,311,"PM
10",1/1,Andhra Pradesh
Greater Noida,Poor,216,"PM
10",1/2,Uttar Pradesh
Aurangabad (Bihar),Poor,211,"PM
10",1/1,Bihar
Gummidipoondi,Moderate,154,"PM
2.5",1/1,Tamil Nadu
Chittoor,Moderate,146,"PM
2.5",1/1,Andhra Pradesh
Baddi,Moderate,143,"PM
10",1/1,Himachal Pradesh
Noida,Moderate,141,"PM
10",4/4,Uttar Pradesh
Ghaziabad,Moderate,134,"PM
10",4/4,Uttar Pradesh
Mandideep,Moderate,132,"PM
10",1/1,Madhya Pradesh
Nandesari,Moderate,125,"PM
2.5",1/1,Gujarat
Bulandshahr,Moderate,117,"PM
10",1/1,Uttar Pradesh
Delhi,Moderate,108,"PM , PM , CO
2.5 10",36/39,Delhi
Dhanbad,Moderate,105,CO,1/2,Jharkhand
Bihar Sharif,Moderate,105,"PM
2.5",1/1,Bihar
Patna,Satisfactory,99,"PM , PM
2.5 10",5/6,Bihar
Sagar,Satisfactory,98,"PM
10",1/2,Madhya Pradesh
Banswara,Satisfactory,96,"PM
10",1/1,Rajasthan
Kalyan,Satisfactory,96,"PM
10",1/2,Maharashtra
Meerut,Satisfactory,95,"PM
10",3/3,Uttar Pradesh
Singrauli,Satisfactory,95,"PM
10",1/1,Madhya Pradesh
Jaipur,Satisfactory,94,"O , PM , CO
3 10",6/6,Rajasthan
Vapi,Satisfactory,92,"PM
10",1/1,Gujarat
Tonk,Satisfactory,92,"PM
10",1/1,Rajasthan
Jhansi,Satisfactory,91,"PM
10",1/1,Uttar Pradesh
Bhopal,Satisfactory,91,"PM , PM
10 2.5",3/3,Madhya Pradesh
Dewas,Satisfactory,91,"PM
10",1/1,Madhya Pradesh
Siwan,Satisfactory,90,CO,1/1,Bihar
Ooty,Satisfactory,89,"PM
10",1/1,Tamil Nadu
Katihar,Satisfactory,89,CO,1/1,Bihar
Moradabad,Satisfactory,89,"PM
10",6/7,Uttar Pradesh
Hapur,Satisfactory,88,"PM
10",1/1,Uttar Pradesh
