City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Moderate,154,"PM
10",2/2,Uttar Pradesh
Panchgaon,Moderate,150,"PM
2.5",1/1,Haryana
Sri Ganganagar,Moderate,140,"PM
10",1/1,Rajasthan
Singrauli,Moderate,125,"PM
2.5",1/1,Madhya Pradesh
Noida,Moderate,125,"PM , PM
10 2.5",4/4,Uttar Pradesh
Delhi,Moderate,120,"PM , PM
10 2.5",38/39,Delhi
Ghaziabad,Moderate,114,"PM
10",4/4,Uttar Pradesh
Chhapra,Moderate,114,"NO
2",1/1,Bihar
Rajsamand,Moderate,111,"O
3",1/1,Rajasthan
Bhiwadi,Moderate,110,"PM
2.5",2/2,Rajasthan
Buxar,Moderate,107,"O
3",1/1,Bihar
Bareilly,Moderate,104,"SO
2",1/2,Uttar Pradesh
Gwalior,Satisfactory,98,"PM , PM
10 2.5",3/4,Madhya Pradesh
Eloor,Satisfactory,98,CO,1/1,Kerala
Dhanbad,Satisfactory,96,"NO
2",1/2,Jharkhand
Alwar,Satisfactory,94,"NO
2",1/1,Rajasthan
Jaisalmer,Satisfactory,93,"PM
10",1/1,Rajasthan
Katihar,Satisfactory,91,CO,1/1,Bihar
Jalore,Satisfactory,91,"PM
10",1/1,Rajasthan
Baddi,Satisfactory,91,"PM
10",1/1,Himachal Pradesh
Rupnagar,Satisfactory,90,CO,1/1,Punjab
Bihar Sharif,Satisfactory,89,"PM
2.5",1/1,Bihar
Vatva,Satisfactory,88,"PM
10",1/1,Gujarat
Boisar,Satisfactory,88,"PM
10",1/1,Maharashtra
Rajgir,Satisfactory,86,CO,1/1,Bihar
Barmer,Satisfactory,85,"PM
10",1/1,Rajasthan
Visakhapatnam,Satisfactory,82,"PM
10",1/1,Andhra Pradesh
Brajrajnagar,Satisfactory,82,CO,1/1,Odisha
Bulandshahr,Satisfactory,81,"PM
10",1/1,Uttar Pradesh
Kishanganj,Satisfactory,81,"PM
2.5",1/1,Bihar
Katni,Satisfactory,81,"PM
10",1/1,Madhya Pradesh
Udaipur,Satisfactory,79,"PM
10",1/1,Rajasthan
Mandideep,Satisfactory,78,"PM
10",1/1,Madhya Pradesh
Bikaner,Satisfactory,78,"PM
10",1/1,Rajasthan
Gummidipoondi,Satisfactory,77,"PM
2.5",1/1,Tamil Nadu
Agra,Satisfactory,76,"PM
10",5/6,Uttar Pradesh
Jhansi,Satisfactory,76,"PM
10",1/1,Uttar Pradesh
Mandi Gobindgarh,Satisfactory,75,"PM
10",1/1,Punjab
Kota,Satisfactory,75,"PM
10",3/3,Rajasthan
Chittoor,Satisfactory,74,"PM
2.5",1/1,Andhra Pradesh
Aurangabad (Bihar),Satisfactory,74,"PM
10",1/1,Bihar
Ludhiana,Satisfactory,73,"PM
10",1/1,Punjab
Sirohi,Satisfactory,73,"PM
10",1/1,Rajasthan
Nagaon,Satisfactory,71,"PM
2.5",1/1,Assam
Thiruvananthapuram,Satisfactory,71,"PM , NO
10 2",2/2,Kerala
Prayagraj,Satisfactory,71,"PM , SO , PM
10 2 2.5",3/3,Uttar Pradesh
Chandigarh,Satisfactory,70,"CO, O
3",2/3,Chandigarh
Saharsa,Satisfactory,70,"PM
10",1/1,Bihar
