City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Noida,Very Poor,382,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,373,"PM
2.5",38/40,Delhi
Dharuhera,Very Poor,367,"PM
2.5",1/1,Haryana
Greater Noida,Very Poor,366,"PM
2.5",2/2,Uttar Pradesh
Byasanagar,Very Poor,353,"PM
2.5",1/1,Odisha
Bhiwadi,Very Poor,350,"PM
2.5",2/2,Rajasthan
Balasore,Very Poor,346,"PM
2.5",1/1,Odisha
Gummidipoondi,Very Poor,340,"PM
2.5",1/1,Tamil Nadu
Dehradun,Very Poor,329,"PM
2.5",1/1,Uttarakhand
Gurugram,Very Poor,328,"PM
2.5",3/4,Haryana
Baddi,Very Poor,322,"PM
2.5",1/1,Himachal Pradesh
Cuttack,Very Poor,318,"PM
2.5",1/1,Odisha
Meerut,Very Poor,315,"PM , PM
10 2.5",3/3,Uttar Pradesh
Ghaziabad,Very Poor,312,"PM , PM
10 2.5",4/4,Uttar Pradesh
Visakhapatnam,Very Poor,306,"PM
2.5",1/1,Andhra Pradesh
Bhubaneswar,Very Poor,304,"PM
2.5",2/2,Odisha
Tirumala,Poor,293,"PM
2.5",1/1,Andhra Pradesh
Panchkula,Poor,290,"PM
2.5",1/1,Haryana
Rajamahendravaram,Poor,289,"PM
2.5",1/1,Andhra Pradesh
Suakati,Poor,281,"PM
2.5",1/1,Odisha
Baripada,Poor,278,"PM
2.5",1/1,Odisha
Hajipur,Poor,276,"PM
2.5",1/1,Bihar
Chandigarh,Poor,274,"PM
2.5",3/3,Chandigarh
Tonk,Poor,272,"PM
2.5",1/1,Rajasthan
Manesar,Poor,264,"PM
2.5",1/1,Haryana
Sikar,Poor,262,"PM
2.5",1/1,Rajasthan
Charkhi Dadri,Poor,262,"PM
2.5",1/1,Haryana
Karnal,Poor,261,"PM
2.5",1/1,Haryana
Dhanbad,Poor,258,"PM
2.5",1/2,Jharkhand
Hapur,Poor,257,"PM
2.5",1/1,Uttar Pradesh
Angul,Poor,255,"PM
2.5",1/1,Odisha
Ballabgarh,Poor,255,"PM
2.5",1/1,Haryana
Indore,Poor,254,"PM , PM
10 2.5",3/6,Madhya Pradesh
Muzaffarnagar,Poor,251,"PM
2.5",1/1,Uttar Pradesh
Panipat,Poor,246,"PM
2.5",1/1,Haryana
Asansol,Poor,245,"PM
2.5",4/4,West Bengal
Araria,Poor,237,"PM
2.5",1/1,Bihar
Mandideep,Poor,236,"PM
2.5",1/1,Madhya Pradesh
Bundi,Poor,234,"PM
2.5",1/1,Rajasthan
Samastipur,Poor,233,"PM
2.5",1/1,Bihar
Baghpat,Poor,233,"PM
2.5",1/2,Uttar Pradesh
Puducherry,Poor,232,"PM
2.5",1/1,Puducherry
Bulandshahr,Poor,232,"PM
2.5",1/1,Uttar Pradesh
Bhopal,Poor,231,"O , PM
3 2.5",3/3,Madhya Pradesh
Yamuna Nagar,Poor,229,"PM
2.5",1/1,Haryana
Bhilwara,Poor,226,"PM
2.5",1/1,Rajasthan
Amaravati,Poor,226,"PM
2.5",1/1,Andhra Pradesh
Sonipat,Poor,225,"PM
2.5",1/1,Haryana
Bahadurgarh,Poor,224,"PM
2.5",1/1,Haryana
Talcher,Poor,223,"PM
2.5",1/1,Odisha
Vatva,Poor,222,"PM
2.5",1/1,Gujarat
Faridabad,Poor,221,"PM
2.5",3/4,Haryana
Kota,Poor,219,"PM , PM
10 2.5",3/3,Rajasthan
Ankleshwar,Poor,215,"PM
2.5",1/1,Gujarat
Ahmedabad,Poor,215,"PM
2.5",7/9,Gujarat
Pratapgarh,Poor,214,"PM
2.5",1/1,Uttar Pradesh
Lucknow,Poor,214,"PM , PM
10 2.5",6/6,Uttar Pradesh
Rupnagar,Poor,214,"PM
10",1/1,Punjab
Pithampur,Poor,213,"PM
2.5",1/1,Madhya Pradesh
Kurukshetra,Poor,211,"PM
2.5",1/1,Haryana
Khurja,Poor,207,"PM
2.5",1/1,Uttar Pradesh
Purnia,Poor,205,"PM
2.5",1/1,Bihar
Churu,Poor,204,"PM
2.5",1/1,Rajasthan
Narnaul,Poor,204,"PM
2.5",1/1,Haryana
Prayagraj,Poor,204,"PM
2.5",3/3,Uttar Pradesh
Surat,Poor,203,"PM
2.5",1/1,Gujarat
Karur,Moderate,199,"PM
2.5",1/1,Tamil Nadu
Cuddalore,Moderate,198,"PM
2.5",2/2,Tamil Nadu
Moradabad,Moderate,197,"PM
2.5",6/7,Uttar Pradesh
Jaipur,Moderate,195,"PM
2.5",6/6,Rajasthan
Keonjhar,Moderate,195,"PM
10",1/1,Odisha
Chittorgarh,Moderate,194,"PM
2.5",1/1,Rajasthan
Coimbatore,Moderate,192,"PM
2.5",2/2,Tamil Nadu
Gwalior,Moderate,191,"PM
2.5",3/4,Madhya Pradesh
Bikaner,Moderate,191,"PM
10",1/1,Rajasthan
Arrah,Moderate,187,"PM
2.5",1/1,Bihar
Jhunjhunu,Moderate,184,"PM
10",1/1,Rajasthan
Nagpur,Moderate,182,"PM
2.5",4/4,Maharashtra
Begusarai,Moderate,181,"PM
10",1/1,Bihar
Pune,Moderate,177,"PM
2.5",7/13,Maharashtra
Jaisalmer,Moderate,176,"PM
2.5",1/1,Rajasthan
Ratlam,Moderate,175,"PM
10",1/1,Madhya Pradesh
Thiruvananthapuram,Moderate,174,"PM , PM
10 2.5",2/2,Kerala
Ulhasnagar,Moderate,174,"PM
2.5",1/1,Maharashtra
Jhalawar,Moderate,173,"PM
2.5",1/1,Rajasthan
Gandhinagar,Moderate,171,"PM , PM
10 2.5",3/3,Gujarat
Latur,Moderate,170,"PM
2.5",1/1,Maharashtra
Dungarpur,Moderate,169,"PM
2.5",1/1,Rajasthan
Solapur,Moderate,169,"PM
2.5",1/3,Maharashtra
Kalyan,Moderate,168,"PM
10",2/2,Maharashtra
Chennai,Moderate,168,"PM
2.5",8/9,Tamil Nadu
Pali,Moderate,167,"PM
2.5",1/1,Rajasthan
Dewas,Moderate,167,"PM
2.5",1/1,Madhya Pradesh
Barbil,Moderate,167,"PM
2.5",1/1,Odisha
Haldia,Moderate,163,"PM
2.5",1/1,West Bengal
Sri Ganganagar,Moderate,163,"PM
10",1/1,Rajasthan
Rourkela,Moderate,162,"PM , PM
10 2.5",3/3,Odisha
Sangli,Moderate,161,"PM
10",1/1,Maharashtra
Nagaur,Moderate,161,"PM
10",1/1,Rajasthan
Kadapa,Moderate,161,"PM
2.5",1/1,Andhra Pradesh
Katni,Moderate,159,"PM
2.5",1/1,Madhya Pradesh
Bathinda,Moderate,159,"PM
2.5",1/1,Punjab
Jalore,Moderate,158,"PM
2.5",1/1,Rajasthan
Tumidih,Moderate,158,"PM
10",1/1,Chhattisgarh
Bhagalpur,Moderate,158,"PM , PM
10 2.5",2/2,Bihar
Bhiwani,Moderate,158,"PM
2.5",1/1,Haryana
Jodhpur,Moderate,157,"PM , PM
10 2.5",5/5,Rajasthan
Sawai Madhopur,Moderate,157,"O
3",1/1,Rajasthan
Navi Mumbai,Moderate,157,"PM
2.5",6/8,Maharashtra
Varanasi,Moderate,157,"PM , PM
10 2.5",4/4,Uttar Pradesh
Aurangabad (Bihar),Moderate,157,"PM
10",1/1,Bihar
Bhiwandi,Moderate,157,"PM
2.5",1/1,Maharashtra
Rishikesh,Moderate,156,"PM
2.5",1/1,Uttarakhand
Chhapra,Moderate,155,"PM
10",1/1,Bihar
Muzaffarpur,Moderate,152,"PM
2.5",3/3,Bihar
Agra,Moderate,152,"PM , PM
10 2.5",6/6,Uttar Pradesh
Hanumangarh,Moderate,152,"PM
10",1/1,Rajasthan
Barrackpore,Moderate,152,"PM
2.5",1/1,West Bengal
Kaithal,Moderate,151,"PM
10",1/1,Haryana
Rohtak,Moderate,151,"PM
2.5",1/1,Haryana
Patna,Moderate,150,"PM , PM
10 2.5",5/6,Bihar
Gaya,Moderate,148,"PM , PM
10 2.5",2/3,Bihar
Sirsa,Moderate,148,"PM
10",1/1,Haryana
Durgapur,Moderate,148,"PM , PM
10 2.5",3/3,West Bengal
Tirupati,Moderate,147,"PM
2.5",1/1,Andhra Pradesh
Dhule,Moderate,145,"PM
2.5",1/1,Maharashtra
Eloor,Moderate,145,"PM
2.5",1/1,Kerala
Bihar Sharif,Moderate,144,"PM
2.5",1/1,Bihar
Badlapur,Moderate,142,"PM
10",1/1,Maharashtra
Jalgaon,Moderate,142,"PM
2.5",1/1,Maharashtra
Tumakuru,Moderate,142,"PM
2.5",1/1,Karnataka
Howrah,Moderate,142,"PM , PM
10 2.5",5/5,West Bengal
Jalandhar,Moderate,140,"PM
2.5",1/1,Punjab
Thane,Moderate,140,"PM , PM
10 2.5",2/2,Maharashtra
Nagaon,Moderate,139,"PM
2.5",1/1,Assam
Chittoor,Moderate,139,"PM
2.5",1/1,Andhra Pradesh
Mandi Gobindgarh,Moderate,138,"PM
10",1/1,Punjab
Rairangpur,Moderate,138,"PM
10",1/1,Odisha
Pimpri-Chinchwad,Moderate,138,"PM , PM
10 2.5",4/4,Maharashtra
