City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Greater Noida,Severe,447,"PM
2.5",1/2,Uttar Pradesh
Ghaziabad,Severe,444,"PM , PM
2.5 10",3/4,Uttar Pradesh
Noida,Severe,437,"PM
2.5",3/4,Uttar Pradesh
Delhi,Severe,427,"PM
2.5",39/40,Delhi
Bahadurgarh,Very Poor,374,"PM
2.5",1/1,Haryana
Meerut,Very Poor,360,"PM , PM
2.5 10",3/3,Uttar Pradesh
Gurugram,Very Poor,345,"PM
2.5",3/4,Haryana
Dharuhera,Very Poor,336,"PM
2.5",1/1,Haryana
Ballabgarh,Very Poor,328,"PM
2.5",1/1,Haryana
Manesar,Very Poor,325,"PM
2.5",1/1,Haryana
Jaisalmer,Very Poor,306,"PM
2.5",1/1,Rajasthan
Bhiwadi,Poor,300,"PM , PM
2.5 10",2/2,Rajasthan
Fatehabad,Poor,295,"PM
2.5",1/1,Haryana
Visakhapatnam,Poor,294,"PM
2.5",1/1,Andhra Pradesh
Panchgaon,Poor,290,"PM
2.5",1/1,Haryana
Muzaffarnagar,Poor,288,"PM
2.5",1/1,Uttar Pradesh
Talcher,Poor,287,"PM
2.5",1/1,Odisha
Sonipat,Poor,285,"PM
2.5",1/1,Haryana
Bulandshahr,Poor,284,"PM
2.5",1/1,Uttar Pradesh
Rohtak,Poor,281,"PM
2.5",1/1,Haryana
Karnal,Poor,273,"PM
2.5",1/1,Haryana
Bhubaneswar,Poor,264,"PM , O
2.5 3",2/2,Odisha
Baddi,Poor,260,"PM
2.5",1/1,Himachal Pradesh
Bhopal,Poor,257,"PM
2.5",3/3,Madhya Pradesh
Charkhi Dadri,Poor,253,"PM
2.5",1/1,Haryana
Gwalior,Poor,253,"PM
2.5",3/4,Madhya Pradesh
Tonk,Poor,248,"PM
10",1/1,Rajasthan
Mandikhera,Poor,248,"PM
2.5",1/1,Haryana
Sagar,Poor,242,"PM
2.5",2/2,Madhya Pradesh
Singrauli,Poor,240,"PM
2.5",1/1,Madhya Pradesh
Khurja,Poor,240,"PM
2.5",1/1,Uttar Pradesh
Gummidipoondi,Poor,239,"PM
2.5",1/1,Tamil Nadu
Cuttack,Poor,238,"PM
2.5",1/1,Odisha
Katni,Poor,236,"PM
2.5",1/1,Madhya Pradesh
Sri Ganganagar,Poor,235,"PM
10",1/1,Rajasthan
Bileipada,Poor,229,"PM
2.5",1/1,Odisha
Bikaner,Poor,227,"PM
10",1/1,Rajasthan
Churu,Poor,223,"PM
10",1/1,Rajasthan
Barbil,Poor,222,"PM
2.5",1/1,Odisha
Sikar,Poor,221,"PM
10",1/1,Rajasthan
Angul,Poor,219,"PM
2.5",1/1,Odisha
Kurukshetra,Poor,218,"PM
2.5",1/1,Haryana
Narnaul,Poor,216,"PM
2.5",1/1,Haryana
Jhalawar,Poor,216,"PM
2.5",1/1,Rajasthan
Chhapra,Poor,215,"O
3",1/1,Bihar
Jind,Poor,215,"PM
2.5",1/1,Haryana
Nagaur,Poor,215,"PM
10",1/1,Rajasthan
Pali,Poor,215,"PM
2.5",1/1,Rajasthan
