City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Ballabgarh,Very Poor,370,"PM
10",1/1,Haryana
Ghaziabad,Very Poor,363,"PM
2.5",4/4,Uttar Pradesh
Greater Noida,Very Poor,352,"PM , PM
2.5 10",2/2,Uttar Pradesh
Noida,Very Poor,351,"PM
2.5",4/4,Uttar Pradesh
Delhi,Very Poor,339,"PM
2.5",38/40,Delhi
Charkhi Dadri,Very Poor,334,"PM
2.5",1/1,Haryana
Gurugram,Very Poor,334,"PM
2.5",4/4,Haryana
Dharuhera,Very Poor,332,"PM
2.5",1/1,Haryana
Angul,Very Poor,316,"O
3",1/1,Odisha
Manesar,Very Poor,315,"PM
2.5",1/1,Haryana
Baghpat,Very Poor,313,"PM
2.5",1/2,Uttar Pradesh
Bhiwadi,Very Poor,308,"PM
2.5",2/2,Rajasthan
Singrauli,Poor,268,"PM
2.5",1/1,Madhya Pradesh
Jhunjhunu,Poor,256,"PM
2.5",1/1,Rajasthan
Narnaul,Poor,237,"PM
2.5",1/1,Haryana
Rupnagar,Poor,235,"PM
2.5",1/1,Punjab
Jind,Poor,230,"PM
2.5",1/1,Haryana
Pithampur,Poor,225,"PM
2.5",1/1,Madhya Pradesh
Rohtak,Poor,204,"PM
2.5",1/1,Haryana
Faridabad,Moderate,200,"PM , PM
2.5 10",3/4,Haryana
Churu,Moderate,197,"PM
2.5",1/1,Rajasthan
Bulandshahr,Moderate,194,"PM
2.5",1/1,Uttar Pradesh
Muzaffarnagar,Moderate,194,"PM
2.5",1/1,Uttar Pradesh
Cuttack,Moderate,193,"O
3",1/1,Odisha
Guwahati,Moderate,190,"PM , PM
2.5 10",3/4,Assam
Bahadurgarh,Moderate,187,"PM
2.5",1/1,Haryana
Rajamahendravaram,Moderate,184,"PM
2.5",1/1,Andhra Pradesh
Pune,Moderate,183,"PM
2.5",8/13,Maharashtra
Karnal,Moderate,183,"PM
2.5",1/1,Haryana
Kolkata,Moderate,180,"PM
2.5",7/7,West Bengal
Naharlagun,Moderate,178,"PM
2.5",1/1,
Nagpur,Moderate,177,"PM
2.5",4/4,Maharashtra
Hanumangarh,Moderate,175,"PM
10",1/1,Rajasthan
Sri Ganganagar,Moderate,174,"PM
2.5",1/1,Rajasthan
Bundi,Moderate,173,"PM
2.5",1/1,Rajasthan
Chittorgarh,Moderate,171,"PM
2.5",1/1,Rajasthan
Talcher,Moderate,169,"PM
2.5",1/1,Odisha
Tonk,Moderate,169,"PM
2.5",1/1,Rajasthan
Bikaner,Moderate,165,"PM
10",1/1,Rajasthan
Eloor,Moderate,164,"PM
2.5",1/1,Kerala
Tumakuru,Moderate,163,"PM
2.5",1/1,Karnataka
Gwalior,Moderate,163,"PM
2.5",3/4,Madhya Pradesh
Baddi,Moderate,162,"PM
10",1/1,Himachal Pradesh
Visakhapatnam,Moderate,162,"PM
2.5",1/1,Andhra Pradesh
Dehradun,Moderate,160,"PM
2.5",1/1,Uttarakhand
Pimpri-Chinchwad,Moderate,159,"PM , PM
2.5 10",4/4,Maharashtra
Meerut,Moderate,158,"PM , PM
2.5 10",3/3,Uttar Pradesh
Sawai Madhopur,Moderate,155,"O
3",1/1,Rajasthan
Nalbari,Moderate,155,"PM
2.5",1/1,Assam
Ulhasnagar,Moderate,155,"PM
2.5",1/1,Maharashtra
Vadodara,Moderate,154,"PM
2.5",1/1,Gujarat
Sikar,Moderate,153,"PM
2.5",1/1,Rajasthan
Balasore,Moderate,153,"PM
2.5",1/1,Odisha
Bileipada,Moderate,152,"PM
10",1/1,Odisha
Howrah,Moderate,151,"PM , PM
2.5 10",5/5,West Bengal
Navi Mumbai,Moderate,150,"PM , PM
2.5 10",6/8,Maharashtra
Sirsa,Moderate,150,"PM
2.5",1/1,Haryana
Chandigarh,Moderate,149,"PM
2.5",2/3,Chandigarh
Byrnihat,Moderate,148,"PM
2.5",1/1,Meghalaya
Hapur,Moderate,146,"PM
2.5",1/1,Uttar Pradesh
Chandrapur,Moderate,146,"PM
10",2/2,Maharashtra
Bhubaneswar,Moderate,145,"PM , O
2.5 3",2/2,Odisha
Mandikhera,Moderate,142,"PM
2.5",1/1,Haryana
Nagaon,Moderate,141,"PM
2.5",1/1,Assam
Bhiwandi,Moderate,141,"PM
10",1/1,Maharashtra
Manguraha,Moderate,140,"PM
2.5",1/1,Bihar
Yamuna Nagar,Moderate,139,"PM
2.5",1/1,Haryana
Nagaur,Moderate,137,"PM
10",1/1,Rajasthan
Amaravati,Moderate,137,"PM
10",1/1,Andhra Pradesh
Haldia,Moderate,137,"PM
2.5",1/1,West Bengal
Mumbai,Moderate,134,"PM , PM
2.5 10",23/30,Maharashtra
Byasanagar,Moderate,134,"O
3",1/1,Odisha
Vatva,Moderate,134,"PM
2.5",1/1,Gujarat
Baripada,Moderate,133,"PM
2.5",1/1,Odisha
